game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2010-01-03,2009,17,Rams,49ers,6,28,The Dome at America's Center,0,0,0,dome,San Francisco 49ers,-7.0,39.5,0,6,16,26,87,0,32,125,3,11,28,80,0,0,17,28,222,1,0,8,58,3,18,22,204,109,329,0,0,2,0,0,0,7,50,6,40,2,18,4,15,1,2,0,1,1612,1988
2010-01-03,2009,17,Browns,Jaguars,23,17,FirstEnergy Stadium,16,20,81,outdoors,Cleveland Browns,-2.0,35.0,1,18,18,49,214,2,24,131,0,7,11,86,0,1,22,39,202,2,1,0,0,3,5,86,197,300,328,1,0,2,0,1,1,3,15,3,20,5,14,9,17,2,2,2,2,1978,1622
2010-01-03,2009,17,Texans,Patriots,34,27,Reliant Stadium,0,0,0,retractable roof (closed),Houston Texans,-7.5,47.0,1,29,21,27,144,2,19,74,2,24,39,303,2,1,25,38,257,0,1,1,8,2,14,295,243,439,317,2,0,1,1,1,2,5,35,4,55,3,7,4,10,0,1,0,1,1894,1706
2010-01-03,2009,17,Dolphins,Steelers,24,30,Hard Rock Stadium,60,11,44,outdoors,Pittsburgh Steelers,-3.0,46.0,1,20,22,25,99,1,36,202,0,20,30,223,2,3,18,28,220,3,1,3,19,3,19,204,201,303,403,1,0,2,1,3,2,3,45,5,40,7,12,7,14,0,0,1,1,1671,1929
2010-01-03,2009,17,Bills,Colts,30,7,Ralph Wilson Stadium,12,12,81,outdoors,Buffalo Bills,-8.0,32.0,1,19,11,42,248,0,16,25,1,16,25,155,3,0,18,35,134,0,2,0,0,1,2,155,132,403,157,1,0,1,1,0,3,4,40,3,15,5,14,3,11,0,0,0,1,2254,1346
2010-01-03,2009,17,Buccaneers,Falcons,10,20,Raymond James Stadium,44,5,0,outdoors,Atlanta Falcons,-3.0,41.5,0,13,24,23,40,0,37,183,0,15,31,172,1,2,23,35,223,2,2,1,6,1,9,166,214,206,397,1,0,2,1,2,3,5,51,3,15,7,15,7,15,0,0,0,1,1471,2129
2010-01-03,2009,17,Lions,Bears,23,37,Ford Field,0,0,0,dome,Chicago Bears,-4.5,44.5,1,18,22,25,100,0,28,150,0,23,34,262,2,1,22,36,276,4,0,2,13,2,8,249,268,349,418,2,1,1,0,2,0,6,35,5,35,5,14,7,15,1,2,0,0,1847,1753
2010-01-03,2009,17,Panthers,Saints,23,10,Bank of America Stadium,30,7,36,outdoors,Carolina Panthers,-10.0,41.0,0,15,14,37,178,1,32,111,1,14,23,162,1,0,15,29,102,0,1,2,13,0,0,149,102,327,213,0,0,2,2,0,3,3,29,4,35,3,15,2,13,1,2,1,1,1838,1762
2010-01-03,2009,17,Vikings,Giants,44,7,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-8.0,48.0,1,28,11,32,129,1,12,35,1,29,37,358,4,0,20,28,167,0,1,0,0,3,21,358,146,487,181,4,0,2,1,0,2,8,45,13,95,4,12,1,8,2,2,0,0,2212,1388
2010-01-03,2009,17,Cowboys,Eagles,24,0,Cowboys Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-3.0,47.0,0,21,10,32,179,1,10,37,0,24,34,311,2,1,20,36,223,0,0,2,16,4,32,295,191,474,228,0,0,2,1,1,1,11,80,6,58,5,13,3,12,0,1,0,1,2423,1177
2010-01-03,2009,17,Broncos,Chiefs,24,44,Invesco Field at Mile High,36,6,63,outdoors,Denver Broncos,-10.0,38.0,1,30,22,22,84,2,35,317,3,32,56,431,1,3,13,25,207,0,2,2,3,0,0,428,207,512,524,0,0,1,0,3,2,5,54,5,76,7,15,3,10,1,1,0,0,1983,1617
2010-01-03,2009,17,Chargers,Redskins,23,20,Qualcomm Stadium,74,8,46,outdoors,San Diego Chargers,-3.0,39.0,1,19,18,17,50,0,22,66,0,28,45,315,2,1,28,42,281,2,0,1,1,1,6,314,275,364,341,0,0,2,0,1,0,2,17,3,14,6,13,8,16,1,1,0,1,1647,1953
2010-01-03,2009,17,Cardinals,Packers,7,33,State Farm Stadium,0,0,0,retractable roof (closed),Arizona Cardinals,-3.0,44.0,0,13,24,14,48,0,34,109,2,19,31,139,1,3,22,29,242,1,1,0,0,1,6,139,236,187,345,1,0,0,0,3,1,7,76,4,19,4,8,5,12,0,0,1,1,1353,2247
2010-01-03,2009,17,Raiders,Ravens,13,21,Oakland-Alameda County Coliseum,54,6,80,outdoors,Baltimore Ravens,-10.0,39.0,0,20,16,20,51,0,35,240,3,27,39,282,1,1,11,19,102,0,0,3,8,4,12,274,90,325,330,1,1,0,0,2,0,5,30,5,37,6,13,6,14,0,0,0,0,1934,1666
2010-01-03,2009,17,Seahawks,Titans,13,17,Qwest Field,46,0,85,outdoors,Tennessee Titans,-6.0,45.0,0,16,19,26,140,0,39,133,2,16,31,192,1,1,17,28,171,0,1,3,23,0,0,169,171,309,304,1,0,1,1,1,2,5,40,9,76,4,13,6,14,0,1,2,2,1658,1942
2010-01-03,2009,17,Jets,Bengals,37,0,MetLife Stadium,20,17,49,outdoors,New York Jets,-10.0,33.5,1,21,5,57,257,4,18,72,0,8,16,63,0,0,4,19,31,0,1,0,0,3,31,63,0,320,72,0,0,2,2,0,3,4,20,7,44,11,18,1,11,1,1,1,1,2474,1126
