game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2009-09-20,2009,2,Chiefs,Raiders,10,13,Arrowhead Stadium,72,5,70,outdoors,Kansas City Chiefs,-1.5,40.0,0,25,11,38,173,0,25,67,1,24,39,241,1,2,7,24,109,0,0,2,5,2,10,236,99,409,166,1,0,2,0,2,0,9,70,7,45,5,15,3,13,2,3,0,0,2319,1281
2009-09-20,2009,2,Redskins,Rams,9,7,FedExField,72,7,62,outdoors,Washington Redskins,-10.0,37.0,0,21,14,33,125,0,21,126,0,23,36,242,0,0,15,28,125,1,0,1,5,1,6,237,119,362,245,2,1,2,1,1,1,5,35,6,45,7,15,6,12,1,2,0,1,2093,1507
2009-09-20,2009,2,Packers,Bengals,24,31,Lambeau Field,68,7,54,outdoors,Green Bay Packers,-7.5,42.0,1,22,19,18,89,1,34,151,1,21,39,261,1,0,15,23,185,3,2,6,39,2,17,222,168,311,319,2,1,2,0,1,2,11,76,13,100,6,13,9,14,0,0,0,0,1572,2028
2009-09-20,2009,2,Jets,Patriots,16,9,MetLife Stadium,69,5,41,outdoors,New England Patriots,-3.5,45.0,0,14,18,31,117,0,20,83,0,14,22,163,1,0,23,47,216,0,1,2,26,0,0,137,216,254,299,2,1,0,0,1,1,8,55,11,89,3,11,5,15,0,0,0,1,1750,1850
2009-09-20,2009,2,Falcons,Panthers,28,20,Georgia Dome,0,0,0,dome,Atlanta Falcons,-5.5,43.5,1,23,24,37,151,1,25,144,1,21,27,220,3,1,25,41,308,1,1,0,0,1,12,220,296,371,440,1,1,2,1,2,2,6,40,6,35,6,12,7,12,2,2,0,1,1892,1708
2009-09-20,2009,2,Jaguars,Cardinals,17,31,Jacksonville Municipal Stadium,83,8,74,outdoors,Jacksonville Jaguars,-3.0,44.0,1,18,22,20,92,0,28,118,1,23,43,282,2,1,27,32,265,2,0,4,7,0,0,275,265,367,383,4,2,5,2,3,2,8,50,7,58,6,16,2,9,1,2,1,1,1719,1881
2009-09-20,2009,2,Lions,Vikings,13,27,Ford Field,0,0,0,dome,Minnesota Vikings,-10.0,45.0,0,17,18,34,129,0,25,112,1,18,30,152,1,2,24,28,169,2,0,2,16,3,16,136,153,265,265,2,1,2,1,3,1,6,45,5,43,5,13,3,11,2,2,1,1,1825,1775
2009-09-20,2009,2,Titans,Texans,31,34,Nissan Stadium,77,13,83,outdoors,Tennessee Titans,-7.0,40.5,1,19,19,25,240,2,29,63,0,21,33,216,2,1,25,39,357,4,0,2,7,0,0,209,357,449,420,3,1,2,0,2,0,8,64,6,40,5,11,5,16,0,1,2,2,1557,2043
2009-09-20,2009,2,Eagles,Saints,22,48,Lincoln Financial Field,68,2,53,outdoors,New Orleans Saints,-2.5,46.0,1,23,23,22,79,0,29,133,2,31,52,391,2,3,25,34,311,3,1,1,7,2,23,384,288,463,421,1,1,2,0,4,1,7,45,3,13,7,16,6,13,1,2,0,1,1774,1826
2009-09-20,2009,2,Bills,Buccaneers,33,20,Ralph Wilson Stadium,74,4,47,outdoors,Buffalo Bills,-4.0,42.0,1,25,19,35,218,0,19,57,0,21,31,230,2,1,26,50,296,3,2,2,10,2,0,220,296,438,353,1,1,1,0,2,2,7,55,13,112,4,12,4,16,1,1,3,4,1773,1827
