game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
26/09/2004,Minnesota Vikings,Chicago Bears,27,22,13:00:00,Hubert H. Humphrey Metrodome ,00:03:25,24,24,23,93,1,28,146,2,19,31,360,2,0,21,34,248,0,0,4,10,2,9,350,239,443,385,4,2,2,1,2,1,11,70,14,101,4,9,4,11,0,1,0,1,00:27:59,00:32:01,Bears,dome,fieldturf,"64,163",,Minnesota Vikings,-12,45,over
26/09/2004,Kansas City Chiefs,Houston Texans,21,24,13:00:00,Arrowhead Stadium ,00:03:21,25,18,36,168,0,26,76,0,21,30,226,3,1,13,25,233,1,1,3,28,3,13,198,220,366,296,0,0,2,0,1,1,9,87,7,60,8,13,3,10,0,1,1,1,00:35:07,00:24:53,Texans,outdoors,grass,"77,433","71 degrees, relative humidity 63%, wind 3 mph, wind chill 0",Kansas City Chiefs,-7.5,48,under
26/09/2004,St. Louis Rams,New Orleans Saints,25,28,13:02:00,Edward Jones Dome ,00:03:43,25,27,15,78,2,32,146,1,32,49,358,1,0,24,41,316,1,0,5,33,1,0,325,316,403,462,1,1,0,0,1,0,12,85,5,25,5,13,3,12,2,2,1,3,00:33:37,00:33:27,Rams,dome,astroturf,"65,856",,St. Louis Rams,-6,49,over
26/09/2004,Cincinnati Bengals,Baltimore Ravens,9,23,13:02:00,Paul Brown Stadium ,00:03:06,26,14,26,109,0,34,254,2,25,52,316,0,3,11,18,126,1,0,4,27,2,0,289,126,398,380,1,1,5,2,4,2,5,25,9,71,6,15,5,13,0,1,0,0,00:33:12,00:26:48,Bengals,outdoors,fieldturf,"65,575","65 degrees, relative humidity 73%, wind 7 mph, wind chill 0",Baltimore Ravens,-1.5,35,under
26/09/2004,Tennessee Titans,Jacksonville Jaguars,12,15,13:02:00,The Coliseum ,00:02:54,13,15,26,119,1,29,136,1,16,27,143,0,1,14,20,124,1,0,3,13,2,7,130,117,249,253,2,0,3,0,1,0,6,56,9,87,6,13,3,11,0,0,1,1,00:31:14,00:28:46,Titans,outdoors,grass,"68,932","76 degrees, relative humidity 45%, wind 12 mph, wind chill 0",Tennessee Titans,-6,34.5,under
26/09/2004,New York Giants,Cleveland Browns,27,10,13:02:00,Giants Stadium ,00:03:11,25,18,32,116,3,23,124,0,19,27,286,0,0,21,31,180,1,1,2,12,4,19,274,161,390,285,0,0,2,2,0,3,8,59,8,80,5,11,2,10,0,0,1,2,00:32:02,00:27:58,Giants,outdoors,fieldturf,"78,521","77 degrees, relative humidity 50%, wind 3 mph, wind chill 0",New York Giants,-3,38,under
26/09/2004,Detroit Lions,Philadelphia Eagles,13,30,13:03:00,Ford Field ,00:03:09,15,19,18,77,0,19,59,1,21,39,199,2,0,29,42,356,2,0,5,20,2,13,179,343,256,402,2,1,2,1,1,1,6,39,7,54,4,14,6,14,0,2,0,0,00:27:02,00:32:58,Lions,dome,fieldturf,"62,472",,Philadelphia Eagles,-4.5,44,under
26/09/2004,Atlanta Falcons,Arizona Cardinals,6,3,13:05:00,Georgia Dome ,00:03:14,15,13,29,194,0,26,61,0,10,20,115,0,1,25,32,238,0,0,6,26,6,59,89,179,283,240,5,3,4,4,4,4,3,15,8,66,2,10,7,16,1,1,0,0,00:25:23,00:34:37,Cardinals,dome,fieldturf,"70,534",,Atlanta Falcons,-11,44,under
26/09/2004,Denver Broncos,San Diego Chargers,23,13,16:05:00,Invesco Field at Mile High ,00:02:58,18,16,21,37,0,30,85,1,25,36,294,2,0,15,30,159,0,0,1,3,4,30,291,129,328,214,2,1,2,1,1,1,3,25,6,61,2,11,6,15,1,1,0,0,00:29:15,00:30:45,Broncos,outdoors,grass,"74,533","73 degrees, relative humidity 26%, wind 7 mph, wind chill 0",Denver Broncos,-9.5,46,under
26/09/2004,Indianapolis Colts,Green Bay Packers,45,31,16:15:00,RCA Dome ,00:03:24,26,24,24,60,1,19,74,0,28,40,393,5,0,34,50,394,4,1,0,0,1,9,393,385,453,459,0,0,1,1,0,2,9,70,11,84,3,8,8,15,0,0,0,0,00:28:52,00:31:08,Colts,dome,astroturf,"57,280",,Indianapolis Colts,-6,50,over
26/09/2004,Seattle Seahawks,San Francisco 49ers,34,0,16:16:00,Qwest Field ,00:02:58,24,9,37,117,2,18,48,0,22,32,263,2,0,19,32,153,0,2,1,6,3,26,257,127,374,175,1,0,2,2,0,4,3,19,6,50,5,13,2,13,1,1,1,1,00:34:26,00:25:34,49ers,outdoors,fieldturf,"66,709","57 degrees, relative humidity 87%, wind 3 mph, wind chill 0",Seattle Seahawks,-10,41.5,under
