game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
05/12/2004,St. Louis Rams,San Francisco 49ers,16,6,13:02:00,Edward Jones Dome ,00:03:01,19,9,31,136,0,27,63,0,21,31,238,1,1,10,21,121,0,1,3,24,4,24,214,97,350,160,2,1,0,0,2,1,8,59,6,35,7,14,2,13,0,0,1,1,00:33:20,00:26:40,49ers,dome,astroturf,"65,793",,St. Louis Rams,-11,49,under
05/12/2004,Tampa Bay Buccaneers,Atlanta Falcons,27,0,13:02:00,Raymond James Stadium ,00:02:50,16,13,31,132,2,28,163,0,13,21,131,1,1,13,30,115,0,3,3,16,5,23,115,92,247,255,1,0,2,2,1,5,3,32,7,50,4,11,5,14,0,0,0,2,00:29:32,00:30:28,Falcons,outdoors,grass,"65,556","71 degrees, relative humidity 45%, wind 3 mph, wind chill 0",Tampa Bay Buccaneers,-2,39.5,under
05/12/2004,Cleveland Browns,New England Patriots,15,42,13:02:00,Cleveland Browns Stadium ,00:03:21,16,27,17,46,0,50,225,3,20,35,277,2,2,14,26,201,1,1,3,36,2,14,241,187,287,412,2,2,4,2,4,3,7,84,7,60,2,10,8,15,1,3,1,3,00:20:52,00:39:08,Patriots,outdoors,grass,"73,028","46 degrees, relative humidity 0%, wind 5 mph, wind chill 0",New England Patriots,-11,41,over
05/12/2004,Indianapolis Colts,Tennessee Titans,51,24,13:02:00,RCA Dome ,00:03:24,29,17,28,150,2,25,115,0,25,34,425,3,2,21,36,269,3,2,1,8,7,44,417,225,567,340,2,1,2,0,3,2,7,88,9,105,3,8,2,14,0,0,1,5,00:26:55,00:33:05,Titans,dome,astroturf,"57,278",,Indianapolis Colts,-12,54,over
05/12/2004,Baltimore Ravens,Cincinnati Bengals,26,27,13:02:00,M&T Bank Stadium ,00:03:02,21,23,31,192,1,24,98,0,19,33,172,0,1,29,36,382,3,1,1,8,3,27,164,355,356,453,2,1,1,1,2,2,4,30,5,45,6,13,2,9,0,0,0,0,00:28:40,00:31:20,Bengals,outdoors,sportturf,"69,695","56 degrees, relative humidity 42%, wind 7 mph, wind chill 0",Baltimore Ravens,-6.5,37,over
05/12/2004,New York Jets,Houston Texans,29,7,13:03:00,Giants Stadium ,00:03:01,26,13,36,210,1,25,83,1,20,27,155,2,1,12,25,157,0,2,1,5,2,10,150,147,360,230,0,0,1,0,1,2,6,49,5,48,5,10,4,11,0,0,1,3,00:34:43,00:25:17,Texans,outdoors,fieldturf,"77,875","56 degrees, relative humidity 64%, wind 11 mph, wind chill 0",New York Jets,-7,42,under
05/12/2004,Chicago Bears,Minnesota Vikings,24,14,13:03:00,Soldier Field ,00:03:17,21,24,35,144,0,22,146,0,18,30,213,3,0,23,33,279,2,3,5,39,5,34,174,245,318,391,2,1,1,1,1,4,7,55,6,30,10,17,7,10,0,1,0,1,00:30:59,00:29:01,Bears,outdoors,grass,"62,051","45 degrees, relative humidity 73%, wind 14 mph, wind chill 0",Minnesota Vikings,-7,40.5,under
05/12/2004,New Orleans Saints,Carolina Panthers,21,32,13:03:00,Louisiana Superdome ,00:03:06,15,25,11,30,0,42,132,1,20,40,251,3,2,22,29,294,1,0,1,1,4,25,250,269,280,401,2,1,1,0,3,0,10,104,6,44,4,10,6,15,1,1,0,0,00:18:09,00:41:51,Panthers,dome,fieldturf,"58,878",,Carolina Panthers,-2,46.5,over
05/12/2004,Miami Dolphins,Buffalo Bills,32,42,13:03:00,Pro Player Stadium ,00:03:30,25,16,26,106,1,28,105,0,25,51,303,3,5,19,30,277,4,0,1,6,3,20,297,257,403,362,3,2,1,1,7,1,7,46,11,73,5,12,3,13,1,1,0,0,00:30:19,00:29:41,Bills,outdoors,grass,"73,084","79 degrees, relative humidity 69%, wind 13 mph, wind chill 0",Buffalo Bills,-5,34,over
05/12/2004,Detroit Lions,Arizona Cardinals,26,12,13:03:00,Ford Field ,00:03:10,16,15,32,215,1,26,94,0,15,27,196,1,1,18,40,168,1,4,2,13,1,8,183,160,398,254,0,0,0,0,1,4,10,69,7,70,4,13,6,16,0,0,0,1,00:30:19,00:29:41,Lions,dome,fieldturf,"62,262",,Detroit Lions,-6,37,over
05/12/2004,San Diego Chargers,Denver Broncos,20,17,16:05:00,Qualcomm Stadium ,00:03:23,14,21,35,122,2,24,74,2,14,27,106,0,1,16,40,278,0,4,2,20,2,15,86,263,208,337,3,1,0,0,2,4,11,94,8,57,6,17,4,14,0,0,2,2,00:31:35,00:28:25,Broncos,outdoors,grass,"65,395","58 degrees, relative humidity 77%, wind 9 mph, wind chill 0",San Diego Chargers,-3,46.5,under
05/12/2004,Oakland Raiders,Kansas City Chiefs,27,34,16:05:00,McAfee Coliseum ,00:03:05,16,29,9,31,0,36,160,1,27,41,343,3,0,23,35,340,3,1,3,10,0,0,333,340,364,500,0,0,0,0,0,1,6,49,7,45,5,11,8,12,0,1,0,0,00:23:25,00:36:35,Raiders,outdoors,grass,"51,292","50 degrees, relative humidity 39%, wind 8 mph, wind chill 0",Kansas City Chiefs,-1,52,over
