game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
23/01/2005,Philadelphia Eagles,Atlanta Falcons,27,10,15:08:00,Lincoln Financial Field ,00:03:00,22,14,33,156,1,26,99,1,18,27,183,2,0,11,24,136,0,1,2,13,4,33,170,103,326,202,2,0,1,0,0,1,6,59,5,24,7,14,2,11,0,1,2,3,00:33:15,00:26:45,Falcons,outdoors,grass,"67,717","17 degrees, relative humidity 62%, wind 26 mph, wind chill 0",Philadelphia Eagles,-6,37,push
23/01/2005,Pittsburgh Steelers,New England Patriots,27,41,18:36:00,Heinz Field ,00:03:09,19,18,37,163,1,32,126,2,14,24,226,2,3,14,21,207,2,0,1,1,2,11,225,196,388,322,2,1,1,0,4,0,2,20,1,5,4,12,5,12,1,2,1,1,00:31:31,00:28:29,Steelers,outdoors,dessograss,"65,242","11 degrees, relative humidity 49%, wind 9 mph, wind chill -1",New England Patriots,-3,36.5,over
