game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2004-12-18,2004,15,Giants,Steelers,30,33,MetLife Stadium,42,5,65,outdoors,-10.0,36.5,1,0,0,2,2,313,0.018,0.075,0.028,0.029,0.034,0.031,0.023,0.057,0.032,0.015,0.041,0.027,0.034,0.05,0.059,0.031,0.024,0.039,0.033,0.042,0.035,0.03,0.02,0.053,0.037,0.028,0.047,0.026,0.029,0.03,0.023,0.072,0.042,0.023,0
2004-12-18,2004,15,49ers,Redskins,16,26,"Candlestick Park, San Francisco",55,0,80,outdoors,-6.5,36.5,1,0,0,2,2,2443,0.018,0.014,0.033,0.017,0.031,0.037,0.026,0.025,0.053,0.03,0.036,0.037,0.022,0.036,0.05,0.042,0.016,0.027,0.027,0.04,0.025,0.018,0.031,0.035,0.02,0.041,0.037,0.033,0.013,0.027,0.024,0.026,0.033,0.028,0
2004-12-18,2004,15,Falcons,Panthers,34,31,Georgia Dome,0,0,0,dome,-3.5,41.0,1,1,1,2,2,282,0.027,0.028,0.012,0.027,0.05,0.027,0.043,0.028,0.031,0.035,0.027,0.027,0.025,0.038,0.026,0.022,0.024,0.031,0.025,0.036,0.036,0.034,0.022,0.032,0.033,0.037,0.033,0.022,0.041,0.052,0.019,0.034,0.05,0.044,1
2004-12-19,2004,15,Chiefs,Broncos,45,17,Arrowhead Stadium,15,10,42,outdoors,-3.0,52.5,1,1,0,2,0,564,0.052,0.05,0.04,0.045,0.032,0.025,0.049,0.055,0.021,0.013,0.028,0.031,0.03,0.022,0.014,0.015,0.046,0.055,0.027,0.025,0.025,0.046,0.028,0.033,0.026,0.032,0.016,0.024,0.032,0.038,0.04,0.054,0.029,0.011,1
2004-12-19,2004,15,Bears,Texans,5,24,Soldier Field,12,21,44,outdoors,-1.0,34.0,0,0,0,0,0,947,0.016,0.017,0.01,0.013,0.037,0.03,0.022,0.023,0.044,0.03,0.039,0.019,0.019,0.027,0.05,0.032,0.009,0.013,0.045,0.028,0.035,0.032,0.029,0.025,0.023,0.03,0.043,0.053,0.02,0.029,0.029,0.029,0.039,0.031,0
2004-12-19,2004,15,Eagles,Cowboys,12,7,Lincoln Financial Field,37,4,65,outdoors,-11.5,45.0,0,1,0,0,0,1375,0.044,0.015,0.036,0.031,0.021,0.038,0.031,0.03,0.036,0.024,0.02,0.043,0.033,0.02,0.027,0.03,0.039,0.016,0.025,0.031,0.04,0.029,0.015,0.04,0.055,0.025,0.014,0.04,0.061,0.026,0.019,0.029,0.039,0.027,1
2004-12-19,2004,15,Jets,Seahawks,37,14,MetLife Stadium,45,5,82,outdoors,-6.5,41.5,1,0,0,0,0,2396,0.027,0.021,0.026,0.036,0.026,0.025,0.038,0.022,0.025,0.026,0.017,0.025,0.04,0.025,0.034,0.028,0.044,0.017,0.029,0.03,0.032,0.034,0.027,0.025,0.032,0.036,0.021,0.031,0.039,0.021,0.032,0.022,0.039,0.04,1
2004-12-19,2004,15,Lions,Vikings,27,28,Ford Field,0,0,0,dome,-3.0,48.5,1,1,1,0,0,542,0.012,0.028,0.019,0.04,0.066,0.026,0.023,0.032,0.032,0.033,0.03,0.041,0.029,0.031,0.016,0.047,0.027,0.025,0.028,0.036,0.029,0.036,0.024,0.038,0.03,0.022,0.037,0.029,0.03,0.022,0.017,0.033,0.041,0.027,0
2004-12-19,2004,15,Bengals,Bills,17,33,Paul Brown Stadium,19,22,45,outdoors,-3.0,41.0,1,0,0,0,0,392,0.028,0.066,0.023,0.03,0.029,0.025,0.032,0.03,0.037,0.025,0.031,0.03,0.03,0.034,0.036,0.035,0.04,0.029,0.028,0.038,0.037,0.029,0.04,0.031,0.024,0.034,0.028,0.04,0.041,0.021,0.027,0.033,0.024,0.029,0
2004-12-19,2004,15,Browns,Chargers,0,21,FirstEnergy Stadium,18,30,68,outdoors,-8.0,35.0,0,0,0,0,0,2024,0.025,0.027,0.025,0.022,0.031,0.038,0.017,0.043,0.031,0.013,0.038,0.021,0.019,0.032,0.042,0.013,0.03,0.032,0.021,0.033,0.037,0.031,0.018,0.04,0.033,0.037,0.029,0.026,0.036,0.049,0.029,0.033,0.033,0.024,0
