game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2018-12-22,2018,16,Titans,Redskins,25,16,Nissan Stadium,51,9,0,outdoors,-11.5,37.5,1,0,0,2,2,574,0.045,0.018,0.011,0.025,0.041,0.04,0.048,0.028,0.026,0.046,0.035,0.026,0.021,0.037,0.037,0.049,0.029,0.028,0.015,0.034,0.042,0.022,0.028,0.03,0.029,0.03,0.024,0.031,0.042,0.025,0.029,0.031,0.034,0.03,1
2018-12-22,2018,16,Chargers,Ravens,10,22,Dignity Health Sports Park,60,5,0,outdoors,-4.0,42.5,0,0,0,1,2,2320,0.027,0.04,0.043,0.034,0.015,0.031,0.019,0.04,0.033,0.02,0.015,0.039,0.034,0.033,0.017,0.017,0.035,0.046,0.032,0.027,0.02,0.039,0.023,0.033,0.049,0.026,0.019,0.027,0.04,0.025,0.035,0.041,0.035,0.025,0
2018-12-23,2018,16,Patriots,Bills,24,12,Gillette Stadium,40,12,0,outdoors,-13.5,45.0,0,1,0,0,0,386,0.061,0.023,0.047,0.017,0.024,0.036,0.033,0.031,0.041,0.031,0.014,0.037,0.035,0.035,0.021,0.043,0.049,0.021,0.03,0.031,0.042,0.029,0.035,0.034,0.033,0.014,0.023,0.033,0.035,0.027,0.041,0.031,0.03,0.031,1
2018-12-23,2018,16,Browns,Bengals,26,18,FirstEnergy Stadium,37,9,0,outdoors,-10.0,44.0,0,1,0,1,0,223,0.012,0.016,0.023,0.018,0.033,0.043,0.027,0.018,0.028,0.038,0.043,0.033,0.025,0.023,0.024,0.017,0.021,0.027,0.023,0.029,0.036,0.033,0.029,0.011,0.045,0.049,0.04,0.026,0.028,0.028,0.013,0.015,0.043,0.052,1
2018-12-23,2018,16,Lions,Vikings,9,27,Ford Field,0,0,0,dome,-6.5,42.5,0,1,1,0,0,542,0.028,0.041,0.048,0.04,0.035,0.013,0.026,0.031,0.04,0.022,0.033,0.026,0.03,0.028,0.02,0.018,0.028,0.037,0.033,0.028,0.033,0.035,0.046,0.039,0.02,0.018,0.028,0.024,0.031,0.037,0.038,0.038,0.032,0.026,0
2018-12-23,2018,16,Eagles,Texans,32,30,Lincoln Financial Field,44,5,0,outdoors,-1.0,46.5,1,0,0,0,1,1343,0.044,0.027,0.032,0.02,0.036,0.047,0.042,0.048,0.019,0.018,0.025,0.026,0.035,0.033,0.029,0.059,0.044,0.021,0.025,0.023,0.037,0.043,0.036,0.027,0.028,0.032,0.048,0.021,0.033,0.029,0.058,0.023,0.02,0.037,1
2018-12-23,2018,16,Cowboys,Buccaneers,27,20,AT&T Stadium,0,0,0,retractable roof (closed),-7.5,48.0,0,0,1,0,0,929,0.039,0.03,0.024,0.048,0.033,0.023,0.052,0.022,0.022,0.034,0.02,0.06,0.035,0.041,0.046,0.024,0.02,0.031,0.034,0.021,0.014,0.045,0.043,0.028,0.031,0.028,0.042,0.022,0.021,0.024,0.06,0.024,0.035,0.023,1
2018-12-23,2018,16,Dolphins,Jaguars,7,17,Hard Rock Stadium,73,9,0,outdoors,-3.0,39.5,0,0,0,0,0,314,0.016,0.046,0.015,0.042,0.046,0.031,0.017,0.038,0.051,0.022,0.031,0.051,0.025,0.039,0.04,0.041,0.018,0.041,0.033,0.039,0.023,0.027,0.031,0.044,0.039,0.025,0.037,0.03,0.02,0.032,0.017,0.037,0.038,0.027,0
2018-12-23,2018,16,Jets,Packers,38,44,MetLife Stadium,43,8,0,outdoors,-3.0,47.5,1,0,0,1,0,754,0.02,0.021,0.019,0.04,0.06,0.029,0.03,0.018,0.052,0.036,0.043,0.03,0.027,0.037,0.042,0.034,0.022,0.024,0.038,0.045,0.026,0.032,0.027,0.034,0.025,0.032,0.03,0.04,0.013,0.023,0.026,0.027,0.041,0.032,0
2018-12-23,2018,16,Panthers,Falcons,10,24,Bank of America Stadium,52,7,0,outdoors,-3.0,46.0,0,1,0,2,0,226,0.036,0.028,0.031,0.039,0.038,0.017,0.046,0.028,0.019,0.034,0.036,0.025,0.034,0.028,0.013,0.018,0.039,0.035,0.023,0.034,0.035,0.033,0.033,0.025,0.023,0.019,0.029,0.041,0.033,0.038,0.039,0.028,0.015,0.022,0
2018-12-23,2018,16,Colts,Giants,28,27,Lucas Oil Stadium,0,0,0,retractable roof (closed),-10.0,48.5,1,0,1,0,0,641,0.029,0.013,0.019,0.026,0.031,0.034,0.03,0.027,0.021,0.039,0.028,0.03,0.025,0.038,0.029,0.059,0.026,0.023,0.016,0.031,0.04,0.027,0.036,0.027,0.025,0.023,0.04,0.037,0.041,0.032,0.025,0.016,0.039,0.033,1
2018-12-23,2018,16,Cardinals,Rams,9,31,State Farm Stadium,0,0,0,retractable roof (closed),-14.5,43.0,0,1,1,0,0,348,0.01,0.052,0.022,0.046,0.031,0.021,0.015,0.04,0.051,0.024,0.047,0.017,0.011,0.049,0.037,0.024,0.02,0.038,0.021,0.041,0.026,0.021,0.04,0.036,0.04,0.036,0.032,0.026,0.032,0.031,0.022,0.032,0.05,0.023,0
