game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2014-12-11,2014,15,Rams,Cardinals,6,12,The Dome at America's Center,0,0,0,dome,-4.5,40.5,0,1,1,2,2,1279,0.031,0.036,0.016,0.03,0.049,0.037,0.045,0.019,0.029,0.029,0.021,0.025,0.022,0.035,0.044,0.025,0.036,0.029,0.045,0.017,0.02,0.043,0.025,0.032,0.026,0.031,0.027,0.014,0.038,0.039,0.022,0.031,0.031,0.031,0
2014-12-14,2014,15,Falcons,Steelers,20,27,Georgia Dome,0,0,0,dome,-3.0,55.0,0,0,1,2,0,589,0.014,0.036,0.038,0.055,0.028,0.019,0.012,0.036,0.052,0.037,0.031,0.042,0.031,0.024,0.035,0.054,0.02,0.035,0.029,0.04,0.028,0.039,0.037,0.033,0.035,0.029,0.035,0.032,0.014,0.028,0.03,0.047,0.033,0.017,0
2014-12-14,2014,15,Giants,Redskins,24,13,MetLife Stadium,43,9,63,outdoors,-6.5,47.0,0,1,0,0,0,198,0.015,0.008,0.027,0.028,0.024,0.032,0.019,0.036,0.031,0.026,0.043,0.038,0.035,0.018,0.022,0.053,0.029,0.019,0.026,0.026,0.034,0.039,0.034,0.039,0.021,0.024,0.029,0.037,0.022,0.027,0.029,0.03,0.03,0.031,1
2014-12-14,2014,15,Bills,Packers,21,13,Ralph Wilson Stadium,38,10,89,outdoors,-4.0,50.0,0,0,0,0,2,479,0.026,0.04,0.039,0.042,0.032,0.022,0.028,0.029,0.027,0.033,0.027,0.016,0.035,0.048,0.028,0.033,0.047,0.037,0.04,0.022,0.02,0.043,0.036,0.036,0.028,0.037,0.03,0.022,0.028,0.057,0.022,0.038,0.034,0.025,1
2014-12-14,2014,15,Ravens,Jaguars,20,12,M&T Bank Stadium,47,3,64,outdoors,-13.5,45.0,0,0,0,0,0,686,0.032,0.008,0.024,0.015,0.022,0.037,0.027,0.012,0.019,0.047,0.028,0.041,0.027,0.02,0.023,0.055,0.042,0.018,0.019,0.022,0.039,0.038,0.023,0.021,0.024,0.036,0.038,0.038,0.023,0.015,0.029,0.01,0.025,0.049,1
2014-12-14,2014,15,Colts,Texans,17,10,Lucas Oil Stadium,0,0,0,retractable roof (closed),-6.5,49.0,0,1,1,0,0,871,0.043,0.014,0.057,0.026,0.024,0.048,0.029,0.025,0.039,0.029,0.037,0.034,0.027,0.027,0.026,0.024,0.057,0.025,0.025,0.039,0.033,0.024,0.029,0.035,0.026,0.03,0.025,0.036,0.037,0.024,0.045,0.027,0.04,0.036,1
2014-12-14,2014,15,Patriots,Dolphins,41,13,Gillette Stadium,43,9,55,outdoors,-7.5,48.0,1,1,0,0,0,1226,0.079,0.042,0.049,0.025,0.025,0.024,0.033,0.028,0.031,0.039,0.016,0.028,0.041,0.029,0.021,0.029,0.044,0.029,0.035,0.017,0.028,0.039,0.04,0.022,0.036,0.041,0.036,0.033,0.055,0.038,0.038,0.026,0.033,0.043,1
2014-12-14,2014,15,Browns,Bengals,0,30,FirstEnergy Stadium,43,7,94,outdoors,-1.0,44.0,0,1,0,0,0,223,0.022,0.037,0.034,0.029,0.019,0.018,0.016,0.034,0.046,0.035,0.028,0.033,0.027,0.025,0.037,0.026,0.033,0.037,0.033,0.038,0.018,0.027,0.018,0.028,0.041,0.035,0.065,0.032,0.032,0.03,0.015,0.042,0.037,0.039,0
2014-12-14,2014,15,Chiefs,Raiders,31,13,Arrowhead Stadium,58,16,78,outdoors,-10.0,41.5,1,1,0,0,0,1497,0.061,0.013,0.018,0.015,0.031,0.039,0.029,0.022,0.029,0.039,0.028,0.051,0.043,0.024,0.031,0.032,0.03,0.028,0.016,0.037,0.031,0.023,0.033,0.031,0.045,0.024,0.022,0.039,0.038,0.028,0.038,0.019,0.033,0.036,1
2014-12-14,2014,15,Panthers,Buccaneers,19,17,Bank of America Stadium,60,0,36,outdoors,-3.0,41.0,0,1,0,0,0,510,0.03,0.01,0.03,0.019,0.027,0.039,0.037,0.016,0.02,0.042,0.026,0.03,0.035,0.034,0.03,0.047,0.032,0.025,0.026,0.045,0.026,0.035,0.031,0.026,0.023,0.028,0.031,0.039,0.019,0.014,0.038,0.015,0.015,0.03,1
