game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2009-01-18,2008,20,Cardinals,Eagles,32,25,State Farm Stadium,0,0,0,retractable roof (closed),-3.5,47.0,1,0,1,1,0,2086,0.026,0.052,0.04,0.033,0.02,0.016,0.014,0.064,0.031,0.013,0.054,0.026,0.037,0.025,0.021,0.021,0.041,0.05,0.035,0.037,0.034,0.031,0.024,0.038,0.041,0.028,0.03,0.024,0.036,0.047,0.029,0.052,0.022,0.018,1
2009-01-18,2008,20,Steelers,Ravens,23,14,Heinz Field,26,12,69,outdoors,-6.0,35.5,1,1,0,0,1,197,0.055,0.045,0.044,0.02,0.017,0.034,0.042,0.073,0.01,0.01,0.023,0.023,0.048,0.047,0.037,0.029,0.031,0.027,0.036,0.046,0.037,0.033,0.04,0.048,0.022,0.021,0.024,0.027,0.045,0.037,0.062,0.057,0.009,0.021,1
