game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
14/11/2013,Tennessee Titans,Indianapolis Colts,27,30,20:29:00,LP Field ,00:03:01,20,24,24,122,2,32,137,3,22,28,222,1,0,23,36,232,0,0,2,4,1,3,218,229,340,366,1,1,0,0,1,0,4,34,5,51,6,11,6,13,0,0,0,0,00:27:37,00:32:23,Colts (deferred),outdoors,grass ,"69,143","44 degrees, relative humidity 36%, wind 3 mph",Indianapolis Colts,-3,42,over
17/11/2013,Philadelphia Eagles,Washington Redskins,24,16,13:02:00,Lincoln Financial Field ,00:03:21,22,23,33,126,3,38,191,0,17,26,298,0,0,17,35,264,2,1,3,22,4,28,276,236,402,427,0,0,3,1,0,2,9,68,4,39,4,13,8,17,1,2,0,1,00:26:18,00:33:42,Redskins,outdoors,grass ,"69,144","64 degrees, relative humidity 71%, wind 7 mph, wind chill 0",Philadelphia Eagles,-4,54.5,under
17/11/2013,Pittsburgh Steelers,Detroit Lions,37,27,13:02:00,Heinz Field ,00:03:30,24,21,27,40,0,25,107,1,29,45,367,4,0,19,46,362,2,1,1,9,2,18,358,344,398,451,0,0,2,2,0,3,4,23,8,45,6,16,6,16,1,1,1,4,00:32:16,00:27:44,Lions,outdoors,grass ,"57,905","60 degrees, relative humidity 87%, wind 12 mph",Detroit Lions,-3,45,over
17/11/2013,Chicago Bears,Baltimore Ravens,23,20,13:02:00,Soldier Field ,00:05:16,18,23,26,104,0,41,174,1,19,31,216,1,0,17,31,162,1,2,2,1,3,19,215,143,319,317,2,0,2,0,0,2,13,111,5,46,5,13,8,18,0,0,1,2,00:30:38,00:35:41,Ravens (deferred),outdoors,grass ,"62,367","68 degrees, relative humidity 82%, wind 17 mph, wind chill 0",Chicago Bears,-3.5,40.5,over
17/11/2013,Cincinnati Bengals,Cleveland Browns,41,20,13:02:00,Paul Brown Stadium ,00:03:28,10,15,31,106,0,19,102,0,14,28,118,3,2,27,56,248,1,3,0,0,4,20,118,228,224,330,0,0,2,1,2,4,8,64,5,40,1,14,4,18,0,0,1,4,00:27:36,00:32:24,Browns (deferred),outdoors,fieldturf ,"63,856","62 degrees, relative humidity 92%, wind 7 mph, wind chill 0",Cincinnati Bengals,-4.5,40,over
17/11/2013,Buffalo Bills,New York Jets,37,14,13:02:00,Ralph Wilson Stadium ,00:03:05,14,12,38,68,1,23,134,1,20,28,245,2,0,12,29,163,1,3,1,0,4,30,245,133,313,267,1,0,2,1,0,4,8,64,4,24,8,19,2,11,1,1,1,2,00:33:42,00:26:18,Bills (deferred),outdoors,a_turf,"68,036","62 degrees, relative humidity 71%, wind 14 mph, wind chill 0",New York Jets,-2,39.5,over
17/11/2013,Houston Texans,Oakland Raiders,23,28,13:03:00,Reliant Stadium ,00:03:30,14,12,21,90,0,31,165,1,25,49,325,1,1,18,32,197,3,0,2,21,2,21,304,176,394,341,3,1,1,0,2,0,9,50,8,77,2,16,5,18,0,1,0,0,00:28:29,00:31:31,Raiders (deferred),retractable roof (closed),grass ,"71,726",,Houston Texans,-10.5,41,over
17/11/2013,Tampa Bay Buccaneers,Atlanta Falcons,41,28,13:03:00,Raymond James Stadium ,00:03:20,24,24,38,186,2,20,152,1,20,25,231,2,0,24,43,288,2,2,2,7,3,20,224,268,410,420,0,0,1,1,0,3,11,121,7,45,3,11,1,7,1,2,1,2,00:33:14,00:26:46,Falcons (deferred),outdoors,grass ,"55,360","79 degrees, relative humidity 74%, wind 6 mph",Tampa Bay Buccaneers,-2,43.5,over
17/11/2013,Jacksonville Jaguars,Arizona Cardinals,14,27,13:04:00,EverBank Field ,00:03:04,14,19,16,32,1,24,14,1,27,42,255,1,2,30,42,419,2,0,2,13,3,17,242,402,274,416,0,0,1,0,2,0,6,40,5,42,2,14,5,16,2,3,0,0,00:24:07,00:35:53,Jaguars,outdoors,grass ,"59,862","76 degrees, relative humidity 0%, wind 8 mph, wind chill 0",Arizona Cardinals,-9,40.5,over
17/11/2013,Miami Dolphins,San Diego Chargers,20,16,16:05:00,Sun Life Stadium ,00:02:58,21,22,19,104,1,26,154,0,22,35,268,1,1,22,34,298,1,1,4,29,3,17,239,281,343,435,0,0,0,0,1,1,3,15,10,76,2,10,4,11,0,0,0,0,00:28:36,00:31:24,Chargers (deferred),outdoors,grass ,"60,256","81 degrees, relative humidity 67%, wind 12 mph, wind chill 0",San Diego Chargers,-3,44.5,under
17/11/2013,New Orleans Saints,San Francisco 49ers,23,20,16:25:00,Mercedes-Benz Superdome ,00:03:14,23,12,23,92,1,22,81,0,30,43,305,1,1,17,31,127,2,1,1,10,3,12,295,115,387,196,3,2,1,0,3,1,4,48,5,45,6,14,6,15,0,1,0,0,00:34:39,00:25:21,Saints (deferred),dome,sportturf,"73,025",,New Orleans Saints,-3.5,50,under
17/11/2013,New York Giants,Green Bay Packers,27,13,16:25:00,MetLife Stadium ,00:02:45,19,16,24,78,1,20,55,1,25,35,279,1,1,24,34,339,0,3,4,23,0,0,256,339,334,394,0,0,0,0,1,3,3,30,5,38,4,14,2,8,2,2,0,1,00:35:14,00:24:46,Giants,outdoors,fieldturf,"79,114","59 degrees, relative humidity 100%, wind 2 mph, wind chill 0",New York Giants,-3,41,under
17/11/2013,Seattle Seahawks,Minnesota Vikings,41,20,16:26:00,CenturyLink Field ,00:03:02,16,19,28,93,2,33,132,0,14,21,236,2,0,18,35,207,2,3,1,6,2,3,230,204,323,336,1,0,2,1,0,4,7,96,4,20,4,11,5,14,0,0,0,1,00:25:51,00:34:09,Vikings,outdoors,fieldturf ,"68,235","50 degrees, relative humidity 81%, wind 14 mph",Seattle Seahawks,-13,45,over
17/11/2013,Denver Broncos,Kansas City Chiefs,27,17,20:30:00,Sports Authority Field at Mile High ,00:03:38,24,24,36,104,2,25,144,0,24,40,323,1,0,21,45,230,2,0,0,0,3,30,323,200,427,344,1,1,2,1,1,1,13,82,9,53,6,16,4,13,0,0,0,1,00:29:53,00:30:07,Chiefs,outdoors,grass ,"77,076","43 degrees, relative humidity 34%, wind 6 mph",Denver Broncos,-7.5,49,under
18/11/2013,Carolina Panthers,New England Patriots,24,20,20:42:00,Bank of America Stadium ,00:02:51,20,28,23,103,0,25,107,1,19,28,209,3,0,29,40,296,1,1,3,12,2,13,197,283,300,390,0,0,1,1,0,2,7,47,5,50,8,11,5,10,0,0,1,1,00:29:14,00:30:46,Patriots (deferred),outdoors,grass ,"74,225","59 degrees, relative humidity 35%, wind 8 mph, wind chill 0",Carolina Panthers,-3,46.5,under
