game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
09/10/2005,Buffalo Bills,Miami Dolphins,20,14,13:02:00,Ralph Wilson Stadium ,00:03:18,21,16,36,99,1,20,113,0,20,26,169,1,0,21,33,226,2,3,3,32,2,16,137,210,236,323,5,1,4,2,1,5,7,63,18,102,6,14,3,9,0,0,0,1,00:35:12,00:24:48,Bills,outdoors,astroplay,"72,160","50 degrees, relative humidity 72%, wind 8 mph, wind chill 0",Buffalo Bills,-2.5,33,over
09/10/2005,St. Louis Rams,Seattle Seahawks,31,37,13:02:00,Edward Jones Dome ,00:03:25,20,26,17,77,1,30,134,2,26,40,336,2,1,27,38,316,2,0,4,27,4,17,309,299,386,433,2,1,0,0,2,0,7,74,7,50,3,12,2,11,1,1,0,0,00:29:06,00:30:54,Rams,dome,fieldturf,"65,707",,St. Louis Rams,-3,48,over
09/10/2005,Houston Texans,Tennessee Titans,20,34,13:02:00,Reliant Stadium ,00:03:12,14,22,28,161,0,31,90,2,18,27,131,1,1,22,31,220,2,0,7,35,0,0,96,220,257,310,2,0,1,0,1,0,6,39,7,65,0,13,4,11,1,2,0,1,00:28:51,00:31:09,Titans,retractable roof (closed),grass,"70,430",,Houston Texans,-1.5,40.5,over
09/10/2005,Green Bay Packers,New Orleans Saints,52,3,13:02:00,Lambeau Field ,00:03:04,21,14,28,94,2,26,95,0,20,28,215,3,0,14,35,177,0,3,0,0,4,18,215,159,309,254,1,0,2,2,0,5,6,36,11,107,3,10,4,16,0,0,1,1,00:28:57,00:31:03,Packers,outdoors,grass,"70,580","52 degrees, relative humidity 68%, wind 10 mph, wind chill 0",Green Bay Packers,-3,41,over
09/10/2005,Detroit Lions,Baltimore Ravens,35,17,13:02:00,Ford Field ,00:03:22,22,26,37,169,4,30,159,0,10,23,97,1,2,20,37,230,2,2,1,0,1,2,97,228,266,387,1,0,2,2,2,4,7,46,21,147,8,14,3,11,0,0,1,2,00:30:14,00:29:46,Lions,dome,fieldturf,"61,201",,Detroit Lions,-2,33,over
09/10/2005,New York Jets,Tampa Bay Buccaneers,14,12,13:03:00,Giants Stadium ,00:02:56,15,20,27,62,2,26,84,0,13,19,163,0,1,27,42,226,0,1,2,13,3,25,150,201,212,285,3,2,2,0,3,1,6,46,12,87,3,10,2,14,1,1,2,2,00:26:49,00:33:11,Buccaneers,outdoors,fieldturf,"77,852","57 degrees, relative humidity 54%, wind 7 mph, wind chill 0",Tampa Bay Buccaneers,-3.5,32,under
09/10/2005,Cleveland Browns,Chicago Bears,20,10,13:03:00,Cleveland Browns Stadium ,00:03:05,15,16,22,76,0,34,176,0,23,34,218,2,2,16,26,117,1,0,3,16,4,27,202,90,278,266,0,0,4,3,2,3,5,55,7,57,5,13,5,13,0,0,0,2,00:28:46,00:31:14,Bears,outdoors,grass,"73,079","52 degrees, relative humidity 83%, wind 6 mph, wind chill 0",Cleveland Browns,-3,35,under
09/10/2005,Atlanta Falcons,New England Patriots,28,31,13:05:00,Georgia Dome ,00:03:18,22,20,26,116,0,30,141,1,18,34,298,3,0,22,27,350,3,1,3,14,1,8,284,342,400,483,0,0,0,0,0,1,8,84,11,83,5,13,3,10,0,0,0,0,00:27:35,00:32:25,Falcons,dome,fieldturf,"71,079",,Atlanta Falcons,-2.5,43.5,over
09/10/2005,San Francisco 49ers,Indianapolis Colts,3,28,16:05:00,Monster Park ,00:02:56,12,22,28,133,0,28,120,2,9,23,74,0,4,23,31,255,1,2,5,30,1,10,44,245,177,365,2,1,1,1,5,3,7,40,10,80,3,14,6,10,1,1,1,1,00:29:08,00:30:52,49ers,outdoors,grass,"68,084","64 degrees, relative humidity 60%, wind 3 mph, wind chill 0",Indianapolis Colts,-14,47,under
09/10/2005,Dallas Cowboys,Philadelphia Eagles,33,10,16:15:00,Texas Stadium ,00:03:10,28,6,46,167,0,9,19,0,24,35,289,3,0,16,30,145,0,0,0,0,4,35,289,110,456,129,2,1,0,0,1,0,5,48,8,54,6,16,2,12,2,3,0,1,00:40:43,00:19:17,Cowboys,outdoors,fieldturf,"63,199","77 degrees, relative humidity 30%, no wind, wind chill 0",Philadelphia Eagles,-3.5,44,under
