game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2018-11-01,2018,9,49ers,Raiders,34,3,Levi's Stadium,82,8,0,outdoors,Oakland Raiders,-1.5,44.0,0,18,14,32,143,1,23,102,0,16,22,262,3,0,17,24,179,0,0,0,0,8,39,262,140,405,242,1,0,4,0,0,0,3,23,6,40,5,12,3,12,0,0,0,1,1714,1886
2018-11-04,2018,9,Redskins,Falcons,14,38,FedExField,55,5,0,outdoors,Washington Redskins,-1.5,46.5,1,20,25,15,79,1,24,154,1,30,46,306,1,1,26,38,350,4,1,3,19,2,13,287,337,366,491,0,0,0,0,1,1,10,147,7,50,5,13,10,13,2,2,0,0,1624,1976
2018-11-04,2018,9,Panthers,Buccaneers,42,28,Bank of America Stadium,62,8,0,outdoors,Carolina Panthers,-6.0,55.5,1,22,23,32,179,4,21,82,0,19,25,247,2,0,24,41,243,4,2,2,19,3,24,228,219,407,301,1,0,1,0,0,2,9,84,8,49,4,10,5,12,0,1,1,2,1860,1740
2018-11-04,2018,9,Dolphins,Jets,13,6,Hard Rock Stadium,87,16,0,outdoors,Miami Dolphins,-3.0,43.0,0,7,15,27,64,0,21,80,0,15,24,139,0,0,21,39,229,0,4,4,35,4,27,104,202,168,282,0,0,0,0,0,4,5,55,5,45,3,16,2,13,2,2,0,2,1706,1894
2018-11-04,2018,9,Browns,Chiefs,21,37,FirstEnergy Stadium,53,16,0,outdoors,Kansas City Chiefs,-7.5,51.5,1,26,27,25,102,1,24,139,2,30,43,308,2,1,23,32,375,3,1,2,22,2,15,286,360,388,499,0,0,0,0,1,1,4,20,11,86,5,13,6,10,2,3,0,0,1851,1749
2018-11-04,2018,9,Ravens,Steelers,16,23,M&T Bank Stadium,55,6,0,outdoors,Baltimore Ravens,-1.5,46.5,0,18,27,16,61,1,27,113,1,24,38,218,0,0,29,48,292,2,0,2,14,1,10,204,282,265,395,1,0,0,0,0,0,5,25,8,103,4,12,10,16,0,1,1,1,1411,2189
2018-11-04,2018,9,Vikings,Lions,24,9,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-4.5,47.5,0,17,18,23,128,1,24,66,0,18,22,164,1,1,25,36,199,0,0,1,9,10,56,155,143,283,209,1,1,1,1,2,1,3,15,8,66,3,8,4,15,1,1,3,3,1395,2205
2018-11-04,2018,9,Bills,Bears,9,41,New Era Field,49,12,0,outdoors,Chicago Bears,-10.5,38.0,1,22,11,28,98,1,25,64,2,31,49,188,0,3,12,20,135,1,1,4,22,1,9,166,126,264,190,1,1,2,0,4,1,10,163,14,129,6,18,3,11,1,3,0,0,2043,1557
2018-11-04,2018,9,Broncos,Texans,17,19,Empower Field at Mile High,53,3,0,outdoors,Denver Broncos,-1.0,46.5,0,19,17,20,75,1,33,98,0,26,42,290,1,0,17,24,213,2,0,2,17,4,21,273,192,348,290,1,1,0,0,1,0,8,50,7,60,5,14,4,13,2,2,0,1,1655,1945
2018-11-04,2018,9,Seahawks,Chargers,17,25,CenturyLink Field,56,4,0,outdoors,Seattle Seahawks,-1.0,48.0,0,25,18,32,154,0,22,160,1,26,39,235,2,1,13,26,228,2,0,4,33,2,13,202,215,356,375,1,0,0,0,1,0,10,83,12,105,4,15,2,9,3,3,0,0,2141,1459
2018-11-04,2018,9,Saints,Rams,45,35,Mercedes-Benz Superdome,0,0,0,dome,Los Angeles Rams,-1.5,57.0,1,31,23,34,141,2,19,92,1,25,36,346,4,0,28,40,391,3,1,0,0,0,0,346,391,487,483,1,1,0,0,1,1,2,20,4,32,7,12,3,8,2,2,0,2,2021,1579
2018-11-04,2018,9,Patriots,Packers,31,17,Gillette Stadium,40,2,0,outdoors,New England Patriots,-5.0,56.0,0,28,22,31,123,3,25,117,0,23,36,331,1,0,24,43,259,2,0,2,21,1,9,310,250,433,367,0,0,2,1,0,1,5,30,7,63,4,11,6,13,0,1,0,1,1646,1954
2018-11-05,2018,9,Cowboys,Titans,14,28,AT&T Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-4.5,40.5,1,18,24,19,72,0,36,125,2,21,32,243,2,1,21,29,240,2,0,5,18,4,25,225,215,297,340,1,1,2,2,2,2,6,52,3,20,5,11,11,14,0,1,0,0,1534,2066
