game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2018-11-29,2018,13,Cowboys,Saints,13,10,AT&T Stadium,0,0,0,retractable roof (closed),New Orleans Saints,-7.5,51.5,0,21,14,31,99,0,19,65,0,24,28,249,1,0,18,28,127,1,1,7,40,2,16,209,111,308,176,3,2,3,0,2,1,8,80,5,48,7,14,3,11,0,0,0,1,2213,1387
2018-12-02,2018,13,Giants,Bears,30,27,MetLife Stadium,52,3,0,outdoors,Chicago Bears,-4.0,44.0,1,18,23,29,141,0,32,118,1,20,36,219,2,1,27,40,286,2,2,3,22,5,28,197,258,338,376,0,0,6,1,1,3,12,107,8,58,6,17,2,15,2,2,4,5,1993,2038
2018-12-02,2018,13,Bengals,Broncos,10,24,Paul Brown Stadium,63,12,0,outdoors,Denver Broncos,-4.0,45.0,0,20,16,23,111,0,34,218,2,25,37,236,1,1,12,21,151,1,0,4,34,2,8,202,143,313,361,2,2,1,1,3,1,12,100,7,60,5,13,5,13,0,0,0,0,1880,1720
2018-12-02,2018,13,Lions,Rams,16,30,Ford Field,0,0,0,dome,Los Angeles Rams,-10.5,54.0,0,23,24,26,102,0,29,149,2,20,34,245,1,1,17,33,207,1,1,4,37,2,12,208,195,310,344,1,1,1,1,2,2,8,54,7,105,2,12,5,11,0,0,0,0,1904,1696
2018-12-02,2018,13,Jaguars,Colts,6,0,TIAA Bank Stadium,78,13,0,outdoors,Indianapolis Colts,-4.0,45.5,0,11,19,27,79,0,16,41,0,18,24,150,0,0,33,52,248,0,1,3,18,3,24,132,224,211,265,2,1,1,1,1,2,8,74,6,65,6,15,5,18,0,0,0,3,1773,1827
2018-12-02,2018,13,Dolphins,Bills,21,17,Hard Rock Stadium,86,15,0,outdoors,Miami Dolphins,-3.5,40.0,0,15,24,23,60,0,31,198,0,16,24,137,3,1,18,33,231,2,2,3,22,2,14,115,217,175,415,1,0,3,1,1,3,8,89,13,120,2,9,5,13,0,0,0,1,1623,1977
2018-12-02,2018,13,Texans,Browns,29,13,NRG Stadium,0,0,0,retractable roof (closed),Houston Texans,-5.0,47.5,0,25,20,39,187,0,9,31,1,22,31,224,1,0,29,43,397,1,3,4,27,0,0,197,397,384,428,2,0,1,1,0,4,5,77,6,45,8,16,2,8,0,0,0,2,2255,1345
2018-12-02,2018,13,Packers,Cardinals,17,20,Lambeau Field,34,20,0,outdoors,Green Bay Packers,-13.5,41.0,0,22,18,23,98,1,29,182,2,31,50,233,1,0,11,26,149,0,0,1,6,2,16,227,133,325,315,0,0,3,0,0,0,7,43,7,49,3,14,5,13,2,2,0,0,1946,1654
2018-12-02,2018,13,Buccaneers,Panthers,24,17,Raymond James Stadium,81,15,0,outdoors,Carolina Panthers,-3.5,52.0,0,18,27,25,95,1,19,168,0,20,30,249,2,0,28,42,300,2,4,4,29,4,24,220,276,315,444,2,1,1,0,1,4,9,69,7,104,6,13,3,8,0,0,0,1,1794,1806
2018-12-02,2018,13,Falcons,Ravens,16,26,Mercedes-Benz Stadium,0,0,0,retractable roof (open),Atlanta Falcons,-2.5,46.5,0,16,25,15,34,0,49,207,1,16,27,131,1,0,15,26,167,0,0,3,34,2,8,97,159,131,366,2,1,4,1,1,1,8,82,9,88,2,9,7,15,0,1,2,2,1221,2379
