game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2017-10-26,2017,8,Ravens,Dolphins,40,0,M&T Bank Stadium,56,9,0,outdoors,-3.0,38.0,1,0,0,2,2,944,0.026,0.025,0.023,0.026,0.03,0.039,0.023,0.027,0.03,0.04,0.025,0.057,0.035,0.022,0.023,0.029,0.034,0.036,0.031,0.041,0.024,0.032,0.03,0.025,0.022,0.036,0.031,0.033,0.03,0.024,0.027,0.029,0.023,0.043,1
2017-10-29,2017,8,Browns,Vikings,16,33,Twickenham Stadium,56,11,0,outdoors,-11.0,38.5,1,0,0,0,0,629,0.005,0.039,0.022,0.031,0.034,0.014,0.022,0.029,0.032,0.028,0.063,0.02,0.008,0.036,0.045,0.038,0.016,0.045,0.024,0.028,0.038,0.036,0.03,0.037,0.032,0.022,0.038,0.033,0.017,0.036,0.02,0.041,0.049,0.021,0
2017-10-29,2017,8,Saints,Bears,20,12,Mercedes-Benz Superdome,0,0,0,dome,-7.5,46.0,0,0,1,0,0,834,0.037,0.018,0.046,0.027,0.022,0.033,0.033,0.034,0.025,0.04,0.026,0.039,0.033,0.026,0.011,0.027,0.042,0.035,0.041,0.025,0.026,0.031,0.038,0.019,0.036,0.034,0.026,0.031,0.015,0.019,0.039,0.024,0.027,0.046,1
2017-10-29,2017,8,Jets,Falcons,20,25,MetLife Stadium,63,5,0,outdoors,-6.5,43.5,1,0,0,0,0,747,0.017,0.043,0.023,0.037,0.053,0.017,0.029,0.034,0.037,0.021,0.047,0.019,0.024,0.041,0.053,0.021,0.016,0.043,0.036,0.037,0.019,0.038,0.03,0.015,0.024,0.037,0.031,0.02,0.02,0.045,0.029,0.036,0.04,0.026,0
2017-10-29,2017,8,Bills,Raiders,34,14,New Era Field,42,7,0,outdoors,-2.0,47.0,1,0,0,0,1,2289,0.036,0.02,0.015,0.028,0.044,0.028,0.035,0.031,0.032,0.035,0.031,0.031,0.045,0.036,0.051,0.022,0.023,0.029,0.036,0.04,0.027,0.029,0.039,0.031,0.021,0.033,0.024,0.037,0.041,0.027,0.023,0.042,0.039,0.032,1
2017-10-29,2017,8,Patriots,Chargers,21,13,Gillette Stadium,62,8,0,outdoors,-6.5,49.0,0,0,0,0,0,2588,0.069,0.029,0.047,0.044,0.032,0.016,0.035,0.026,0.026,0.043,0.021,0.04,0.032,0.038,0.029,0.017,0.029,0.037,0.027,0.027,0.04,0.029,0.044,0.021,0.032,0.035,0.025,0.022,0.06,0.038,0.041,0.028,0.029,0.029,1
2017-10-29,2017,8,Buccaneers,Panthers,3,17,Raymond James Stadium,63,13,0,outdoors,-1.5,46.0,0,1,0,0,0,510,0.02,0.025,0.038,0.029,0.032,0.031,0.016,0.039,0.033,0.015,0.033,0.034,0.036,0.032,0.03,0.026,0.019,0.047,0.028,0.025,0.037,0.039,0.031,0.044,0.041,0.022,0.018,0.032,0.023,0.041,0.026,0.045,0.029,0.016,0
2017-10-29,2017,8,Eagles,49ers,33,10,Lincoln Financial Field,67,12,0,outdoors,-13.0,45.0,0,0,0,2,0,2502,0.062,0.014,0.036,0.025,0.041,0.033,0.058,0.017,0.016,0.036,0.015,0.03,0.038,0.019,0.027,0.046,0.052,0.022,0.037,0.037,0.027,0.019,0.047,0.029,0.022,0.026,0.049,0.055,0.039,0.021,0.055,0.013,0.016,0.047,1
2017-10-29,2017,8,Bengals,Colts,24,23,Paul Brown Stadium,39,9,0,outdoors,-11.0,44.0,1,0,0,0,0,99,0.021,0.017,0.032,0.014,0.025,0.05,0.021,0.019,0.035,0.032,0.027,0.026,0.017,0.023,0.037,0.054,0.022,0.016,0.025,0.017,0.03,0.036,0.016,0.04,0.039,0.03,0.022,0.031,0.037,0.021,0.016,0.028,0.041,0.028,1
2017-10-29,2017,8,Seahawks,Texans,41,38,CenturyLink Field,50,2,0,outdoors,-6.0,45.0,1,0,0,0,1,1891,0.042,0.022,0.039,0.027,0.025,0.041,0.034,0.042,0.026,0.019,0.023,0.035,0.037,0.022,0.039,0.038,0.034,0.024,0.053,0.026,0.025,0.047,0.031,0.034,0.03,0.026,0.031,0.028,0.036,0.022,0.024,0.04,0.035,0.028,1
2017-10-29,2017,8,Redskins,Cowboys,19,33,FedExField,60,4,0,outdoors,-3.0,46.5,1,1,0,2,0,1207,0.024,0.038,0.039,0.015,0.02,0.024,0.034,0.051,0.046,0.013,0.027,0.021,0.024,0.031,0.023,0.019,0.044,0.038,0.027,0.03,0.027,0.016,0.023,0.027,0.035,0.041,0.029,0.039,0.025,0.024,0.033,0.027,0.029,0.024,0
2017-10-29,2017,8,Lions,Steelers,15,20,Ford Field,0,0,0,dome,-3.0,44.5,0,0,1,1,0,204,0.025,0.055,0.031,0.053,0.029,0.023,0.016,0.035,0.042,0.035,0.024,0.029,0.045,0.038,0.026,0.011,0.015,0.039,0.03,0.033,0.04,0.04,0.034,0.035,0.024,0.035,0.021,0.033,0.02,0.055,0.032,0.044,0.032,0.029,0
2017-10-30,2017,8,Chiefs,Broncos,29,19,Arrowhead Stadium,44,12,0,outdoors,-7.0,42.0,1,1,0,1,1,564,0.061,0.029,0.032,0.037,0.029,0.017,0.025,0.052,0.033,0.042,0.017,0.038,0.052,0.02,0.027,0.029,0.024,0.019,0.035,0.028,0.021,0.03,0.031,0.033,0.035,0.024,0.017,0.037,0.041,0.048,0.039,0.032,0.026,0.027,1
