game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2018-01-06,2017,18,Chiefs,Titans,21,22,Arrowhead Stadium,33,10,0,outdoors,-8.5,44.0,0,0,0,2,2,467,0.057,0.026,0.033,0.013,0.026,0.056,0.026,0.049,0.031,0.02,0.019,0.048,0.05,0.025,0.029,0.031,0.023,0.03,0.033,0.025,0.02,0.046,0.03,0.028,0.035,0.03,0.017,0.025,0.039,0.037,0.037,0.025,0.029,0.027,0
2018-01-06,2017,18,Rams,Falcons,13,26,Los Angeles Memorial Coliseum,62,3,0,outdoors,-6.5,48.0,0,0,0,2,2,1935,0.041,0.043,0.031,0.035,0.028,0.017,0.026,0.038,0.04,0.02,0.025,0.021,0.03,0.041,0.032,0.018,0.033,0.049,0.037,0.04,0.017,0.035,0.03,0.019,0.034,0.033,0.029,0.019,0.027,0.045,0.031,0.038,0.028,0.024,0
2018-01-07,2017,18,Jaguars,Bills,10,3,TIAA Bank Stadium,53,18,0,outdoors,-8.0,39.5,0,0,0,0,0,878,0.044,0.035,0.04,0.018,0.036,0.045,0.036,0.034,0.025,0.034,0.049,0.037,0.045,0.044,0.021,0.055,0.038,0.022,0.03,0.038,0.037,0.029,0.034,0.041,0.031,0.02,0.033,0.025,0.032,0.04,0.031,0.022,0.023,0.04,1
2018-01-07,2017,18,Saints,Panthers,31,26,Mercedes-Benz Superdome,0,0,0,dome,-6.5,47.5,1,1,1,0,0,649,0.041,0.028,0.045,0.027,0.021,0.037,0.037,0.045,0.024,0.014,0.025,0.029,0.035,0.036,0.009,0.025,0.045,0.048,0.043,0.024,0.027,0.039,0.038,0.043,0.042,0.023,0.026,0.031,0.018,0.04,0.04,0.044,0.027,0.016,1
