game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2020-10-29,2020,8,Panthers,Falcons,17,25,Bank of America Stadium,76,8,76,outdoors,Carolina Panthers,-1.5,52.0,0,18,28,22,147,1,36,131,2,16,27,179,1,1,21,30,281,0,1,3,22,2,11,157,270,304,401,0,0,0,0,1,1,6,30,6,63,2,10,3,9,1,3,0,0,1410,2190
2020-11-01,2020,8,Browns,Raiders,6,16,FirstEnergy Stadium,49,35,56,outdoors,Cleveland Browns,-1.0,48.0,0,14,24,22,101,0,45,209,0,12,25,122,0,0,15,24,111,1,0,0,0,2,11,122,100,223,309,1,1,1,0,1,0,7,59,5,25,3,10,8,14,2,2,2,2,1337,2263
2020-11-01,2020,8,Lions,Colts,21,41,Ford Field,0,0,0,dome,Indianapolis Colts,-3.5,49.0,1,20,26,13,29,0,39,119,2,24,42,336,3,1,23,34,262,3,0,5,39,2,15,297,247,326,366,3,1,1,0,2,0,4,76,3,19,7,14,7,14,0,1,1,1,1334,2266
2020-11-01,2020,8,Ravens,Steelers,24,28,M&T Bank Stadium,52,7,97,outdoors,Baltimore Ravens,-4.0,44.0,1,25,19,47,265,1,16,48,1,13,28,208,2,2,21,32,182,2,0,4,16,2,9,192,173,457,221,4,2,3,1,4,1,9,110,3,30,8,15,3,9,1,2,0,0,2122,1478
2020-11-01,2020,8,Bills,Patriots,24,21,Bills Stadium,41,17,87,outdoors,Buffalo Bills,-4.0,41.0,1,22,20,38,190,3,34,188,2,11,18,154,0,1,15,25,174,0,0,1,5,2,13,149,161,339,349,0,0,1,1,1,1,5,30,5,35,5,11,5,10,0,0,0,0,1754,1846
2020-11-01,2020,8,Chiefs,Jets,35,9,Arrowhead Stadium,52,11,0,outdoors,Kansas City Chiefs,-20.0,49.0,0,25,13,20,50,0,25,93,0,35,47,446,5,0,18,30,133,0,0,0,0,1,5,446,128,496,221,2,0,1,1,0,1,7,61,3,25,7,13,2,12,1,3,2,2,1890,1710
2020-11-01,2020,8,Dolphins,Rams,28,17,Hard Rock Stadium,86,10,73,outdoors,Los Angeles Rams,-3.5,46.5,0,8,31,25,55,1,29,131,1,12,22,93,1,0,35,61,355,1,2,1,3,2,15,90,340,145,471,2,2,3,2,2,4,3,30,5,45,3,12,7,17,0,0,0,1,1410,2190
2020-11-01,2020,8,Bengals,Titans,31,20,Paul Brown Stadium,48,24,52,outdoors,Tennessee Titans,-7.5,49.5,1,27,27,32,118,2,29,218,1,26,37,249,2,0,18,30,233,2,1,0,0,1,10,249,223,367,441,1,0,0,0,0,1,7,45,7,68,10,15,5,9,1,1,1,1,2157,1443
2020-11-01,2020,8,Packers,Vikings,22,28,Lambeau Field,34,23,50,outdoors,Green Bay Packers,-5.5,47.0,1,24,20,24,109,0,34,173,3,27,41,291,3,0,11,14,160,1,0,1,0,1,9,291,151,400,324,1,1,0,0,1,0,9,85,7,36,5,11,4,8,3,5,1,1,1932,1668
2020-11-01,2020,8,Broncos,Chargers,31,30,Empower Field at Mile High,64,10,23,outdoors,Los Angeles Chargers,-3.0,44.5,1,17,28,16,108,1,38,210,0,26,41,248,3,1,29,44,278,3,2,2,5,2,3,243,275,351,485,0,0,0,0,1,2,8,70,6,67,5,13,7,16,0,0,0,1,1447,2153
2020-11-01,2020,8,Bears,Saints,23,26,Soldier Field,40,20,41,outdoors,New Orleans Saints,-5.5,41.0,1,18,23,23,96,0,30,122,0,28,41,272,2,1,31,41,280,2,0,5,39,1,8,233,272,329,394,0,0,3,0,1,0,7,53,5,45,5,15,2,13,2,3,2,3,1989,2115
2020-11-01,2020,8,Seahawks,49ers,37,27,CenturyLink Field,55,4,58,outdoors,Seattle Seahawks,-1.0,54.5,1,27,24,28,101,1,22,52,2,27,37,261,4,0,29,41,322,2,1,2,12,3,23,249,299,350,351,0,0,3,1,0,2,6,30,6,36,9,15,6,13,0,0,2,2,1858,1742
2020-11-01,2020,8,Eagles,Cowboys,23,9,Lincoln Financial Field,49,17,66,outdoors,Philadelphia Eagles,-10.5,43.0,0,18,21,26,119,0,35,133,0,16,28,132,2,2,21,40,180,0,0,4,29,4,48,103,132,222,265,3,2,3,2,4,2,4,28,7,68,3,8,4,16,0,3,2,4,1630,1970
2020-11-02,2020,8,Giants,Buccaneers,23,25,MetLife Stadium,39,8,46,outdoors,Tampa Bay Buccaneers,-13.0,47.0,1,24,23,24,101,1,24,81,0,26,42,274,2,2,28,40,279,2,0,3,18,2,16,256,263,357,344,0,0,2,1,2,1,7,73,3,20,4,11,4,12,2,2,1,1,1790,1810
