game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2020-10-01,2020,4,Jets,Broncos,28,37,MetLife Stadium,64,6,55,outdoors,New York Jets,-1.0,41.0,1,18,21,24,129,1,32,117,2,25,44,246,0,0,19,31,242,2,3,6,54,0,0,192,242,321,359,0,0,0,0,0,3,11,118,8,94,8,19,6,12,0,2,0,0,1701,1899
2020-10-04,2020,4,Buccaneers,Chargers,38,31,Raymond James Stadium,75,6,87,outdoors,Tampa Bay Buccaneers,-7.5,42.5,1,28,15,27,115,0,23,46,0,30,46,369,5,1,20,25,290,3,1,0,0,2,12,369,278,484,324,0,0,1,1,1,2,8,90,7,60,5,11,4,10,0,0,1,1,2095,1505
2020-10-04,2020,4,Lions,Saints,29,35,Ford Field,0,0,0,dome,New Orleans Saints,-3.0,51.5,1,18,29,22,90,1,42,164,3,17,31,206,3,1,19,25,246,2,1,3,15,2,18,191,228,281,392,0,0,2,0,1,1,5,49,4,67,7,14,10,14,3,3,1,1,1394,2206
2020-10-04,2020,4,Dolphins,Seahawks,23,31,Hard Rock Stadium,86,13,71,outdoors,Seattle Seahawks,-4.5,55.0,0,25,26,22,103,1,26,98,2,29,45,315,0,2,24,34,360,2,1,1,3,2,17,312,343,415,441,1,0,1,0,2,1,3,20,0,0,7,13,4,10,0,0,0,1,1989,1611
2020-10-04,2020,4,Texans,Vikings,23,31,NRG Stadium,0,0,0,retractable roof (closed),Houston Texans,-3.5,52.5,1,20,24,26,96,0,40,162,3,20,33,300,2,0,16,22,260,1,0,3,10,3,12,290,248,386,410,3,1,0,0,1,0,2,15,4,36,3,12,5,12,1,2,1,1,1409,2191
2020-10-04,2020,4,Bengals,Jaguars,33,25,Paul Brown Stadium,64,6,58,outdoors,Cincinnati Bengals,-1.0,50.0,1,28,25,34,205,2,20,89,0,25,36,300,1,1,27,40,351,2,1,1,0,3,11,300,340,505,429,0,0,0,0,1,1,7,73,6,49,4,11,2,10,1,1,1,1,1991,1609
2020-10-04,2020,4,Panthers,Cardinals,31,21,Bank of America Stadium,68,8,48,outdoors,Arizona Cardinals,-3.0,52.5,0,30,21,35,168,2,23,129,0,26,37,276,2,1,24,31,133,3,0,0,0,1,0,276,133,444,262,0,0,1,1,1,1,10,72,5,29,7,11,3,9,1,1,0,0,2228,1372
2020-10-04,2020,4,Redskins,Ravens,17,31,FedExField,65,5,45,outdoors,Baltimore Ravens,-14.5,45.0,1,24,18,22,69,2,32,144,2,32,45,314,0,0,15,23,208,2,2,3,40,1,2,274,206,343,350,1,1,0,0,1,2,2,20,5,30,4,13,5,11,2,3,2,2,1838,1762
2020-10-04,2020,4,Cowboys,Browns,38,49,AT&T Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-3.5,56.5,1,35,33,18,85,1,40,307,3,41,58,502,4,1,20,31,202,3,0,3,21,2,1,481,201,566,508,2,2,0,0,3,0,6,65,5,40,6,11,5,11,1,2,0,0,1588,2012
2020-10-04,2020,4,Bears,Colts,11,19,Soldier Field,52,10,54,outdoors,Indianapolis Colts,-3.5,43.5,0,16,18,16,28,0,38,103,0,26,42,249,1,1,16,29,190,1,0,1,8,1,4,241,186,269,289,0,0,0,0,1,0,8,103,8,76,4,14,8,19,0,0,1,2,1652,1948
2020-10-04,2020,4,Rams,Giants,17,9,SoFi Stadium,0,0,0,dome,Los Angeles Rams,-13.5,50.0,0,15,19,23,58,1,25,136,0,25,32,200,1,0,23,36,190,0,1,2,18,5,31,182,159,240,295,2,1,1,0,1,1,1,5,4,20,5,13,4,13,1,1,1,2,1602,1998
2020-10-04,2020,4,Raiders,Bills,23,30,Allegiant Stadium,0,0,0,dome,Buffalo Bills,-3.0,53.0,0,24,21,23,86,0,24,63,2,32,44,311,2,0,24,34,288,2,0,2,14,1,14,297,274,383,337,3,2,0,0,2,0,7,65,5,81,8,14,7,13,1,2,1,1,1902,1698
2020-10-04,2020,4,49ers,Eagles,20,25,Levi's Stadium,0,0,0,outdoors,San Francisco 49ers,-8.5,45.5,0,25,18,20,116,2,28,93,1,32,45,338,1,2,18,28,193,1,1,5,37,3,19,301,174,417,267,1,1,2,0,3,1,6,42,3,25,5,11,4,13,0,1,2,2,1831,1769
2020-10-05,2020,4,Chiefs,Patriots,26,10,Arrowhead Stadium,73,14,39,outdoors,Kansas City Chiefs,-11.0,48.5,0,19,21,25,94,0,35,185,0,19,29,236,2,0,20,37,190,1,3,1,7,2,18,229,172,323,357,2,1,1,1,1,4,4,38,4,43,4,11,6,15,0,0,2,3,1706,1894
2020-10-05,2020,4,Packers,Falcons,30,16,Lambeau Field,53,9,46,outdoors,Green Bay Packers,-5.0,56.5,0,22,24,26,88,0,25,78,2,27,33,327,4,0,28,39,285,0,0,1,12,4,36,315,249,403,327,0,0,0,0,0,0,3,30,3,23,6,11,3,12,1,2,2,4,1778,1822
