game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2020-09-24,2020,3,Jaguars,Dolphins,13,31,TIAA Bank Stadium,81,12,75,outdoors,Jacksonville Jaguars,-2.5,49.5,0,22,23,17,72,2,36,138,2,30,42,275,0,1,18,20,160,2,0,4,29,1,4,246,156,318,294,1,1,0,0,2,0,8,63,6,51,3,10,7,13,0,3,1,1,1538,2062
2020-09-27,2020,3,Bills,Rams,35,32,Bills Stadium,79,16,52,outdoors,Buffalo Bills,-1.5,46.5,1,23,28,21,101,1,32,167,2,24,33,311,4,1,23,32,321,2,1,4,37,2,10,274,311,375,478,1,1,3,1,2,2,5,55,3,30,5,10,6,10,1,1,0,1,1668,1932
2020-09-27,2020,3,Vikings,Titans,30,31,U.S. Bank Stadium,0,0,0,dome,Tennessee Titans,-3.0,49.5,1,22,23,33,226,1,34,134,2,16,27,251,3,2,23,37,321,0,1,2,13,2,11,238,310,464,444,2,1,2,0,3,1,3,20,4,45,4,10,3,13,0,1,1,1,1708,1892
2020-09-27,2020,3,Giants,49ers,9,36,MetLife Stadium,75,2,72,outdoors,San Francisco 49ers,-3.0,44.0,1,13,29,15,66,0,35,93,3,17,32,179,0,1,25,36,343,1,0,2,14,2,16,165,327,231,420,4,2,0,0,3,0,5,28,6,45,4,10,8,12,1,2,0,0,1216,2384
2020-09-27,2020,3,Falcons,Bears,26,30,Mercedes-Benz Stadium,0,0,0,retractable roof (closed),Atlanta Falcons,-2.5,46.0,1,22,24,25,144,2,25,130,0,19,38,238,1,1,29,51,316,4,2,2,11,2,9,227,307,371,437,1,0,2,0,1,2,7,75,10,80,4,13,4,15,0,0,1,2,1510,2090
2020-09-27,2020,3,Steelers,Texans,28,21,Heinz Field,79,6,69,outdoors,Pittsburgh Steelers,-3.5,46.5,1,25,13,38,169,1,15,29,1,23,36,237,2,0,19,27,264,2,1,2,19,5,33,218,231,387,260,1,0,0,0,0,1,2,14,4,49,8,18,5,12,2,2,0,0,2211,1389
2020-09-27,2020,3,Patriots,Raiders,36,20,Gillette Stadium,73,8,81,outdoors,New England Patriots,-7.0,47.0,1,25,22,38,250,2,22,126,0,17,28,162,1,1,24,32,261,2,0,2,6,2,12,156,249,406,375,0,0,3,3,1,3,2,33,6,40,3,11,3,9,0,0,0,0,2079,1521
2020-09-27,2020,3,Eagles,Bengals,23,23,Lincoln Financial Field,76,5,82,outdoors,Philadelphia Eagles,-5.5,46.5,0,27,24,36,172,1,18,48,0,29,47,225,1,2,31,44,312,2,0,3,19,8,56,206,256,378,304,2,0,0,0,2,0,11,93,9,73,10,21,3,13,0,0,0,0,2264,1936
2020-09-27,2020,3,Browns,Redskins,34,20,FirstEnergy Stadium,73,18,64,outdoors,Cleveland Browns,-7.5,45.0,1,19,19,37,158,2,22,103,1,16,23,156,2,0,21,37,224,2,3,2,14,3,18,142,206,300,309,1,0,4,2,0,5,6,50,4,40,5,14,5,11,1,1,1,1,2017,1583
2020-09-27,2020,3,Colts,Jets,36,7,Lucas Oil Stadium,0,0,0,retractable roof (closed),Indianapolis Colts,-12.5,44.0,0,21,15,31,119,1,29,109,0,19,25,234,1,0,17,29,168,1,3,0,0,2,17,234,151,353,260,0,0,0,0,0,3,4,40,7,57,3,10,3,12,1,1,0,1,1808,1792
