game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
11/11/2007,Kansas City Chiefs,Denver Broncos,11,27,13:00:00,Arrowhead Stadium ,00:03:09,19,18,22,67,0,29,141,1,23,45,245,0,3,17,31,192,1,1,4,28,1,6,217,186,284,327,2,1,2,0,4,1,4,20,12,64,6,16,5,13,1,2,0,1,00:30:31,00:29:29,Broncos,outdoors,grass,"77,368","69 degrees, relative humidity 70%, wind 15 mph, wind chill 0",Kansas City Chiefs,-2.5,37,over
11/11/2007,New Orleans Saints,St. Louis Rams,29,37,13:02:00,Louisiana Superdome ,00:03:04,22,26,10,43,2,34,133,1,25,36,272,2,2,28,34,304,3,0,2,16,4,28,256,276,299,409,1,0,1,0,2,0,2,28,5,77,4,8,8,13,0,1,0,0,00:20:18,00:39:42,Saints,dome,fieldturf,"70,003",,New Orleans Saints,-10.5,47,over
11/11/2007,Miami Dolphins,Buffalo Bills,10,13,13:02:00,Dolphin Stadium ,00:03:03,15,15,38,143,1,25,63,1,16,29,131,0,0,12,23,157,0,1,1,5,2,6,126,151,269,214,0,0,2,0,0,1,7,39,2,10,9,19,2,10,1,3,1,1,00:36:59,00:23:01,Dolphins,outdoors,grass,"70,615","80 degrees, relative humidity 47%, wind 9 mph, wind chill 0",Buffalo Bills,-2.5,40.5,under
11/11/2007,Pittsburgh Steelers,Cleveland Browns,31,28,13:02:00,Heinz Field ,00:03:10,22,13,35,159,1,18,40,0,23,35,278,2,1,16,35,123,3,0,4,36,0,0,242,123,401,163,1,0,2,1,1,1,5,30,7,40,8,16,5,12,0,0,0,0,00:38:17,00:21:43,Steelers,outdoors,dessograss,"64,781","40 degrees, relative humidity 85%, wind 3 mph",Pittsburgh Steelers,-9.5,47.5,over
11/11/2007,Green Bay Packers,Minnesota Vikings,34,0,13:02:00,Lambeau Field ,00:02:51,29,11,32,120,1,15,86,0,35,48,368,3,0,16,26,176,0,1,0,0,3,15,368,161,488,247,0,0,1,0,0,1,4,35,5,51,11,17,0,8,2,2,0,3,00:40:40,00:19:20,Vikings,outdoors,grass,"70,945","49 degrees, relative humidity 65%, wind 10 mph, wind chill 0",Green Bay Packers,-6,40.5,under
11/11/2007,Carolina Panthers,Atlanta Falcons,13,20,13:03:00,Bank of America Stadium ,00:03:02,10,12,28,90,0,28,88,1,13,29,153,0,1,20,27,201,1,0,2,8,2,12,145,189,235,277,2,1,1,1,2,1,6,43,9,68,3,16,5,16,0,1,0,0,00:28:20,00:31:40,Panthers,outdoors,grass,"73,340","63 degrees, relative humidity 46%, wind 6 mph, wind chill 0",Carolina Panthers,-4,35.5,under
11/11/2007,Tennessee Titans,Jacksonville Jaguars,13,28,13:03:00,LP Field ,00:03:00,17,19,19,62,0,44,166,3,24,41,257,1,2,13,23,101,1,0,4,27,1,5,230,96,292,262,2,1,1,1,3,1,9,56,4,35,4,15,6,16,1,3,3,5,00:25:37,00:34:23,Titans,outdoors,grass,"69,143","62 degrees, relative humidity 30%, wind 11 mph",Tennessee Titans,-3.5,36,over
11/11/2007,Washington Redskins,Philadelphia Eagles,25,33,13:03:00,FedExField ,00:03:12,25,22,36,158,0,28,139,1,23,34,215,3,0,20,28,251,4,0,1,12,2,11,203,240,361,379,3,2,2,2,2,2,11,74,5,38,6,12,6,10,0,2,1,1,00:32:35,00:27:25,Eagles,outdoors,grass,"90,218","49 degrees, relative humidity 44%, no wind, wind chill 0",Washington Redskins,-2.5,37.5,over
11/11/2007,Baltimore Ravens,Cincinnati Bengals,7,21,16:05:00,M&T Bank Stadium ,00:02:59,16,17,18,66,1,34,70,0,23,34,217,0,2,23,34,271,0,0,2,11,3,15,206,256,272,326,4,4,2,0,6,0,6,30,7,45,3,10,7,18,1,2,0,1,00:24:18,00:35:42,Bengals,outdoors,sportturf,"71,130","50 degrees, relative humidity 44%, wind 4 mph, wind chill 0",Baltimore Ravens,-3,44.5,under
11/11/2007,Arizona Cardinals,Detroit Lions,31,21,16:15:00,University of Phoenix Stadium ,00:03:11,21,16,28,73,0,8,-18,1,27,37,261,4,1,32,45,296,2,2,2,15,4,31,246,265,319,247,3,3,4,3,4,5,9,70,10,70,5,11,4,10,0,0,0,1,00:34:28,00:25:32,Cardinals,retractable roof (closed),grass,"64,753",,Arizona Cardinals,-2,45,over
11/11/2007,Oakland Raiders,Chicago Bears,6,17,16:15:00,McAfee Coliseum ,00:02:56,12,16,30,107,0,34,78,1,14,27,108,0,1,17,28,239,1,0,3,22,3,22,86,217,193,295,3,2,3,0,3,0,6,46,7,50,3,15,5,16,0,0,0,0,00:28:23,00:31:37,Bears,outdoors,grass,"62,715","62 degrees, relative humidity 63%, wind 14 mph, wind chill 0",Chicago Bears,-3.5,38,under
