game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
28/10/2007,St. Louis Rams,Cleveland Browns,20,27,13:00:00,Edward Jones Dome ,00:03:00,24,20,24,79,1,29,132,0,25,39,322,1,1,18,25,248,3,0,1,8,2,12,314,236,393,368,0,0,0,0,1,0,4,30,14,102,7,13,6,11,0,2,0,0,00:30:02,00:29:58,Rams,dome,fieldturf,"62,777",,Cleveland Browns,-3,46.5,over
28/10/2007,Tennessee Titans,Oakland Raiders,13,9,13:02:00,LP Field ,00:02:52,11,14,36,192,1,27,92,0,6,14,42,0,0,15,32,167,0,1,2,16,5,24,26,143,218,235,1,0,4,1,0,2,7,62,14,100,3,13,5,16,0,0,0,1,00:27:23,00:32:37,Titans,outdoors,grass,"69,143","58 degrees, relative humidity 64%, wind 16 mph",Tennessee Titans,-7,39,under
28/10/2007,Carolina Panthers,Indianapolis Colts,7,31,13:02:00,Bank of America Stadium ,00:03:06,20,23,33,108,1,32,131,2,28,45,185,0,1,15,32,264,2,0,0,0,0,0,185,264,293,395,3,2,2,1,3,1,8,55,5,27,10,21,6,12,2,2,0,1,00:36:05,00:23:55,Panthers,outdoors,grass,"74,005","69 degrees, relative humidity 67%, wind 8 mph, wind chill 0",Indianapolis Colts,-6.5,44,under
28/10/2007,Cincinnati Bengals,Pittsburgh Steelers,13,24,13:02:00,Paul Brown Stadium ,00:02:48,15,23,21,91,0,33,160,1,23,31,205,1,0,19,26,230,2,1,0,0,1,0,205,230,296,390,2,1,0,0,1,1,2,10,3,20,6,11,8,11,1,1,0,0,00:27:17,00:32:43,Steelers,outdoors,fieldturf,"66,188","55 degrees, relative humidity 38%, wind 7 mph, wind chill 0",Pittsburgh Steelers,-4,48.5,under
28/10/2007,Miami Dolphins,New York Giants,10,13,13:03:00,Wembley Stadium ,00:03:02,18,19,26,126,0,37,189,1,17,30,149,1,0,8,22,59,0,0,3,30,1,10,119,49,245,238,3,2,3,1,2,1,7,61,7,60,6,13,3,11,0,0,1,1,00:27:55,00:32:05,Dolphins,outdoors,grass,"81,176","59 degrees, relative humidity 88%, wind 15 mph, wind chill 0",New York Giants,-10,48,under
28/10/2007,Minnesota Vikings,Philadelphia Eagles,16,23,13:05:00,Hubert H. Humphrey Metrodome ,00:03:12,20,22,29,105,0,26,62,1,14,26,182,1,0,23,36,333,1,0,4,31,2,10,151,323,256,385,0,0,0,0,0,0,6,73,8,70,3,12,6,13,0,0,0,0,00:29:04,00:30:56,Eagles,dome,fieldturf,"63,019",,Philadelphia Eagles,-1,37.5,over
28/10/2007,Chicago Bears,Detroit Lions,7,16,13:05:00,Soldier Field ,00:03:02,16,22,20,63,0,28,119,1,22,40,208,1,4,24,35,268,0,0,2,16,4,22,192,246,255,365,1,0,1,1,4,1,7,78,5,32,7,14,4,13,0,0,0,0,00:25:06,00:34:54,Bears,outdoors,grass,"62,171","51 degrees, relative humidity 41%, wind 5 mph, wind chill 0",Chicago Bears,-6,45.5,under
28/10/2007,New York Jets,Buffalo Bills,3,13,16:05:00,Giants Stadium ,00:02:42,14,19,23,100,0,35,108,0,18,32,173,0,2,17,26,243,1,1,3,19,1,4,154,239,254,347,3,1,0,0,3,1,2,25,7,50,3,12,4,13,0,0,0,0,00:27:29,00:32:31,Bills,outdoors,fieldturf,"76,688","56 degrees, relative humidity 35%, wind 16 mph, wind chill 0",New York Jets,-3,38.5,under
28/10/2007,San Diego Chargers,Houston Texans,35,10,16:05:00,Qualcomm Stadium ,00:02:49,11,22,28,109,0,29,115,0,7,11,130,3,0,28,45,253,1,4,1,2,1,1,128,252,237,367,0,0,1,1,0,5,3,46,5,31,3,9,8,15,0,0,0,1,00:23:28,00:36:32,Chargers,outdoors,grass,"60,439","78 degrees, relative humidity 54%, wind 8 mph, wind chill 0",San Diego Chargers,-10,45.5,under
28/10/2007,Tampa Bay Buccaneers,Jacksonville Jaguars,23,24,16:05:00,Raymond James Stadium ,00:03:12,18,12,21,136,1,44,133,1,19,41,267,1,3,7,16,100,1,0,2,18,2,14,249,86,385,219,0,0,1,0,3,0,7,74,5,45,4,14,4,16,0,1,2,3,00:27:55,00:32:05,Jaguars,outdoors,grass,"65,133","84 degrees, relative humidity 57%, wind 11 mph, wind chill 0",Tampa Bay Buccaneers,-3.5,32,over
