game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2013-12-05,2013,14,Jaguars,Texans,27,20,TIAA Bank Stadium,72,7,73,outdoors,-3.5,43.5,1,1,0,2,2,817,0.007,0.023,0.025,0.049,0.038,0.019,0.01,0.027,0.06,0.04,0.031,0.041,0.016,0.024,0.048,0.032,0.01,0.031,0.037,0.043,0.029,0.029,0.031,0.04,0.022,0.022,0.059,0.049,0.01,0.029,0.017,0.044,0.048,0.03,1
2013-12-08,2013,14,Packers,Falcons,22,21,Lambeau Field,9,6,80,outdoors,-3.5,47.0,0,0,0,1,0,823,0.025,0.027,0.041,0.041,0.025,0.02,0.031,0.013,0.021,0.041,0.02,0.026,0.021,0.032,0.034,0.03,0.044,0.029,0.024,0.02,0.041,0.034,0.033,0.033,0.043,0.031,0.035,0.024,0.045,0.03,0.036,0.042,0.032,0.024,1
2013-12-08,2013,14,Eagles,Lions,34,20,Lincoln Financial Field,27,6,56,outdoors,-2.0,51.0,1,0,0,0,1,443,0.023,0.024,0.022,0.042,0.036,0.013,0.062,0.029,0.032,0.025,0.037,0.044,0.034,0.023,0.035,0.02,0.017,0.038,0.032,0.038,0.046,0.018,0.041,0.028,0.044,0.023,0.03,0.031,0.031,0.024,0.018,0.038,0.05,0.018,1
2013-12-08,2013,14,Steelers,Dolphins,28,34,Heinz Field,25,9,73,outdoors,-3.0,40.5,1,0,0,1,0,1001,0.021,0.022,0.041,0.022,0.015,0.037,0.021,0.024,0.041,0.049,0.043,0.035,0.017,0.021,0.037,0.032,0.023,0.022,0.027,0.014,0.036,0.05,0.026,0.018,0.03,0.041,0.018,0.027,0.02,0.03,0.036,0.017,0.02,0.043,0
2013-12-08,2013,14,Patriots,Browns,27,26,Gillette Stadium,30,5,46,outdoors,-9.5,47.5,1,0,0,0,0,539,0.051,0.019,0.045,0.042,0.028,0.02,0.031,0.012,0.021,0.038,0.014,0.052,0.038,0.027,0.027,0.051,0.032,0.031,0.021,0.041,0.06,0.029,0.027,0.023,0.041,0.032,0.026,0.074,0.048,0.018,0.03,0.016,0.041,0.043,1
2013-12-08,2013,14,Bengals,Colts,42,28,Paul Brown Stadium,25,7,85,outdoors,-7.0,43.0,1,0,0,0,0,99,0.039,0.049,0.041,0.031,0.022,0.024,0.029,0.024,0.038,0.046,0.031,0.035,0.02,0.03,0.029,0.033,0.029,0.036,0.048,0.012,0.022,0.053,0.03,0.036,0.038,0.019,0.06,0.021,0.025,0.032,0.034,0.03,0.026,0.031,1
2013-12-08,2013,14,Buccaneers,Bills,27,6,Raymond James Stadium,82,13,62,outdoors,-2.5,42.5,0,0,0,0,0,1043,0.017,0.013,0.012,0.02,0.047,0.043,0.038,0.029,0.023,0.025,0.014,0.036,0.054,0.029,0.03,0.039,0.027,0.041,0.044,0.031,0.025,0.028,0.031,0.02,0.024,0.032,0.034,0.036,0.024,0.026,0.033,0.015,0.025,0.038,1
2013-12-08,2013,14,Jets,Raiders,37,27,MetLife Stadium,33,6,51,outdoors,-3.0,39.0,1,0,0,0,1,2550,0.019,0.011,0.019,0.021,0.042,0.033,0.03,0.033,0.017,0.045,0.053,0.042,0.021,0.024,0.041,0.04,0.025,0.031,0.03,0.044,0.04,0.023,0.025,0.039,0.04,0.025,0.024,0.028,0.034,0.019,0.028,0.031,0.039,0.031,1
2013-12-08,2013,14,Ravens,Vikings,29,26,M&T Bank Stadium,33,7,67,outdoors,-6.0,41.5,1,0,0,1,0,937,0.04,0.019,0.031,0.008,0.027,0.051,0.019,0.044,0.042,0.012,0.031,0.037,0.031,0.021,0.033,0.03,0.028,0.035,0.028,0.019,0.031,0.048,0.036,0.028,0.032,0.04,0.035,0.034,0.036,0.037,0.024,0.028,0.04,0.048,1
2013-12-08,2013,14,Redskins,Chiefs,10,45,FedExField,30,10,79,outdoors,-3.0,44.0,1,0,0,0,0,945,0.016,0.019,0.022,0.012,0.057,0.044,0.066,0.031,0.016,0.022,0.027,0.036,0.027,0.033,0.032,0.037,0.027,0.029,0.031,0.021,0.017,0.023,0.041,0.041,0.031,0.027,0.023,0.032,0.037,0.027,0.043,0.038,0.028,0.026,0
