game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2013-11-21,2013,12,Falcons,Saints,13,17,Georgia Dome,0,0,0,dome,-7.0,52.5,0,1,1,2,2,368,0.028,0.038,0.04,0.054,0.022,0.019,0.013,0.021,0.042,0.034,0.025,0.029,0.033,0.041,0.027,0.018,0.03,0.035,0.017,0.03,0.033,0.02,0.032,0.032,0.031,0.025,0.025,0.028,0.03,0.033,0.04,0.044,0.024,0.022,0
2013-11-24,2013,12,Rams,Bears,42,21,The Dome at America's Center,0,0,0,dome,-1.5,46.0,1,0,1,1,0,261,0.04,0.027,0.013,0.051,0.04,0.027,0.039,0.013,0.037,0.029,0.025,0.025,0.049,0.041,0.026,0.026,0.053,0.03,0.035,0.03,0.015,0.019,0.031,0.036,0.025,0.038,0.038,0.04,0.033,0.037,0.02,0.033,0.025,0.02,1
2013-11-24,2013,12,Texans,Jaguars,6,13,Reliant Stadium,0,0,0,retractable roof (closed),-2.0,44.0,0,1,1,0,0,817,0.024,0.007,0.045,0.025,0.015,0.034,0.027,0.009,0.038,0.061,0.042,0.032,0.022,0.014,0.034,0.049,0.033,0.01,0.043,0.04,0.031,0.03,0.041,0.031,0.022,0.022,0.053,0.061,0.03,0.01,0.044,0.014,0.025,0.049,0
2013-11-24,2013,12,Packers,Vikings,26,26,Lambeau Field,19,10,52,outdoors,-5.5,44.5,1,1,0,0,0,257,0.025,0.019,0.041,0.007,0.024,0.047,0.031,0.044,0.019,0.012,0.021,0.037,0.021,0.022,0.034,0.027,0.041,0.035,0.026,0.017,0.041,0.047,0.033,0.027,0.045,0.041,0.034,0.032,0.045,0.035,0.037,0.027,0.031,0.051,2
2013-11-24,2013,12,Ravens,Jets,19,3,M&T Bank Stadium,33,26,23,outdoors,-3.5,38.0,0,0,0,0,0,172,0.039,0.02,0.038,0.017,0.028,0.036,0.02,0.033,0.043,0.016,0.031,0.052,0.029,0.022,0.031,0.04,0.029,0.024,0.033,0.032,0.031,0.041,0.036,0.027,0.033,0.037,0.036,0.025,0.037,0.034,0.023,0.028,0.04,0.033,1
2013-11-24,2013,12,Dolphins,Panthers,16,20,Sun Life Stadium,82,13,55,outdoors,-4.0,40.0,0,0,0,0,2,641,0.023,0.042,0.017,0.023,0.039,0.038,0.024,0.043,0.049,0.014,0.036,0.016,0.02,0.054,0.032,0.031,0.022,0.046,0.017,0.031,0.052,0.031,0.018,0.029,0.04,0.032,0.028,0.018,0.031,0.029,0.015,0.043,0.044,0.019,0
2013-11-24,2013,12,Browns,Steelers,11,27,FirstEnergy Stadium,20,31,84,outdoors,-2.0,40.0,0,1,0,0,0,114,0.018,0.02,0.043,0.039,0.021,0.012,0.012,0.021,0.036,0.041,0.048,0.043,0.025,0.016,0.047,0.038,0.034,0.021,0.046,0.029,0.029,0.036,0.023,0.027,0.032,0.029,0.072,0.018,0.02,0.023,0.016,0.037,0.043,0.022,0
2013-11-24,2013,12,Chiefs,Chargers,38,41,Arrowhead Stadium,24,3,50,outdoors,-3.0,43.0,1,1,0,0,0,1333,0.019,0.027,0.011,0.023,0.046,0.029,0.031,0.028,0.022,0.023,0.035,0.038,0.031,0.024,0.037,0.021,0.03,0.019,0.022,0.027,0.023,0.03,0.042,0.046,0.025,0.023,0.031,0.024,0.031,0.03,0.041,0.05,0.025,0.019,0
2013-11-24,2013,12,Lions,Buccaneers,21,24,Ford Field,0,0,0,dome,-7.0,48.5,0,0,1,0,0,993,0.022,0.017,0.044,0.013,0.012,0.05,0.025,0.038,0.025,0.022,0.044,0.015,0.023,0.058,0.021,0.028,0.034,0.028,0.037,0.044,0.017,0.024,0.027,0.031,0.024,0.023,0.03,0.033,0.024,0.024,0.035,0.033,0.019,0.025,0
2013-11-24,2013,12,Raiders,Titans,19,23,Oakland Coliseum,58,5,56,outdoors,-2.0,42.0,0,0,0,0,1,1947,0.011,0.014,0.021,0.021,0.028,0.032,0.034,0.019,0.04,0.031,0.042,0.04,0.024,0.02,0.039,0.035,0.031,0.02,0.042,0.05,0.023,0.037,0.04,0.039,0.025,0.017,0.028,0.037,0.022,0.017,0.034,0.022,0.03,0.033,0
