game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2019-11-21,2019,12,Texans,Colts,20,17,NRG Stadium,0,0,0,retractable roof (closed),Houston Texans,-3.5,46.0,0,16,19,24,99,0,39,175,2,19,30,298,2,1,16,25,129,0,0,1,1,1,8,297,121,396,296,2,0,0,0,1,0,4,27,3,29,6,12,9,15,0,2,0,1,1603,1997
2019-11-24,2019,12,Browns,Dolphins,41,24,FirstEnergy Stadium,39,14,73,outdoors,Cleveland Browns,-11.0,45.5,1,30,22,32,147,2,20,92,1,24,34,327,3,1,21,39,214,2,2,1,7,4,22,320,192,467,284,2,0,1,0,1,2,7,70,8,94,4,8,6,14,0,0,0,1,2166,1434
2019-11-24,2019,12,Jets,Raiders,34,3,MetLife Stadium,43,12,93,outdoors,Oakland Raiders,-3.5,45.0,0,21,10,30,88,1,22,68,0,20,29,315,2,0,19,34,147,0,1,1,2,1,7,313,140,401,208,2,1,3,1,1,2,4,37,4,35,5,12,5,15,0,0,0,1,1890,1710
2019-11-24,2019,12,Saints,Panthers,34,31,Mercedes-Benz Superdome,0,0,0,dome,New Orleans Saints,-10.0,46.0,1,23,26,18,118,1,29,121,1,30,39,311,3,1,23,36,256,3,0,2,11,4,26,300,230,418,351,0,0,2,1,1,1,12,123,3,25,4,10,5,13,0,1,1,1,1707,1893
2019-11-24,2019,12,Falcons,Buccaneers,22,35,Mercedes-Benz Stadium,0,0,0,retractable roof (closed),Atlanta Falcons,-3.5,51.5,1,22,20,19,57,1,34,133,1,28,55,326,1,1,18,28,313,3,2,6,46,0,0,280,313,337,446,2,1,0,0,2,2,7,60,8,51,4,16,6,13,2,3,0,0,1898,1702
2019-11-24,2019,12,Redskins,Lions,19,16,FedExField,46,17,56,outdoors,Detroit Lions,-4.0,39.0,0,13,21,24,86,0,32,175,0,13,30,156,0,1,20,33,207,1,3,3,12,6,18,144,189,230,364,1,1,2,1,2,4,8,63,6,65,4,14,6,15,0,0,0,0,1590,2010
2019-11-24,2019,12,Bengals,Steelers,10,16,Paul Brown Stadium,46,10,62,outdoors,Pittsburgh Steelers,-5.5,37.5,0,11,16,21,86,0,38,159,0,12,26,192,1,0,13,27,203,1,1,4,34,3,24,158,179,244,338,4,2,0,0,2,1,7,79,10,77,2,12,5,16,0,0,0,0,1520,2080
2019-11-24,2019,12,Eagles,Seahawks,9,17,Lincoln Financial Field,40,17,78,outdoors,Seattle Seahawks,-1.0,45.5,0,23,14,23,106,0,26,174,1,33,45,256,1,2,13,25,200,1,1,3,18,6,26,238,174,344,348,4,3,2,1,5,2,2,15,12,90,4,12,5,14,0,1,0,0,1915,1685
2019-11-24,2019,12,Bills,Broncos,20,3,New Era Field,40,17,75,outdoors,Buffalo Bills,-3.5,37.0,0,22,9,47,244,0,17,85,0,15,25,185,2,1,10,25,82,0,1,1,5,4,33,180,49,424,134,1,0,0,0,1,1,12,90,7,70,8,16,2,11,0,0,0,0,2104,1496
2019-11-24,2019,12,Bears,Giants,19,14,Soldier Field,48,12,59,outdoors,Chicago Bears,-6.0,41.0,0,20,14,26,65,1,21,109,0,25,41,278,1,2,21,36,150,2,0,2,8,1,16,270,134,335,243,0,0,1,1,2,1,6,40,6,35,4,15,1,12,0,0,2,4,1991,1609
2019-11-24,2019,12,Titans,Jaguars,42,20,Nissan Stadium,52,9,54,outdoors,Tennessee Titans,-4.5,42.0,1,21,23,33,219,4,27,117,2,14,18,259,2,0,32,48,272,0,0,1,7,3,20,252,252,471,369,2,2,1,1,2,1,6,54,11,104,4,8,7,18,0,0,1,2,1384,2216
2019-11-24,2019,12,Patriots,Cowboys,13,9,Gillette Stadium,38,16,90,outdoors,New England Patriots,-5.5,44.0,0,17,16,27,101,0,26,109,0,17,37,190,1,0,19,33,212,0,1,2,9,0,0,181,212,282,321,1,0,2,0,0,1,6,56,7,50,3,14,2,13,0,1,0,1,1778,1822
2019-11-24,2019,12,49ers,Packers,37,8,Levi's Stadium,63,7,40,outdoors,San Francisco 49ers,-3.0,48.0,0,16,19,22,112,2,28,117,0,14,20,253,2,0,23,37,119,1,0,3,26,5,38,227,81,339,198,1,0,1,1,0,1,9,78,5,50,3,9,1,15,0,0,1,3,1484,2116
2019-11-25,2019,12,Rams,Ravens,6,45,Los Angeles Memorial Coliseum,62,5,64,outdoors,Baltimore Ravens,-3.5,47.0,1,14,31,9,22,0,48,285,1,26,37,212,0,2,16,23,208,5,0,2,13,3,13,199,195,221,480,1,0,1,0,2,0,8,56,8,66,2,9,9,15,1,1,3,3,1204,2396
