game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2005-09-25,2005,3,Colts,Browns,13,6,Lucas Oil Stadium,0,0,0,dome,-13.5,47.0,0,0,1,0,0,263,0.066,0.016,0.037,0.027,0.022,0.026,0.034,0.011,0.031,0.04,0.016,0.032,0.046,0.019,0.01,0.035,0.064,0.023,0.017,0.031,0.028,0.028,0.019,0.023,0.041,0.033,0.013,0.031,0.036,0.033,0.024,0.016,0.027,0.051,1
2005-09-25,2005,3,Vikings,Saints,33,16,U.S. Bank Stadium,0,0,0,dome,-3.5,44.5,1,0,1,0,2,1052,0.018,0.015,0.036,0.039,0.025,0.026,0.013,0.018,0.034,0.05,0.032,0.044,0.027,0.032,0.041,0.047,0.022,0.023,0.036,0.043,0.043,0.027,0.029,0.03,0.046,0.032,0.031,0.036,0.027,0.01,0.023,0.024,0.037,0.038,1
2005-09-25,2005,3,Rams,Titans,31,27,The Dome at America's Center,0,0,0,dome,-6.5,46.0,1,0,1,0,0,253,0.018,0.015,0.061,0.029,0.023,0.028,0.014,0.023,0.063,0.035,0.052,0.033,0.014,0.019,0.08,0.021,0.024,0.031,0.03,0.044,0.026,0.022,0.036,0.038,0.029,0.014,0.046,0.05,0.034,0.013,0.03,0.044,0.025,0.023,1
2005-09-25,2005,3,Packers,Buccaneers,16,17,Lambeau Field,65,3,96,outdoors,-3.0,38.0,0,0,0,0,0,1182,0.022,0.023,0.041,0.039,0.014,0.028,0.017,0.024,0.049,0.038,0.062,0.038,0.017,0.03,0.018,0.047,0.036,0.027,0.025,0.043,0.023,0.02,0.032,0.028,0.034,0.029,0.05,0.015,0.017,0.031,0.031,0.029,0.026,0.021,0
2005-09-25,2005,3,Bills,Falcons,16,24,Ralph Wilson Stadium,77,12,65,outdoors,-3.0,36.0,1,0,0,0,0,761,0.03,0.03,0.019,0.021,0.037,0.057,0.019,0.057,0.031,0.028,0.024,0.026,0.04,0.03,0.033,0.035,0.033,0.029,0.038,0.038,0.026,0.029,0.035,0.031,0.03,0.026,0.04,0.03,0.025,0.032,0.031,0.026,0.038,0.037,0
2005-09-25,2005,3,Bears,Bengals,7,24,Soldier Field,73,9,90,outdoors,-3.0,39.0,0,0,0,0,0,251,0.022,0.037,0.007,0.029,0.041,0.026,0.021,0.02,0.028,0.029,0.033,0.019,0.028,0.044,0.035,0.024,0.025,0.033,0.033,0.031,0.038,0.042,0.018,0.036,0.029,0.03,0.044,0.024,0.036,0.032,0.014,0.031,0.038,0.025,0
2005-09-25,2005,3,Dolphins,Panthers,27,24,Hard Rock Stadium,85,14,63,outdoors,-3.5,37.5,1,0,0,0,0,641,0.027,0.045,0.034,0.035,0.033,0.022,0.036,0.046,0.035,0.043,0.032,0.029,0.026,0.049,0.032,0.033,0.038,0.037,0.035,0.026,0.026,0.036,0.039,0.024,0.029,0.04,0.031,0.014,0.038,0.042,0.017,0.041,0.046,0.042,1
2005-09-25,2005,3,Eagles,Raiders,23,20,Lincoln Financial Field,75,0,55,outdoors,-8.5,47.0,0,0,0,0,0,2506,0.039,0.012,0.047,0.023,0.018,0.02,0.025,0.012,0.04,0.023,0.034,0.034,0.029,0.014,0.033,0.026,0.031,0.02,0.031,0.04,0.025,0.014,0.021,0.02,0.046,0.028,0.014,0.038,0.044,0.032,0.027,0.011,0.04,0.031,1
2005-09-25,2005,3,Jets,Jaguars,20,26,MetLife Stadium,69,10,65,outdoors,-2.5,34.5,1,0,0,0,0,845,0.025,0.03,0.024,0.027,0.029,0.024,0.033,0.028,0.022,0.019,0.027,0.017,0.042,0.043,0.039,0.014,0.029,0.035,0.028,0.027,0.034,0.028,0.033,0.039,0.027,0.025,0.022,0.039,0.031,0.023,0.032,0.041,0.033,0.025,0
2005-09-25,2005,3,49ers,Cowboys,31,34,"Candlestick Park, San Francisco",72,0,30,outdoors,-6.5,41.0,1,0,0,0,2,1628,0.006,0.022,0.027,0.039,0.065,0.026,0.014,0.028,0.054,0.033,0.045,0.033,0.014,0.018,0.065,0.034,0.015,0.024,0.023,0.025,0.033,0.042,0.031,0.033,0.03,0.021,0.019,0.032,0.023,0.037,0.017,0.042,0.049,0.018,0
