game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2012-11-15,2012,11,Bills,Dolphins,19,14,Ralph Wilson Stadium,35,5,73,outdoors,Buffalo Bills,-2.5,46.0,0,18,16,31,120,0,24,60,0,17,27,168,0,0,14,28,141,1,2,3,7,3,17,161,124,281,184,2,0,1,1,0,3,11,100,6,69,2,12,3,10,0,0,0,0,2103,1497
2012-11-18,2012,11,Rams,Jets,13,27,The Dome at America's Center,0,0,0,dome,St. Louis Rams,-3.5,38.5,1,15,17,20,114,0,41,124,2,23,44,170,2,1,16,21,177,1,0,1,3,3,12,167,165,281,289,3,2,2,0,3,0,5,30,3,20,5,16,7,15,3,5,0,1,1617,1983
2012-11-18,2012,11,Lions,Packers,20,24,Ford Field,0,0,0,dome,Green Bay Packers,-3.0,53.5,0,19,16,24,110,1,29,95,0,17,39,266,1,2,19,27,236,2,1,5,14,3,17,252,219,362,314,3,2,2,0,4,1,7,50,9,80,6,15,6,13,0,1,0,1,1782,1818
2012-11-18,2012,11,Texans,Jaguars,43,37,Reliant Stadium,0,0,0,retractable roof (closed),Houston Texans,-15.5,40.5,1,39,17,35,149,0,29,86,0,43,55,527,5,2,18,35,378,4,0,2,23,2,6,504,372,653,458,2,1,1,1,3,1,2,20,6,54,4,11,4,14,0,0,1,2,2500,1879
2012-11-18,2012,11,Falcons,Cardinals,23,19,Georgia Dome,0,0,0,dome,Atlanta Falcons,-9.5,44.0,0,20,7,24,58,1,26,137,1,28,46,301,0,5,11,27,70,0,0,1,5,3,29,296,41,354,178,2,1,1,1,6,1,5,35,5,43,7,16,2,16,0,0,0,1,1961,1639
2012-11-18,2012,11,Chiefs,Bengals,6,28,Arrowhead Stadium,59,15,37,outdoors,Cincinnati Bengals,-3.0,42.5,0,16,22,26,113,0,38,189,2,17,30,188,0,0,18,29,230,2,0,4,17,2,10,171,220,284,409,3,1,1,0,1,0,6,30,8,54,1,11,4,14,0,1,3,3,1478,2122
2012-11-18,2012,11,Redskins,Eagles,31,6,FedExField,52,9,55,outdoors,Washington Redskins,-3.5,46.0,0,15,16,34,169,0,21,80,0,14,15,200,4,0,21,46,204,0,2,2,8,4,27,192,177,361,257,3,0,4,1,0,3,13,80,9,70,5,11,7,19,0,1,0,1,1716,1884
2012-11-18,2012,11,Panthers,Buccaneers,21,27,Bank of America Stadium,53,9,15,outdoors,Tampa Bay Buccaneers,-1.5,47.0,1,18,25,34,97,1,30,167,0,16,29,252,1,0,25,46,248,3,2,2,18,1,12,234,236,331,403,1,1,1,1,1,3,11,91,6,50,9,17,7,18,0,1,1,2,1910,1950
2012-11-18,2012,11,Cowboys,Browns,23,20,Cowboys Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-7.0,43.5,0,30,19,21,63,1,33,119,0,35,50,313,1,0,20,35,210,2,0,7,56,2,18,257,192,320,311,1,1,2,1,1,1,9,92,12,129,4,14,6,15,1,1,0,1,2290,1843
2012-11-18,2012,11,Raiders,Saints,17,38,Oakland Coliseum,61,3,62,outdoors,New Orleans Saints,-6.5,56.0,0,24,19,26,120,0,28,151,1,22,40,312,2,2,21,28,229,3,0,3,28,0,0,284,229,404,380,0,0,1,0,2,0,4,40,11,109,4,12,6,11,1,3,0,0,1884,1716
2012-11-18,2012,11,Patriots,Colts,59,24,Gillette Stadium,42,14,62,outdoors,New England Patriots,-10.0,55.0,1,25,28,25,115,2,24,119,1,24,35,331,3,0,27,50,334,2,3,0,0,1,5,331,329,446,448,1,0,3,1,0,4,4,70,1,5,8,12,8,14,0,0,0,0,1625,1975
2012-11-18,2012,11,Broncos,Chargers,30,23,Empower Field at Mile High,62,3,22,outdoors,Denver Broncos,-7.5,48.0,1,21,13,25,133,0,23,53,0,25,42,270,3,1,24,40,258,2,2,3,17,4,34,253,224,386,277,2,1,3,1,2,3,4,30,10,65,6,16,3,16,0,0,1,2,1722,1878
2012-11-18,2012,11,Steelers,Ravens,10,13,Heinz Field,46,5,52,outdoors,Baltimore Ravens,-3.0,40.5,0,17,12,27,134,1,23,47,0,18,39,199,0,1,20,32,164,0,0,3,24,2,11,175,153,309,200,3,2,2,0,3,0,6,43,4,68,5,17,3,14,0,1,0,0,1971,1629
2012-11-19,2012,11,49ers,Bears,32,7,"Candlestick Park, San Francisco",64,12,52,outdoors,San Francisco 49ers,-5.0,35.0,1,18,12,29,121,1,28,85,0,16,23,243,2,0,14,22,107,1,2,2,11,6,49,232,58,353,143,0,0,3,0,0,2,5,50,6,55,4,12,3,12,0,0,0,1,1805,1795
