game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2012-09-20,2012,3,Panthers,Giants,7,36,Bank of America Stadium,75,3,56,outdoors,Carolina Panthers,-3.0,49.0,0,22,24,20,60,1,29,125,2,19,33,288,0,3,28,37,292,1,0,2,21,2,12,267,280,327,405,2,2,1,0,5,0,3,22,5,38,4,9,7,14,0,1,0,0,1430,2170
2012-09-23,2012,3,Saints,Chiefs,24,27,Mercedes-Benz Superdome,0,0,0,dome,New Orleans Saints,-8.5,51.5,0,14,27,19,83,0,45,273,1,20,36,240,3,1,26,44,248,0,1,4,35,3,11,205,237,288,510,0,0,2,2,1,3,4,45,6,40,5,13,7,18,0,0,2,2,1561,2552
2012-09-23,2012,3,Browns,Bills,14,24,FirstEnergy Stadium,53,9,79,outdoors,Buffalo Bills,-3.0,45.0,0,17,19,13,33,1,34,138,0,27,43,237,1,2,22,35,208,3,0,4,30,1,2,207,206,240,344,2,0,1,1,2,1,6,57,10,75,3,11,4,14,0,0,0,0,1624,1976
2012-09-23,2012,3,Dolphins,Jets,20,23,Sun Life Stadium,83,4,76,outdoors,New York Jets,-3.0,40.5,1,23,21,43,185,2,32,93,0,16,36,196,0,1,21,45,306,1,2,0,0,2,11,196,295,381,388,1,1,1,0,2,2,11,65,9,108,10,19,6,17,0,0,1,1,2013,2123
2012-09-23,2012,3,Titans,Lions,44,41,Nissan Stadium,68,5,32,outdoors,Detroit Lions,-4.0,47.0,1,21,36,19,59,0,36,141,1,29,42,378,2,0,43,55,450,3,0,0,0,1,8,378,442,437,583,2,2,1,1,2,1,6,32,10,91,5,12,3,12,0,0,0,1,1669,2436
2012-09-23,2012,3,Colts,Jaguars,17,22,Lucas Oil Stadium,0,0,0,retractable roof (open),Indianapolis Colts,-3.0,42.0,0,23,15,29,124,0,32,185,1,22,46,313,2,1,10,21,155,1,0,0,0,1,7,313,148,437,333,0,0,2,0,1,0,11,106,6,67,10,19,4,13,0,0,0,0,1944,1656
2012-09-23,2012,3,Redskins,Bengals,31,38,FedExField,65,6,40,outdoors,Washington Redskins,-3.0,49.5,1,31,22,35,202,2,28,93,1,21,34,221,1,0,20,28,401,4,1,5,42,2,16,179,385,381,478,3,1,1,1,1,2,6,60,8,80,3,12,3,9,0,0,0,1,1950,1650
2012-09-23,2012,3,Bears,Rams,23,6,Soldier Field,56,10,42,outdoors,Chicago Bears,-7.0,42.0,0,20,12,34,103,1,17,59,0,17,31,183,0,1,18,35,152,0,2,2,12,6,51,171,101,274,160,0,0,0,0,1,2,6,45,4,40,4,14,3,13,1,1,0,1,2036,1564
2012-09-23,2012,3,Vikings,49ers,24,13,U.S. Bank Stadium,0,0,0,dome,San Francisco 49ers,-7.0,42.5,0,25,19,41,146,1,20,89,0,21,35,198,2,0,24,35,204,1,1,0,0,3,13,198,191,344,280,3,2,2,2,2,3,1,10,6,60,7,14,4,10,1,1,0,0,2008,1592
2012-09-23,2012,3,Cowboys,Buccaneers,16,10,Cowboys Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-7.0,45.5,0,14,12,23,38,1,25,75,0,25,39,283,0,1,10,28,110,1,1,4,24,2,19,259,91,297,166,2,2,3,1,3,2,13,105,10,69,5,16,3,15,0,1,2,2,1984,1616
