game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
24/11/2011,Detroit Lions,Green Bay Packers,15,27,12:35:00,Ford Field ,00:03:08,23,18,21,136,1,18,53,1,32,45,276,1,3,22,33,307,2,0,1,3,2,11,273,296,409,349,1,0,1,0,3,0,11,82,7,54,5,10,2,10,0,0,0,0,00:30:48,00:29:12,Packers (deferred),dome,fieldturf ,"66,263",,Green Bay Packers,-4.5,55,under
24/11/2011,Dallas Cowboys,Miami Dolphins,20,19,16:16:00,Cowboys Stadium ,00:03:07,19,18,23,85,0,25,89,0,22,34,226,2,2,19,32,288,1,0,1,8,4,25,218,263,303,352,0,0,3,1,2,1,11,69,6,55,2,9,3,12,0,0,0,0,00:28:32,00:31:28,Cowboys,retractable roof (closed),matrixturf,"87,418",,Dallas Cowboys,-7,46,under
24/11/2011,Baltimore Ravens,San Francisco 49ers,16,6,20:29:00,M&T Bank Stadium ,00:02:44,16,12,35,92,0,21,74,0,15,23,161,1,0,15,24,140,0,1,0,0,9,44,161,96,253,170,0,0,1,0,0,1,3,20,7,97,7,15,2,12,0,0,1,2,00:31:08,00:28:52,49ers (deferred),outdoors,sportturf,"71,345","53 degrees, relative humidity 32%, wind 5 mph, wind chill 0",Baltimore Ravens,-3.5,40.5,under
27/11/2011,St. Louis Rams,Arizona Cardinals,20,23,13:00:00,Edward Jones Dome ,00:03:17,12,16,22,86,0,38,268,1,17,32,203,1,0,12,23,114,0,2,2,17,3,8,186,106,272,374,2,2,2,1,2,3,8,49,4,30,3,13,4,12,0,0,0,0,00:26:01,00:33:59,Rams,dome,astroplay,"56,029",,St. Louis Rams,-2.5,40,over
27/11/2011,New York Jets,Buffalo Bills,28,24,13:02:00,MetLife Stadium ,00:03:04,20,21,23,138,0,28,86,0,17,35,180,4,1,26,39,264,3,0,0,0,3,14,180,250,318,336,1,1,0,0,2,0,4,40,9,85,5,11,6,15,1,1,0,1,00:23:49,00:36:11,Bills (deferred),outdoors,fieldturf,"79,088","60 degrees, relative humidity 63%, wind 10 mph, wind chill 0",New York Jets,-9.5,42.5,over
27/11/2011,Cincinnati Bengals,Cleveland Browns,23,20,13:02:00,Paul Brown Stadium ,00:03:12,18,17,32,132,1,30,134,0,21,31,270,1,0,16,34,151,2,1,2,13,2,11,257,140,389,274,1,1,1,0,1,1,5,35,3,15,6,14,6,15,0,1,0,1,00:31:34,00:28:26,Bengals (deferred),outdoors,fieldturf ,"48,260","57 degrees, relative humidity 98%, wind 7 mph, wind chill 0",Cincinnati Bengals,-7,38,over
27/11/2011,Atlanta Falcons,Minnesota Vikings,24,14,13:02:00,Georgia Dome ,00:02:59,22,12,29,89,0,24,64,1,27,34,262,3,0,17,25,186,1,0,2,16,4,24,246,162,335,226,2,1,0,0,1,0,4,30,6,49,7,14,4,13,0,0,1,2,00:34:39,00:25:21,Falcons,dome,fieldturf ,"68,115",,Atlanta Falcons,-10,44,under
27/11/2011,Tennessee Titans,Tampa Bay Buccaneers,23,17,13:02:00,LP Field ,00:03:08,18,15,35,202,0,25,122,0,19,34,160,1,2,18,33,199,1,1,2,10,2,13,150,186,352,308,3,2,5,4,4,5,5,50,4,30,7,17,2,10,1,2,0,1,00:33:23,00:26:37,Titans (deferred),outdoors,grass ,"69,143","47 degrees, relative humidity 96%, wind 20 mph",Tennessee Titans,-3,44,under
27/11/2011,Jacksonville Jaguars,Houston Texans,13,20,13:03:00,EverBank Field ,00:03:02,14,9,24,105,0,31,88,1,20,40,198,0,1,18,28,127,1,0,7,48,0,0,150,127,255,215,1,0,3,1,1,1,4,30,7,80,5,19,2,15,0,1,0,0,00:31:39,00:28:21,Jaguars,outdoors,grass ,"62,004","75 degrees, relative humidity 61%, wind 10 mph, wind chill 0",Houston Texans,-6.5,37,under
27/11/2011,Indianapolis Colts,Carolina Panthers,19,27,13:03:00,Lucas Oil Stadium ,00:02:50,17,22,23,105,1,35,201,3,15,29,226,1,2,20,27,208,0,0,2,8,3,32,218,176,323,377,1,0,1,1,2,1,2,15,6,92,1,9,6,12,1,1,0,0,00:23:43,00:36:17,Panthers,retractable roof (closed),fieldturf ,"63,928",,Carolina Panthers,-3.5,46.5,under
27/11/2011,Oakland Raiders,Chicago Bears,25,20,16:05:00,O.co Coliseum ,00:03:25,17,18,27,73,1,27,172,0,21,37,301,0,1,18,36,254,2,3,4,33,4,25,268,229,341,401,0,0,0,0,1,3,6,44,7,61,3,15,6,14,1,1,0,0,00:30:02,00:29:58,Bears,outdoors,grass ,"59,244","59 degrees, relative humidity 76%, wind 6 mph, wind chill 0",Oakland Raiders,-3,41,over
27/11/2011,Seattle Seahawks,Washington Redskins,17,23,16:07:00,CenturyLink Field ,00:03:19,15,22,30,124,0,29,110,1,14,30,144,2,1,26,35,314,2,2,2,18,1,8,126,306,250,416,0,0,1,0,1,2,9,91,10,115,6,16,3,10,0,1,0,0,00:26:40,00:33:20,Redskins,outdoors,fieldturf ,"66,007","52 degrees, relative humidity 0%, wind 13 mph, wind chill 0",Seattle Seahawks,-3,37.5,over
