game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
22/01/2012,New England Patriots,Baltimore Ravens,23,20,15:05:00,Gillette Stadium ,00:03:06,25,19,31,96,2,31,116,0,22,36,239,0,2,22,36,306,2,1,1,5,3,24,234,282,330,398,2,1,1,0,3,1,1,5,6,33,5,11,9,17,1,1,0,1,00:26:27,00:33:33,Patriots (deferred),outdoors,fieldturf ,"68,756","29 degrees, relative humidity 0%, wind 6 mph, wind chill 23",New England Patriots,-7,50,under
22/01/2012,San Francisco 49ers,New York Giants,17,20,18:41:00,Candlestick Park ,00:03:54,15,20,28,150,0,26,85,0,12,26,196,2,0,32,58,316,2,0,3,18,6,49,178,267,328,352,4,2,1,0,2,0,6,50,9,60,1,13,7,21,0,0,0,1,00:28:18,00:39:36,Giants (deferred),outdoors,grass ,"69,732","52 degrees, relative humidity 77%, wind 15 mph, wind chill 0",San Francisco 49ers,-2,41.5,under
