game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
30/10/2014,Carolina Panthers,New Orleans Saints,10,28,20:30:00,Bank of America Stadium ,00:02:53,15,27,22,109,1,37,105,3,10,28,151,0,1,24,34,297,1,1,4,29,4,27,122,270,231,375,1,1,3,1,2,2,6,67,4,36,6,14,7,13,0,0,1,1,00:24:42,00:35:18,Saints,outdoors,grass ,"73,663","58 degrees, relative humidity 42%, wind 3 mph, wind chill 0",New Orleans Saints,-3,49,under
02/11/2014,Miami Dolphins,San Diego Chargers,37,0,13:02:00,Sun Life Stadium ,00:02:58,28,10,35,132,1,19,50,0,26,39,309,3,0,13,26,148,0,3,0,0,4,20,309,128,441,178,1,0,1,1,0,4,3,25,7,57,8,14,3,11,0,1,0,1,00:36:07,00:23:53,Dolphins (deferred),outdoors,grass ,"70,222","70 degrees, relative humidity 29%, wind 16 mph, wind chill 0",Miami Dolphins,-3,45,under
02/11/2014,Cleveland Browns,Tampa Bay Buccaneers,22,17,13:02:00,FirstEnergy Stadium ,00:03:04,19,20,27,56,0,26,113,0,21,34,300,2,2,17,33,260,2,2,4,26,2,8,274,252,330,365,0,0,0,0,2,2,7,44,4,33,5,14,4,12,1,2,0,1,00:29:28,00:30:32,Browns (deferred),outdoors,grass ,"67,431","42 degrees, relative humidity 67%, wind 8 mph",Cleveland Browns,-7,44,under
02/11/2014,Cincinnati Bengals,Jacksonville Jaguars,33,23,13:02:00,Paul Brown Stadium ,00:03:13,23,19,34,191,2,25,132,1,19,31,233,2,2,22,33,247,2,1,2,1,2,14,232,233,423,365,1,0,0,0,2,1,6,40,3,35,6,13,4,12,0,0,0,0,00:32:44,00:27:16,Bengals (deferred),outdoors,fieldturf ,"60,057","42 degrees, relative humidity 42%, wind 3 mph",Cincinnati Bengals,-10,44,over
02/11/2014,Houston Texans,Philadelphia Eagles,21,31,13:03:00,NRG Stadium ,00:03:02,15,30,28,118,0,41,190,1,13,27,203,2,1,24,34,326,3,3,4,21,4,33,182,293,300,483,1,0,1,1,1,4,9,54,7,55,5,13,9,16,0,1,2,2,00:27:47,00:32:13,Texans (deferred),retractable roof (closed),grass ,"71,780",,Philadelphia Eagles,-2,48.5,over
02/11/2014,Minnesota Vikings,Washington Redskins,29,26,13:03:00,TCF Bank Stadium ,00:03:11,24,21,27,100,3,29,122,2,26,42,268,1,0,18,28,251,1,1,2,16,5,26,252,225,352,347,0,0,1,0,0,1,9,60,6,55,8,15,6,13,0,1,0,1,00:30:26,00:29:34,Redskins (deferred),outdoors,fieldturf,"52,252","50 degrees, relative humidity 0%, wind 10 mph, wind chill 0",Pi,k,44,over
02/11/2014,Kansas City Chiefs,New York Jets,24,10,13:03:00,Arrowhead Stadium ,00:02:47,23,22,24,113,1,30,139,0,21,31,199,2,0,24,36,235,1,0,1,3,3,10,196,225,309,364,1,0,1,0,0,0,3,20,5,40,8,13,4,12,0,0,2,5,00:28:25,00:31:35,Jets (deferred),outdoors,grass ,"74,127","57 degrees, relative humidity 30%, wind 20 mph, wind chill 0",Kansas City Chiefs,-8.5,41.5,under
02/11/2014,Dallas Cowboys,Arizona Cardinals,17,28,13:04:00,AT&T Stadium ,00:02:56,18,22,25,92,0,29,102,1,18,33,183,1,2,22,34,249,3,1,1,9,2,12,174,237,266,339,0,0,1,0,2,1,5,33,6,62,3,11,9,15,0,1,0,0,00:28:32,00:31:28,Cardinals,retractable roof (closed),matrixturf,"85,688",,Dallas Cowboys,-1.5,45,push
02/11/2014,San Francisco 49ers,St. Louis Rams,10,13,16:05:00,Levi's Stadium ,00:03:07,20,13,21,80,0,27,91,0,22,33,237,1,0,13,24,105,1,2,8,54,1,3,183,102,263,193,3,2,0,0,2,2,9,44,9,83,3,12,4,12,0,0,0,0,00:32:26,00:27:34,Rams (deferred),outdoors,grass ,"70,799","61 degrees, relative humidity 55%, wind 8 mph, wind chill 0",San Francisco 49ers,-10.5,44,under
02/11/2014,New England Patriots,Denver Broncos,43,21,16:25:00,Gillette Stadium ,00:03:32,29,26,25,66,0,17,43,1,33,53,333,4,1,34,57,438,2,2,1,1,1,9,332,429,398,472,1,0,1,0,1,2,9,71,10,72,6,16,3,11,1,1,0,4,00:29:27,00:30:33,Patriots (deferred),outdoors,fieldturf ,"68,756","35 degrees, relative humidity 63%, wind 19 mph, wind chill 0",Denver Broncos,-3,52.5,over
