game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
12/11/2020,Tennessee Titans,Indianapolis Colts,17,34,20:20:00,Nissan Stadium ,00:02:57,25,26,32,157,1,29,133,2,15,27,147,1,0,29,39,308,1,0,1,10,1,11,137,297,294,430,0,0,0,0,0,0,3,30,9,73,3,10,4,12,0,1,3,5,00:28:42,00:31:18,Colts (deferred),outdoors,grass,"13,949","56 degrees, relative humidity 46%, wind 6 mph",Indianapolis Colts,-1,49.5,over
15/11/2020,Cleveland Browns,Houston Texans,10,7,13:00:00,FirstEnergy Stadium ,00:02:35,20,16,41,231,1,22,90,0,12,20,132,0,0,20,30,163,1,0,1,7,2,10,125,153,356,243,1,0,0,0,0,0,6,63,6,49,6,12,7,14,0,1,0,1,00:33:20,00:26:40,Texans (deferred),outdoors,grass,"10,613","59 degrees, relative humidity 66%, wind 25 mph",Cleveland Browns,-4.5,46.5,under
15/11/2020,Detroit Lions,Washington Football Team,30,27,13:00:00,Ford Field ,00:03:14,21,34,21,105,0,26,89,3,24,33,276,3,0,38,55,390,0,0,1,9,2,15,267,375,372,464,0,0,2,1,0,1,9,55,6,58,4,10,7,15,0,0,2,2,00:24:17,00:35:43,Lions (deferred),dome,fieldturf,0,,Detroit Lions,-2.5,45.5,over
15/11/2020,Carolina Panthers,Tampa Bay Buccaneers,23,46,13:00:00,Bank of America Stadium ,00:03:12,13,30,16,65,1,37,210,2,20,28,148,2,1,28,39,341,3,0,3,26,1,7,122,334,187,544,0,0,1,1,1,1,5,40,3,30,1,9,10,16,1,3,1,1,00:23:55,00:36:05,Buccaneers (deferred),outdoors,grass,"5,815","65 degrees, relative humidity 90%, wind 15 mph",Tampa Bay Buccaneers,-6,49.5,over
15/11/2020,Green Bay Packers,Jacksonville Jaguars,24,20,13:00:00,Lambeau Field ,00:03:15,16,16,25,80,1,23,109,0,24,34,325,2,1,18,35,169,1,1,1,10,3,18,315,151,395,260,2,1,0,0,2,1,4,35,7,86,5,13,4,13,0,1,0,1,00:31:41,00:28:19,Jaguars (deferred),outdoors,grass,0,"38 degrees, relative humidity 76%, wind 23 mph",Green Bay Packers,-13.5,47.5,under
15/11/2020,New York Giants,Philadelphia Eagles,27,17,13:00:00,MetLife Stadium ,00:03:05,22,22,36,151,3,23,156,2,21,28,244,0,0,21,37,208,0,0,3,13,3,18,231,190,382,346,0,0,3,0,0,0,7,64,11,74,5,14,0,9,1,2,1,3,00:31:43,00:28:17,Eagles (deferred),outdoors,fieldturf ,0,"56 degrees, relative humidity 60%, wind 18 mph",Philadelphia Eagles,-5,46.5,under
15/11/2020,Las Vegas Raiders,Denver Broncos,37,12,16:05:00,Allegiant Stadium ,00:03:19,21,20,41,203,4,19,66,0,16,25,154,0,0,23,47,257,1,4,0,0,2,10,154,247,357,313,0,0,2,1,0,5,8,82,7,37,6,13,7,15,0,0,1,1,00:36:38,00:23:22,Raiders (deferred),dome,grass,0,,Las Vegas Raiders,-3.5,50,under
15/11/2020,Arizona Cardinals,Buffalo Bills,32,30,16:05:00,State Farm Stadium ,00:03:25,26,22,35,217,2,18,73,0,22,32,245,1,1,33,50,296,3,2,3,9,0,0,236,296,453,369,1,1,1,0,2,2,7,40,9,69,5,13,6,13,1,1,0,0,00:29:40,00:30:20,Bills (deferred),retractable roof (closed),grass,"4,200",,Arizona Cardinals,-3,56,over
15/11/2020,Miami Dolphins,Los Angeles Chargers,29,21,16:05:00,Hard Rock Stadium ,00:02:56,17,19,32,111,1,29,99,1,15,25,169,2,0,20,32,187,2,1,0,0,2,13,169,174,280,273,2,1,0,0,1,1,3,15,5,31,5,14,4,13,0,0,2,3,00:30:06,00:29:54,Dolphins (deferred),outdoors,grass,"12,751","83 degrees, relative humidity 73%, wind 7 mph",Miami Dolphins,-1.5,49,over
15/11/2020,Los Angeles Rams,Seattle Seahawks,23,16,16:25:00,SoFi Stadium ,00:03:04,24,20,29,106,3,22,113,1,27,37,302,0,0,22,37,248,0,2,3,19,6,28,283,220,389,333,1,1,1,1,1,3,4,49,4,23,9,15,7,14,1,1,0,0,00:33:36,00:26:24,Seahawks (deferred),dome,matrixturf,0,,Los Angeles Rams,-3,55,under
15/11/2020,Pittsburgh Steelers,Cincinnati Bengals,36,10,16:25:00,Heinz Field ,00:03:16,22,16,20,44,0,21,139,0,27,46,333,4,0,21,40,213,1,0,0,0,4,28,333,185,377,324,0,0,2,2,0,2,6,45,6,65,6,16,0,13,0,0,2,3,00:30:28,00:29:32,Bengals (deferred),outdoors,grass,"5,909","52 degrees, relative humidity 82%, wind 21 mph",Pittsburgh Steelers,-6.5,46,push
15/11/2020,New Orleans Saints,San Francisco 49ers,27,13,16:25:00,Mercedes-Benz Superdome ,00:03:12,17,21,30,114,2,25,49,0,14,23,139,1,0,24,39,247,1,2,3,16,2,15,123,232,237,281,5,2,2,2,2,4,5,61,6,51,2,12,7,16,0,0,0,1,00:27:06,00:32:54,Saints (deferred),dome,astroturf,"5,979",,New Orleans Saints,-9.5,50,under
15/11/2020,New England Patriots,Baltimore Ravens,23,17,20:20:00,Gillette Stadium ,00:02:53,25,19,39,173,1,28,115,0,14,18,142,2,0,24,34,249,2,1,1,7,2,7,135,242,308,357,0,0,3,0,0,1,3,18,8,64,5,11,6,13,1,1,1,3,00:27:26,00:32:34,Patriots (deferred),outdoors,grass,0,"52 degrees, relative humidity 81%, wind 13 mph",Baltimore Ravens,-7,44,under
16/11/2020,Chicago Bears,Minnesota Vikings,13,19,20:15:00,Soldier Field ,00:02:58,10,19,17,41,0,33,99,0,16,31,124,0,1,25,36,292,2,1,2,16,1,6,108,286,149,385,3,1,2,1,2,2,1,5,4,35,2,11,8,15,0,2,0,0,00:24:10,00:35:50,Bears (deferred),outdoors,grass,0,"44 degrees, relative humidity 59%, wind 11 mph",Minnesota Vikings,-3.5,44.5,under
