game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
25/12/2020,New Orleans Saints,Minnesota Vikings,52,33,16:30:00,Mercedes-Benz Superdome ,00:03:11,36,25,45,264,7,17,90,2,21,28,319,0,2,27,41,291,3,0,0,0,2,17,319,274,583,364,0,0,2,0,2,0,4,38,3,20,5,9,3,9,1,1,1,2,00:36:47,00:23:13,Vikings (deferred),dome,astroturf,"3,000",,New Orleans Saints,-6.5,48.5,over
26/12/2020,Detroit Lions,Tampa Bay Buccaneers,7,47,13:00:00,Ford Field ,00:03:02,12,30,15,73,0,26,111,1,21,31,152,0,1,31,42,491,6,0,4,39,2,14,113,477,186,588,1,1,1,0,2,0,11,117,8,65,1,10,4,10,0,1,1,2,00:24:07,00:35:53,Buccaneers,dome,fieldturf,0,,Tampa Bay Buccaneers,-9.5,54,push
26/12/2020,Arizona Cardinals,San Francisco 49ers,12,20,16:30:00,State Farm Stadium ,00:02:58,20,22,27,120,1,30,227,0,31,50,247,0,1,13,22,182,3,0,3,17,3,11,230,171,350,398,2,1,1,1,2,1,4,20,4,27,4,16,2,9,4,6,0,0,00:32:16,00:27:44,49ers (deferred),retractable roof (closed),grass,0,,Arizona Cardinals,-5,48.5,under
26/12/2020,Las Vegas Raiders,Miami Dolphins,25,26,20:15:00,Allegiant Stadium ,00:03:05,23,18,24,104,1,25,130,0,21,34,336,1,0,26,35,276,2,0,3,22,3,23,314,253,418,383,1,1,0,0,1,0,4,40,5,76,0,10,5,15,1,2,2,2,00:26:59,00:33:01,Dolphins (deferred),dome,grass,0,,Miami Dolphins,-3,48,over
27/12/2020,Jacksonville Jaguars,Chicago Bears,17,41,13:00:00,TIAA Bank Stadium ,00:02:57,14,28,16,76,0,33,128,3,24,37,211,2,2,24,36,265,2,1,1,8,1,2,203,263,279,391,0,0,3,0,2,1,10,115,4,40,5,12,6,12,0,0,2,2,00:27:00,00:33:00,Bears (deferred),outdoors,grass,"17,445","55 degrees, relative humidity 60%, wind 5 mph",Chicago Bears,-9.5,47,over
27/12/2020,Pittsburgh Steelers,Indianapolis Colts,28,24,13:00:00,Heinz Field ,00:03:10,26,21,14,22,1,28,127,2,34,49,341,3,0,21,34,270,1,1,1,9,5,32,332,238,354,365,1,0,1,1,0,2,6,49,9,83,4,11,5,13,0,1,0,1,00:27:32,00:32:28,Colts (deferred),outdoors,grass,0,"37 degrees, relative humidity 65%, wind 6 mph",Indianapolis Colts,-1,43.5,over
27/12/2020,Houston Texans,Cincinnati Bengals,31,37,13:00:00,NRG Stadium ,00:03:04,23,27,17,166,1,33,169,2,24,33,324,3,0,29,38,371,2,0,1,2,0,0,322,371,488,540,4,1,0,0,1,0,6,46,5,35,4,9,6,13,0,0,1,2,00:23:50,00:36:10,Bengals (deferred),retractable roof (closed),grass,"12,344",,Houston Texans,-7.5,46,over
27/12/2020,Baltimore Ravens,New York Giants,27,13,13:00:00,M&T Bank Stadium ,00:03:04,25,24,40,249,1,12,54,0,17,26,183,2,0,24,41,252,1,0,0,0,6,37,183,215,432,269,1,1,0,0,1,0,10,65,5,35,8,11,1,10,0,0,1,3,00:35:09,00:24:51,Giants (deferred),outdoors,grass,0,"38 degrees, relative humidity 48%, wind 3 mph",Baltimore Ravens,-10,43,under
27/12/2020,New York Jets,Cleveland Browns,23,16,13:00:00,MetLife Stadium ,00:03:17,18,23,34,131,0,18,45,2,17,33,218,3,0,28,53,285,0,0,2,16,4,31,202,254,333,299,0,0,3,2,0,2,7,58,6,51,7,18,6,15,0,0,0,1,00:31:48,00:28:12,Jets (deferred),outdoors,fieldturf ,0,"37 degrees, relative humidity 42%, wind 5 mph",Cleveland Browns,-6.5,45,under
27/12/2020,Kansas City Chiefs,Atlanta Falcons,17,14,13:00:00,Arrowhead Stadium ,00:02:53,23,23,21,117,0,23,90,0,24,45,278,2,2,27,35,300,2,0,0,0,4,23,278,277,395,367,0,0,4,1,2,1,6,41,7,45,5,13,6,12,1,2,0,0,00:26:48,00:33:12,Chiefs (deferred),outdoors,astroturf,"13,470","49 degrees, relative humidity 44%, wind 8 mph",Kansas City Chiefs,-11,54,under
