game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
05/11/2020,San Francisco 49ers,Green Bay Packers,17,34,20:20:00,Levi's Stadium ,00:03:02,17,21,17,55,1,31,111,0,22,35,291,1,1,25,31,305,4,0,1,9,1,11,282,294,337,405,1,1,0,0,2,0,4,33,5,45,3,10,6,12,0,1,1,1,00:23:30,00:36:30,49ers (deferred),outdoors,grass,0,"78 degrees, relative humidity 83%, wind 5 mph",Green Bay Packers,-6,48.5,over
08/11/2020,Buffalo Bills,Seattle Seahawks,44,34,13:00:00,Bills Stadium ,00:03:15,27,22,19,34,2,17,57,2,31,38,415,3,0,28,41,390,2,2,7,29,5,28,386,362,420,419,0,0,2,2,0,4,6,70,4,13,5,12,3,12,0,0,2,3,00:32:01,00:27:59,Seahawks (deferred),outdoors,astroturf,0,"69 degrees, relative humidity 41%, wind 4 mph",Seattle Seahawks,-3,55.5,over
08/11/2020,Indianapolis Colts,Baltimore Ravens,10,24,13:00:00,Lucas Oil Stadium ,00:03:03,20,19,21,112,1,38,110,2,25,44,227,0,1,19,23,170,0,0,0,0,2,14,227,156,339,266,2,1,3,1,2,1,4,30,5,55,2,12,5,13,2,4,1,1,00:26:34,00:33:26,Ravens (deferred),retractable roof (closed),fieldturf,"12,200",,Indianapolis Colts,-1,47.5,under
08/11/2020,Kansas City Chiefs,Carolina Panthers,33,31,13:00:00,Arrowhead Stadium ,00:03:20,24,30,11,36,0,24,104,2,30,45,372,4,0,37,50,338,2,0,2,11,2,7,361,331,397,435,1,1,1,0,1,0,8,75,12,82,6,11,7,16,0,0,3,3,00:21:59,00:38:01,Panthers,outdoors,astroturf,"12,073","71 degrees, relative humidity 63%, wind 19 mph",Kansas City Chiefs,-10,51.5,over
08/11/2020,Tennessee Titans,Chicago Bears,24,17,13:00:00,Nissan Stadium ,00:03:07,11,22,31,92,0,20,56,0,10,21,158,2,0,36,52,335,2,0,3,22,3,16,136,319,228,375,0,0,3,2,0,2,6,57,5,35,6,15,2,15,0,0,3,4,00:26:06,00:33:54,Bears (deferred),outdoors,grass,"13,871","77 degrees, relative humidity 55%, wind 14 mph",Tennessee Titans,-6.5,46.5,under
08/11/2020,Atlanta Falcons,Denver Broncos,34,27,13:00:00,Mercedes-Benz Stadium ,00:01:14,23,23,32,92,1,22,103,1,25,35,284,3,1,25,48,313,2,1,2,13,1,11,271,302,363,405,0,0,2,0,1,1,5,61,5,65,6,13,7,16,0,0,0,2,00:33:27,00:26:33,Broncos (deferred),retractable roof (closed),fieldturf,"7,665",,Atlanta Falcons,-4.5,50.5,over
08/11/2020,Jacksonville Jaguars,Houston Texans,25,27,13:00:00,TIAA Bank Stadium ,00:03:11,22,19,27,115,2,28,107,1,26,38,304,1,1,19,32,281,2,0,2,16,2,14,288,267,403,374,1,0,2,1,1,1,4,78,3,18,6,14,6,15,0,1,0,0,00:32:07,00:27:53,Jaguars,outdoors,grass,"15,668","79 degrees, relative humidity 71%, wind 14 mph",Houston Texans,-7,49,over
08/11/2020,Washington Football Team,New York Giants,20,23,13:00:00,FedExField ,00:02:57,19,22,9,37,1,35,166,1,29,39,387,1,3,23,34,212,1,0,2,22,5,28,365,184,402,350,3,2,2,0,5,0,6,45,4,40,3,8,6,15,0,0,0,1,00:23:33,00:36:27,Football Team (deferred),outdoors,grass,"3,000","75 degrees, relative humidity 49%, wind 1 mph",Washington Football Team,-3,43.5,under
08/11/2020,Minnesota Vikings,Detroit Lions,34,20,13:00:00,U.S. Bank Stadium ,00:02:59,22,30,34,275,2,27,129,0,13,20,220,3,0,31,45,305,2,3,1,8,2,13,212,292,487,421,0,0,1,0,0,3,9,69,3,37,4,10,6,12,0,1,0,0,00:27:11,00:32:49,Vikings (deferred),dome,sportturf,0,,Minnesota Vikings,-3,51.5,over
08/11/2020,Los Angeles Chargers,Las Vegas Raiders,26,31,16:05:00,SoFi Stadium ,00:03:08,26,16,31,128,1,26,160,2,28,42,326,2,0,13,23,165,2,0,2,14,1,5,312,160,440,320,2,1,1,1,1,1,5,45,2,10,7,15,5,10,2,2,0,0,00:34:44,00:25:16,Raiders (deferred),dome,matrixturf,0,,Las Vegas Raiders,-1,52.5,over
