game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2020-10-08,2020,5,Bears,Buccaneers,20,19,Soldier Field,57,7,74,outdoors,-3.5,44.0,0,0,0,2,2,1002,0.013,0.062,0.037,0.07,0.044,0.018,0.015,0.029,0.027,0.012,0.025,0.034,0.022,0.043,0.029,0.018,0.015,0.05,0.028,0.037,0.027,0.043,0.036,0.025,0.04,0.03,0.042,0.02,0.036,0.047,0.04,0.031,0.026,0.024,1
2020-10-11,2020,5,Falcons,Panthers,16,23,Mercedes-Benz Stadium,0,0,0,retractable roof (closed),-2.5,53.5,0,1,1,2,0,226,0.028,0.019,0.037,0.05,0.021,0.024,0.019,0.018,0.026,0.037,0.027,0.038,0.026,0.036,0.035,0.034,0.027,0.028,0.031,0.03,0.027,0.032,0.037,0.025,0.022,0.026,0.036,0.048,0.045,0.016,0.034,0.023,0.017,0.021,0
2020-10-11,2020,5,Steelers,Eagles,38,29,Heinz Field,70,4,89,outdoors,-7.5,44.0,1,0,0,1,0,259,0.025,0.025,0.022,0.017,0.021,0.034,0.022,0.034,0.033,0.018,0.028,0.051,0.043,0.023,0.013,0.05,0.067,0.04,0.017,0.02,0.04,0.039,0.031,0.045,0.03,0.033,0.024,0.043,0.026,0.011,0.033,0.027,0.022,0.02,1
2020-10-11,2020,5,Redskins,Rams,10,30,FedExField,69,2,82,outdoors,-7.0,45.0,0,0,0,0,0,2311,0.017,0.045,0.023,0.046,0.05,0.011,0.015,0.043,0.046,0.021,0.043,0.026,0.025,0.028,0.039,0.014,0.026,0.051,0.017,0.027,0.021,0.024,0.023,0.035,0.043,0.027,0.023,0.019,0.033,0.042,0.013,0.036,0.056,0.035,0
2020-10-11,2020,5,Chiefs,Raiders,32,40,Arrowhead Stadium,80,16,57,outdoors,-11.0,54.5,1,1,0,2,0,1149,0.066,0.029,0.048,0.027,0.013,0.049,0.023,0.027,0.046,0.034,0.017,0.035,0.034,0.014,0.018,0.028,0.041,0.019,0.043,0.038,0.028,0.031,0.033,0.026,0.04,0.021,0.02,0.031,0.054,0.016,0.051,0.044,0.043,0.027,0
2020-10-11,2020,5,Texans,Jaguars,30,14,NRG Stadium,0,0,0,retractable roof (closed),-6.5,55.0,0,1,1,0,0,817,0.021,0.015,0.032,0.026,0.024,0.037,0.016,0.017,0.039,0.08,0.028,0.035,0.023,0.031,0.04,0.059,0.013,0.021,0.034,0.047,0.022,0.024,0.025,0.035,0.035,0.022,0.037,0.045,0.028,0.011,0.02,0.019,0.04,0.042,1
2020-10-11,2020,5,Ravens,Bengals,27,3,M&T Bank Stadium,69,3,92,outdoors,-12.5,49.0,0,1,0,0,0,423,0.058,0.012,0.017,0.016,0.048,0.038,0.085,0.024,0.009,0.061,0.017,0.042,0.032,0.022,0.025,0.052,0.027,0.015,0.045,0.026,0.025,0.035,0.039,0.044,0.033,0.032,0.031,0.049,0.04,0.015,0.061,0.046,0.02,0.032,1
2020-10-11,2020,5,Jets,Cardinals,10,30,MetLife Stadium,64,8,57,outdoors,-7.0,48.5,0,0,0,1,0,2144,0.014,0.021,0.013,0.017,0.053,0.028,0.017,0.049,0.025,0.021,0.028,0.037,0.03,0.023,0.056,0.025,0.034,0.029,0.039,0.034,0.024,0.029,0.04,0.033,0.029,0.037,0.032,0.031,0.018,0.038,0.014,0.019,0.037,0.044,0
2020-10-11,2020,5,49ers,Dolphins,17,43,Levi's Stadium,0,0,0,outdoors,-8.5,50.5,1,0,0,0,0,2555,0.057,0.025,0.061,0.027,0.018,0.04,0.049,0.013,0.013,0.039,0.036,0.023,0.036,0.035,0.03,0.041,0.049,0.021,0.03,0.017,0.026,0.048,0.029,0.045,0.034,0.019,0.022,0.041,0.066,0.032,0.041,0.032,0.021,0.025,0
2020-10-11,2020,5,Browns,Colts,32,23,FirstEnergy Stadium,64,16,67,outdoors,-1.0,48.5,1,0,0,0,0,263,0.029,0.029,0.012,0.02,0.046,0.037,0.053,0.032,0.029,0.018,0.035,0.028,0.048,0.035,0.034,0.011,0.04,0.029,0.045,0.031,0.033,0.037,0.028,0.032,0.031,0.023,0.028,0.047,0.034,0.012,0.028,0.03,0.024,0.025,1
2020-10-11,2020,5,Cowboys,Giants,37,34,AT&T Stadium,0,0,0,retractable roof (closed),-7.5,52.0,1,1,1,0,0,1385,0.024,0.01,0.047,0.014,0.023,0.049,0.028,0.027,0.042,0.029,0.04,0.045,0.024,0.017,0.02,0.035,0.03,0.02,0.04,0.022,0.028,0.035,0.031,0.027,0.029,0.035,0.038,0.05,0.027,0.02,0.021,0.018,0.047,0.045,1
2020-10-11,2020,5,Seahawks,Vikings,27,26,CenturyLink Field,54,10,90,outdoors,-6.5,54.0,0,0,0,0,0,1392,0.031,0.024,0.024,0.029,0.036,0.034,0.051,0.045,0.014,0.028,0.02,0.027,0.035,0.036,0.032,0.033,0.019,0.024,0.029,0.031,0.035,0.036,0.023,0.025,0.038,0.044,0.025,0.02,0.048,0.033,0.028,0.031,0.03,0.04,1
2020-10-12,2020,5,Saints,Chargers,30,27,Mercedes-Benz Superdome,0,0,0,dome,-7.0,49.5,1,0,1,1,1,1674,0.065,0.03,0.042,0.065,0.017,0.01,0.051,0.018,0.023,0.04,0.021,0.043,0.039,0.021,0.023,0.032,0.062,0.015,0.062,0.016,0.015,0.039,0.027,0.037,0.039,0.024,0.012,0.042,0.047,0.015,0.049,0.041,0.021,0.022,1
2020-10-13,2020,5,Titans,Bills,42,16,Nissan Stadium,73,3,32,outdoors,-3.0,52.0,1,0,0,1,1,624,0.048,0.043,0.017,0.027,0.05,0.017,0.06,0.019,0.026,0.024,0.026,0.02,0.055,0.034,0.044,0.024,0.019,0.048,0.029,0.037,0.032,0.015,0.021,0.026,0.039,0.025,0.02,0.021,0.041,0.036,0.017,0.031,0.038,0.028,1
