game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
12/01/2019,Kansas City Chiefs,Indianapolis Colts,31,13,16:35:00,Arrowhead Stadium ,00:03:08,29,15,33,180,4,14,87,0,27,41,278,0,0,19,36,203,1,0,4,25,3,24,253,179,433,266,3,1,1,1,1,1,6,54,10,70,4,14,0,9,3,4,1,1,00:39:49,00:20:11,Chiefs (deferred),outdoors,grass ,"76,765","32 degrees, wind 13 mph",Kansas City Chiefs,-4,54,under
12/01/2019,Los Angeles Rams,Dallas Cowboys,30,22,20:15:00,Los Angeles Memorial Coliseum ,00:03:01,30,19,48,273,3,22,50,2,15,28,186,0,0,20,32,266,1,0,0,0,1,8,186,258,459,308,1,0,1,0,0,0,4,41,4,26,5,11,1,10,2,2,3,4,00:36:13,00:23:47,Cowboys (deferred),outdoors,grass,"77,187","57 degrees, wind 1 mph",Los Angeles Rams,-7.5,48,over
13/01/2019,New England Patriots,Los Angeles Chargers,41,28,13:05:00,Gillette Stadium ,00:03:32,30,22,34,155,4,10,19,1,34,44,343,1,0,25,51,331,3,1,0,0,2,15,343,316,498,335,0,0,1,1,0,2,9,75,5,33,7,14,5,13,1,1,1,1,00:38:20,00:21:40,Patriots,outdoors,fieldturf ,"65,878","26 degrees, wind 3 mph",New England Patriots,-3.5,47.5,over
13/01/2019,New Orleans Saints,Philadelphia Eagles,20,14,16:40:00,Mercedes-Benz Superdome ,00:03:06,25,15,31,137,0,16,49,1,28,38,301,2,1,18,31,201,1,2,2,18,0,0,283,201,420,250,2,0,0,0,1,2,11,84,4,30,8,15,2,7,2,2,0,0,00:37:50,00:22:10,Eagles (deferred),dome,sportturf,"73,027",,New Orleans Saints,-8.5,52,under
