game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2011-12-15,2011,15,Falcons,Jaguars,41,14,Georgia Dome,0,0,0,dome,-13.5,42.0,1,0,1,2,2,252,0.028,0.019,0.049,0.015,0.022,0.041,0.029,0.043,0.028,0.025,0.021,0.04,0.035,0.027,0.027,0.033,0.032,0.019,0.021,0.016,0.045,0.035,0.053,0.045,0.026,0.015,0.021,0.04,0.025,0.021,0.043,0.037,0.02,0.018,1
2011-12-17,2011,15,Buccaneers,Cowboys,15,31,Raymond James Stadium,66,3,78,outdoors,-7.0,47.0,0,0,0,2,2,929,0.022,0.02,0.028,0.031,0.02,0.021,0.022,0.018,0.049,0.022,0.037,0.034,0.025,0.039,0.038,0.023,0.023,0.035,0.05,0.042,0.019,0.015,0.047,0.025,0.028,0.03,0.039,0.034,0.023,0.024,0.026,0.037,0.029,0.019,0
2011-12-18,2011,15,Rams,Bengals,13,20,The Dome at America's Center,0,0,0,dome,-7.0,39.0,0,0,1,2,0,307,0.018,0.019,0.021,0.035,0.037,0.045,0.015,0.016,0.063,0.018,0.02,0.036,0.015,0.026,0.04,0.02,0.025,0.038,0.023,0.035,0.026,0.043,0.027,0.036,0.021,0.022,0.055,0.037,0.017,0.028,0.018,0.026,0.054,0.012,0
2011-12-18,2011,15,Bills,Dolphins,23,30,Ralph Wilson Stadium,31,12,64,outdoors,-1.5,40.5,1,1,0,0,0,1165,0.021,0.022,0.024,0.021,0.024,0.03,0.018,0.034,0.036,0.018,0.04,0.028,0.032,0.014,0.02,0.037,0.026,0.03,0.018,0.014,0.037,0.037,0.027,0.024,0.036,0.038,0.046,0.03,0.02,0.044,0.03,0.034,0.028,0.028,0
2011-12-18,2011,15,Giants,Redskins,10,23,MetLife Stadium,29,9,34,outdoors,-6.0,46.5,0,1,0,0,0,198,0.061,0.021,0.044,0.027,0.025,0.027,0.037,0.02,0.043,0.043,0.031,0.039,0.053,0.02,0.017,0.031,0.055,0.025,0.023,0.026,0.032,0.037,0.029,0.027,0.033,0.027,0.026,0.047,0.04,0.02,0.048,0.019,0.033,0.033,0
2011-12-18,2011,15,Chiefs,Packers,19,14,Arrowhead Stadium,50,10,58,outdoors,-11.5,46.0,0,0,0,0,0,501,0.029,0.061,0.012,0.048,0.027,0.019,0.041,0.029,0.027,0.035,0.02,0.013,0.022,0.063,0.033,0.035,0.025,0.03,0.032,0.022,0.027,0.044,0.033,0.026,0.03,0.034,0.042,0.01,0.032,0.044,0.031,0.051,0.043,0.021,1
2011-12-18,2011,15,Colts,Titans,27,13,Lucas Oil Stadium,0,0,0,retractable roof (closed),-6.5,41.5,0,1,1,0,0,250,0.017,0.037,0.042,0.031,0.035,0.042,0.022,0.032,0.044,0.04,0.054,0.033,0.026,0.026,0.027,0.016,0.034,0.032,0.024,0.033,0.05,0.027,0.027,0.031,0.027,0.041,0.026,0.022,0.026,0.044,0.018,0.018,0.049,0.045,1
2011-12-18,2011,15,Bears,Seahawks,14,38,Soldier Field,39,5,65,outdoors,-3.5,35.0,1,0,0,0,2,1734,0.033,0.035,0.022,0.018,0.043,0.044,0.043,0.025,0.029,0.039,0.028,0.026,0.044,0.037,0.059,0.041,0.018,0.013,0.042,0.04,0.03,0.018,0.027,0.035,0.049,0.043,0.019,0.046,0.033,0.033,0.043,0.019,0.035,0.055,0
2011-12-18,2011,15,Texans,Panthers,13,28,Reliant Stadium,0,0,0,retractable roof (closed),-6.0,45.5,0,0,1,0,0,930,0.034,0.013,0.033,0.022,0.033,0.022,0.053,0.022,0.016,0.03,0.03,0.029,0.033,0.02,0.025,0.04,0.047,0.017,0.026,0.037,0.034,0.02,0.045,0.033,0.023,0.02,0.018,0.039,0.032,0.017,0.041,0.021,0.028,0.031,0
2011-12-18,2011,15,Vikings,Saints,20,42,U.S. Bank Stadium,0,0,0,dome,-7.5,53.5,1,0,1,0,0,1052,0.012,0.049,0.014,0.058,0.036,0.011,0.032,0.034,0.017,0.044,0.037,0.038,0.021,0.027,0.044,0.022,0.025,0.027,0.034,0.041,0.025,0.039,0.025,0.042,0.036,0.025,0.043,0.02,0.019,0.04,0.018,0.043,0.025,0.017,0
