game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2011-11-17,2011,11,Broncos,Jets,17,13,Empower Field at Mile High,54,3,20,outdoors,-6.5,38.5,0,0,0,2,2,1624,0.015,0.041,0.022,0.032,0.06,0.026,0.046,0.036,0.036,0.017,0.045,0.027,0.019,0.034,0.042,0.023,0.034,0.036,0.025,0.028,0.022,0.03,0.026,0.031,0.028,0.03,0.037,0.03,0.029,0.024,0.014,0.043,0.033,0.029,1
2011-11-20,2011,11,Packers,Buccaneers,35,26,Lambeau Field,32,7,66,outdoors,-13.5,49.0,1,0,0,2,0,1182,0.064,0.023,0.047,0.029,0.019,0.02,0.031,0.023,0.031,0.053,0.013,0.032,0.061,0.026,0.034,0.036,0.032,0.024,0.022,0.047,0.044,0.02,0.028,0.05,0.035,0.023,0.013,0.034,0.046,0.022,0.054,0.027,0.021,0.028,1
2011-11-20,2011,11,Ravens,Bengals,31,24,M&T Bank Stadium,67,7,59,outdoors,-7.0,40.5,1,1,0,0,0,423,0.054,0.019,0.039,0.034,0.033,0.047,0.049,0.016,0.02,0.018,0.036,0.037,0.044,0.025,0.03,0.022,0.031,0.037,0.015,0.033,0.048,0.042,0.037,0.037,0.041,0.022,0.016,0.037,0.047,0.029,0.054,0.025,0.043,0.012,1
2011-11-20,2011,11,Lions,Panthers,49,35,Ford Field,0,0,0,dome,-7.0,47.5,1,0,1,0,0,505,0.031,0.013,0.047,0.023,0.033,0.022,0.02,0.02,0.035,0.033,0.02,0.028,0.051,0.021,0.017,0.039,0.035,0.015,0.05,0.034,0.023,0.02,0.034,0.034,0.019,0.019,0.036,0.039,0.045,0.016,0.032,0.021,0.025,0.031,1
2011-11-20,2011,11,Browns,Jaguars,14,10,FirstEnergy Stadium,57,15,5,outdoors,-1.5,34.5,0,0,0,0,0,774,0.027,0.018,0.023,0.013,0.024,0.043,0.018,0.044,0.034,0.023,0.023,0.041,0.02,0.025,0.035,0.035,0.028,0.02,0.023,0.017,0.027,0.035,0.031,0.037,0.03,0.016,0.031,0.048,0.044,0.021,0.016,0.035,0.032,0.02,1
2011-11-20,2011,11,Dolphins,Bills,35,8,Sun Life Stadium,80,15,79,outdoors,-3.0,44.0,0,1,0,0,0,1165,0.021,0.022,0.021,0.022,0.029,0.026,0.032,0.019,0.019,0.033,0.029,0.036,0.012,0.032,0.038,0.023,0.03,0.026,0.013,0.02,0.038,0.034,0.024,0.025,0.04,0.035,0.032,0.049,0.045,0.021,0.033,0.028,0.028,0.028,1
2011-11-20,2011,11,Redskins,Cowboys,24,27,FedExField,62,4,55,outdoors,-7.0,43.0,1,1,0,0,0,1207,0.02,0.022,0.026,0.03,0.029,0.019,0.02,0.019,0.041,0.023,0.036,0.034,0.022,0.042,0.038,0.023,0.026,0.037,0.025,0.045,0.039,0.016,0.027,0.025,0.026,0.028,0.041,0.033,0.018,0.023,0.02,0.039,0.034,0.018,0
2011-11-20,2011,11,Vikings,Raiders,21,27,U.S. Bank Stadium,0,0,0,dome,-2.0,46.5,1,0,1,2,1,1571,0.013,0.024,0.013,0.034,0.037,0.044,0.033,0.057,0.017,0.038,0.031,0.044,0.022,0.024,0.035,0.021,0.026,0.036,0.034,0.048,0.025,0.02,0.025,0.025,0.036,0.032,0.038,0.031,0.018,0.019,0.018,0.028,0.024,0.025,0
2011-11-20,2011,11,49ers,Cardinals,23,7,"Candlestick Park, San Francisco",55,15,72,outdoors,-10.0,40.5,0,1,0,0,0,637,0.032,0.014,0.018,0.028,0.044,0.049,0.033,0.014,0.017,0.054,0.025,0.035,0.047,0.016,0.047,0.048,0.045,0.017,0.059,0.03,0.024,0.024,0.028,0.024,0.036,0.045,0.032,0.041,0.04,0.016,0.02,0.015,0.028,0.061,1
2011-11-20,2011,11,Rams,Seahawks,7,24,The Dome at America's Center,0,0,0,dome,-3.0,40.0,0,1,1,0,0,1720,0.018,0.033,0.02,0.018,0.034,0.043,0.015,0.024,0.059,0.039,0.019,0.029,0.015,0.038,0.039,0.037,0.028,0.013,0.024,0.04,0.027,0.019,0.03,0.033,0.021,0.046,0.053,0.043,0.019,0.035,0.02,0.019,0.045,0.058,0
