game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
30/11/2017,Dallas Cowboys,Washington Redskins,38,14,20:25:00,AT&T Stadium ,00:02:55,21,15,42,182,2,19,56,0,11,22,102,2,0,26,37,251,2,2,1,9,4,27,93,224,275,280,0,0,3,2,0,4,3,25,7,43,7,14,6,14,0,1,0,1,00:32:28,00:27:32,Redskins (deferred),retractable roof (closed),matrixturf,"91,712",,Washington Redskins,-1.5,47,over
03/12/2017,Chicago Bears,San Francisco 49ers,14,15,13:00:00,Soldier Field ,00:02:52,8,23,19,62,0,34,110,0,12,15,102,1,0,26,37,293,0,1,2,17,2,15,85,278,147,388,2,0,1,0,0,1,4,29,8,53,5,10,10,18,0,0,0,0,00:21:13,00:38:47,Bears (deferred),outdoors,grass ,"61,302","54 degrees, wind 6 mph",Chicago Bears,-2.5,42,under
03/12/2017,Miami Dolphins,Denver Broncos,35,9,13:00:00,Hard Rock Stadium ,00:03:20,15,14,30,145,1,23,103,0,18,32,235,2,2,19,41,200,0,3,2,13,3,33,222,167,367,270,1,1,2,0,3,3,7,85,9,57,4,15,1,13,0,0,0,1,00:34:22,00:25:38,Broncos (deferred),outdoors,grass ,"65,092","80 degrees, wind 11 mph",Denver Broncos,-1,41,over
03/12/2017,Atlanta Falcons,Minnesota Vikings,9,14,13:00:00,Mercedes-Benz Stadium ,00:02:44,15,22,22,102,0,31,105,0,16,29,173,0,0,25,30,227,2,0,0,0,2,20,173,207,275,312,0,0,0,0,0,0,7,55,6,51,1,10,6,12,1,1,0,0,00:25:58,00:34:02,Falcons (deferred),retractable roof (closed),fieldturf,"71,185",,Atlanta Falcons,-2,48.5,under
03/12/2017,Jacksonville Jaguars,Indianapolis Colts,30,10,13:00:00,EverBank Field ,00:03:01,22,17,27,96,1,26,141,0,27,36,338,2,0,21,36,174,1,2,1,8,4,25,330,149,426,290,1,0,1,0,0,2,6,55,4,31,9,15,5,15,1,1,4,4,00:33:47,00:26:13,Jaguars (deferred),outdoors,grass ,"61,207","70 degrees, wind 7 mph",Jacksonville Jaguars,-10,41,under
03/12/2017,New York Jets,Kansas City Chiefs,38,31,13:00:00,MetLife Stadium ,00:03:20,30,17,49,157,3,11,112,0,26,36,331,1,0,19,33,366,4,0,0,0,2,4,331,362,488,474,0,0,0,0,0,0,5,40,8,30,13,20,3,8,1,1,0,1,00:42:49,00:17:11,Jets (deferred),outdoors,fieldturf ,"77,562","48 degrees, no wind",Kansas City Chiefs,-4,44,over
03/12/2017,Green Bay Packers,Tampa Bay Buccaneers,26,20,13:00:00,Lambeau Field ,00:02:59,16,25,29,199,2,35,165,0,13,22,84,0,1,21,32,270,2,0,2,7,7,40,77,230,276,395,0,0,3,1,1,1,7,47,8,74,5,12,9,16,0,0,0,0,00:26:44,00:37:17,Packers (deferred),outdoors,grass ,"77,684","42 degrees, wind 8 mph",Green Bay Packers,-3,45,over
03/12/2017,Tennessee Titans,Houston Texans,24,13,13:00:00,Nissan Stadium ,00:03:29,19,24,25,198,2,22,53,0,15,23,150,1,0,31,49,365,1,1,2,4,4,34,146,331,344,384,2,1,1,0,1,1,7,63,11,85,5,11,8,16,1,1,1,1,00:26:11,00:33:49,Titans (deferred),outdoors,grass ,"62,758","60 degrees, wind 4 mph",Tennessee Titans,-7,42.5,under
03/12/2017,Buffalo Bills,New England Patriots,3,23,13:00:00,New Era Field ,00:02:57,16,23,26,183,0,35,191,2,15,34,115,0,1,21,30,258,0,1,4,30,3,14,85,244,268,435,0,0,0,0,1,1,3,34,9,66,5,13,5,12,0,3,0,0,00:25:59,00:34:01,Patriots (deferred),outdoors,a_turf,"68,499","48 degrees, wind 13 mph",New England Patriots,-7.5,48.5,under
03/12/2017,Baltimore Ravens,Detroit Lions,44,20,13:00:00,M&T Bank Stadium ,00:03:05,24,18,27,101,2,24,78,2,23,36,269,2,0,27,34,316,1,2,0,0,3,22,269,294,370,372,1,0,2,1,0,3,2,25,6,45,5,12,4,13,0,0,0,0,00:29:51,00:30:09,Lions (deferred),outdoors,grass,"70,500","53 degrees, wind 4 mph",Baltimore Ravens,-2.5,43,over
03/12/2017,Los Angeles Chargers,Cleveland Browns,19,10,16:05:00,StubHub Center ,00:03:02,23,17,25,94,0,22,89,0,31,43,344,1,0,15,32,215,1,1,1,9,3,13,335,202,429,291,2,0,1,1,0,2,5,62,4,24,8,15,5,11,1,1,0,1,00:34:57,00:25:03,Chargers (deferred),outdoors,grass,"25,320","68 degrees, wind 7 mph",Los Angeles Chargers,-13.5,45,under
03/12/2017,Arizona Cardinals,Los Angeles Rams,16,32,16:25:00,University of Phoenix Stadium ,00:03:03,19,18,24,118,1,24,90,0,18,32,221,1,2,21,31,220,2,1,7,34,1,7,187,213,305,303,1,0,1,0,2,1,4,25,7,36,7,15,3,11,0,0,1,1,00:31:02,00:28:58,Cardinals (deferred),retractable roof (closed),grass ,"63,986",,Los Angeles Rams,-7.5,43,over
03/12/2017,Oakland Raiders,New York Giants,24,17,16:25:00,Oakland-Alameda County Coliseum ,00:03:02,18,15,29,119,2,24,65,1,22,36,287,1,0,21,34,212,1,0,1,5,3,12,282,200,401,265,4,1,2,2,1,2,6,42,1,5,6,15,5,14,1,3,0,0,00:31:19,00:28:41,Raiders (deferred),outdoors,grass ,"54,994","58 degrees, wind 11 mph",Oakland Raiders,-10,43,under
03/12/2017,New Orleans Saints,Carolina Panthers,31,21,16:25:00,Mercedes-Benz Superdome ,00:03:02,19,16,28,148,3,23,112,1,25,34,269,1,0,17,28,183,2,0,2,17,2,16,252,167,400,279,1,1,3,1,1,1,7,68,6,54,6,15,3,10,1,1,0,2,00:33:21,00:26:39,Panthers (deferred),dome,sportturf,"73,171",,New Orleans Saints,-5.5,48,over
