game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2009-12-03,2009,13,Bills,Jets,13,19,Rogers Centre,0,0,0,dome,-3.5,37.0,0,1,1,2,2,278,0.027,0.037,0.024,0.031,0.037,0.03,0.018,0.059,0.038,0.012,0.039,0.038,0.039,0.036,0.033,0.026,0.022,0.054,0.017,0.024,0.029,0.033,0.02,0.04,0.042,0.031,0.043,0.038,0.034,0.03,0.02,0.048,0.03,0.022,0
2009-12-06,2009,13,Chiefs,Broncos,13,44,Arrowhead Stadium,37,6,45,outdoors,-6.0,39.0,1,1,0,0,1,564,0.011,0.031,0.013,0.037,0.032,0.013,0.012,0.022,0.054,0.059,0.03,0.032,0.033,0.026,0.064,0.04,0.013,0.046,0.035,0.029,0.034,0.019,0.024,0.021,0.03,0.032,0.052,0.023,0.024,0.035,0.017,0.027,0.054,0.038,0
2009-12-06,2009,13,Steelers,Raiders,24,27,Heinz Field,28,6,54,outdoors,-15.0,37.0,1,0,0,0,1,2248,0.048,0.013,0.036,0.014,0.022,0.042,0.039,0.014,0.016,0.054,0.026,0.034,0.034,0.021,0.032,0.045,0.03,0.031,0.033,0.046,0.048,0.022,0.026,0.016,0.034,0.032,0.022,0.053,0.038,0.03,0.047,0.017,0.017,0.054,0
2009-12-06,2009,13,Bears,Rams,17,9,Soldier Field,36,8,56,outdoors,-9.0,41.0,0,0,0,0,0,261,0.024,0.009,0.025,0.019,0.053,0.043,0.018,0.019,0.035,0.054,0.031,0.04,0.027,0.025,0.028,0.035,0.02,0.009,0.032,0.034,0.028,0.024,0.025,0.036,0.033,0.018,0.022,0.044,0.027,0.007,0.018,0.021,0.038,0.049,1
2009-12-06,2009,13,Dolphins,Patriots,22,21,Hard Rock Stadium,75,5,66,outdoors,-5.0,46.5,0,1,0,0,2,1226,0.027,0.053,0.022,0.048,0.037,0.017,0.034,0.027,0.013,0.012,0.027,0.02,0.033,0.034,0.018,0.026,0.048,0.028,0.033,0.03,0.027,0.047,0.041,0.043,0.025,0.029,0.034,0.039,0.021,0.022,0.039,0.056,0.015,0.014,1
2009-12-06,2009,13,Bengals,Lions,23,13,Paul Brown Stadium,34,7,49,outdoors,-13.5,42.0,0,0,0,0,1,237,0.03,0.005,0.012,0.014,0.037,0.051,0.043,0.019,0.014,0.05,0.031,0.041,0.026,0.012,0.036,0.06,0.022,0.018,0.031,0.027,0.028,0.043,0.042,0.059,0.013,0.024,0.023,0.053,0.029,0.017,0.038,0.021,0.025,0.045,1
2009-12-06,2009,13,Colts,Titans,27,17,Lucas Oil Stadium,0,0,0,retractable roof (closed),-6.0,47.0,0,1,1,0,0,250,0.05,0.035,0.052,0.017,0.007,0.034,0.017,0.059,0.037,0.013,0.021,0.031,0.043,0.036,0.015,0.012,0.058,0.043,0.029,0.036,0.044,0.022,0.026,0.027,0.049,0.026,0.023,0.032,0.023,0.029,0.022,0.026,0.039,0.036,1
2009-12-06,2009,13,Panthers,Buccaneers,16,6,Bank of America Stadium,43,7,50,outdoors,-3.5,40.0,0,1,0,0,0,510,0.057,0.024,0.03,0.024,0.03,0.02,0.048,0.026,0.024,0.046,0.04,0.024,0.044,0.032,0.015,0.025,0.038,0.035,0.019,0.033,0.024,0.027,0.031,0.026,0.034,0.022,0.03,0.041,0.036,0.03,0.031,0.026,0.033,0.022,1
2009-12-06,2009,13,Redskins,Saints,30,33,FedExField,36,9,52,outdoors,-8.0,47.0,1,0,0,0,2,973,0.015,0.072,0.046,0.055,0.018,0.018,0.022,0.026,0.032,0.033,0.035,0.031,0.019,0.052,0.032,0.011,0.014,0.04,0.022,0.038,0.021,0.036,0.029,0.018,0.027,0.032,0.056,0.024,0.023,0.031,0.029,0.04,0.043,0.022,0
2009-12-06,2009,13,Jaguars,Texans,23,18,Jacksonville Municipal Stadium,54,6,71,outdoors,-1.5,47.5,0,1,0,0,0,825,0.015,0.019,0.024,0.047,0.029,0.013,0.034,0.02,0.023,0.02,0.034,0.027,0.03,0.02,0.049,0.032,0.018,0.029,0.026,0.038,0.018,0.027,0.035,0.038,0.023,0.023,0.03,0.031,0.015,0.026,0.029,0.041,0.042,0.018,1
2009-12-06,2009,13,Falcons,Eagles,7,34,Georgia Dome,0,0,0,dome,-4.0,43.5,0,0,1,0,0,725,0.038,0.054,0.02,0.06,0.036,0.013,0.019,0.035,0.018,0.032,0.027,0.029,0.031,0.04,0.017,0.022,0.035,0.041,0.013,0.049,0.036,0.028,0.03,0.026,0.031,0.04,0.03,0.02,0.03,0.053,0.025,0.022,0.027,0.032,0
