game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2010-01-16,2009,19,Saints,Cardinals,45,14,Mercedes-Benz Superdome,0,0,0,dome,-7.0,57.0,1,0,1,1,2,1324,0.064,0.034,0.05,0.032,0.02,0.024,0.024,0.029,0.034,0.055,0.031,0.038,0.049,0.038,0.012,0.015,0.04,0.048,0.037,0.033,0.035,0.035,0.018,0.018,0.032,0.06,0.025,0.025,0.029,0.048,0.04,0.024,0.021,0.032,1
2010-01-16,2009,19,Colts,Ravens,20,3,Lucas Oil Stadium,0,0,0,retractable roof (closed),-6.5,44.0,0,0,1,1,2,509,0.047,0.046,0.05,0.031,0.007,0.048,0.017,0.071,0.041,0.012,0.024,0.018,0.04,0.041,0.016,0.034,0.057,0.034,0.025,0.052,0.044,0.032,0.023,0.04,0.051,0.031,0.022,0.018,0.026,0.049,0.019,0.038,0.043,0.025,1
2010-01-17,2009,19,Vikings,Cowboys,34,3,U.S. Bank Stadium,0,0,0,dome,-2.5,45.0,0,0,1,1,1,869,0.044,0.05,0.043,0.058,0.048,0.016,0.058,0.057,0.021,0.028,0.039,0.035,0.032,0.036,0.026,0.015,0.037,0.044,0.023,0.045,0.05,0.018,0.039,0.03,0.017,0.034,0.024,0.019,0.027,0.036,0.057,0.047,0.018,0.021,1
2010-01-17,2009,19,Chargers,Jets,14,17,Qualcomm Stadium,63,8,42,outdoors,-9.0,42.5,0,0,0,1,1,2418,0.036,0.041,0.042,0.032,0.018,0.025,0.021,0.06,0.032,0.012,0.027,0.038,0.035,0.04,0.042,0.028,0.03,0.051,0.037,0.025,0.045,0.031,0.027,0.045,0.05,0.034,0.017,0.036,0.049,0.029,0.019,0.055,0.029,0.02,0
