game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
07/11/2019,2019,10,Raiders,Chargers,26,24,Oakland Coliseum,54,9,84,outdoors,-1,49,1,1,0,2,2,348,0.015,0.03,0.026,0.056,0.038,0.016,0.028,0.022,0.036,0.04,0.026,0.028,0.02,0.023,0.043,0.027,0.019,0.026,0.051,0.025,0.024,0.028,0.023,0.025,0.024,0.033,0.031,0.022,0.027,0.033,0.027,0.037,0.024,0.03,1
10/11/2019,2019,10,Titans,Chiefs,35,32,Nissan Stadium,63,9,35,outdoors,-5,49,1,0,0,0,0,467,0.052,0.057,0.018,0.045,0.038,0.016,0.042,0.019,0.021,0.036,0.025,0.014,0.038,0.036,0.044,0.014,0.022,0.053,0.03,0.061,0.037,0.035,0.027,0.023,0.033,0.045,0.027,0.017,0.038,0.057,0.021,0.03,0.038,0.044,1
10/11/2019,2019,10,Browns,Bills,19,16,FirstEnergy Stadium,0,0,0,outdoors,-3,42,0,0,0,0,0,173,0.03,0.02,0.022,0.024,0.024,0.027,0.026,0.027,0.043,0.022,0.04,0.037,0.038,0.031,0.025,0.038,0.026,0.031,0.037,0.029,0.034,0.02,0.028,0.026,0.03,0.022,0.029,0.025,0.026,0.015,0.018,0.026,0.031,0.027,1
10/11/2019,2019,10,Buccaneers,Cardinals,30,27,Raymond James Stadium,77,8,53,outdoors,-5.5,51,1,0,0,0,1,1802,0.029,0.014,0.044,0.013,0.021,0.04,0.027,0.026,0.017,0.042,0.071,0.028,0.035,0.023,0.025,0.031,0.021,0.022,0.026,0.022,0.033,0.021,0.033,0.035,0.028,0.039,0.025,0.024,0.033,0.035,0.033,0.012,0.016,0.051,1
10/11/2019,2019,10,Bears,Lions,20,13,Soldier Field,40,12,80,outdoors,-6,38,0,1,0,0,0,237,0.031,0.021,0.03,0.029,0.043,0.038,0.031,0.017,0.022,0.037,0.026,0.035,0.043,0.032,0.04,0.03,0.038,0.027,0.016,0.033,0.029,0.028,0.033,0.032,0.036,0.024,0.025,0.018,0.048,0.031,0.039,0.025,0.025,0.032,1
10/11/2019,2019,10,Bengals,Ravens,13,49,Paul Brown Stadium,56,9,53,outdoors,-10.5,44,1,1,0,1,0,423,0.016,0.069,0.019,0.027,0.033,0.036,0.024,0.071,0.062,0.017,0.035,0.033,0.018,0.037,0.034,0.027,0.019,0.027,0.025,0.039,0.038,0.04,0.031,0.038,0.034,0.032,0.04,0.04,0.011,0.018,0.036,0.062,0.044,0.02,0
10/11/2019,2019,10,Saints,Falcons,9,26,Mercedes-Benz Superdome,0,0,0,dome,-14,51.5,0,1,1,1,1,424,0.048,0.024,0.036,0.044,0.028,0.018,0.055,0.02,0.016,0.03,0.022,0.026,0.033,0.017,0.019,0.043,0.053,0.032,0.041,0.026,0.018,0.037,0.025,0.031,0.033,0.023,0.026,0.031,0.052,0.033,0.066,0.035,0.019,0.02,0
10/11/2019,2019,10,Jets,Giants,34,27,MetLife Stadium,48,8,50,outdoors,-3,43,1,0,0,0,2,0,0.014,0.01,0.013,0.018,0.05,0.03,0.017,0.024,0.041,0.035,0.044,0.048,0.03,0.022,0.041,0.048,0.023,0.029,0.041,0.029,0.025,0.03,0.03,0.024,0.032,0.023,0.044,0.056,0.011,0.023,0.015,0.014,0.029,0.035,1
10/11/2019,2019,10,Colts,Dolphins,12,16,Lucas Oil Stadium,0,0,0,retractable roof (closed),-11,44.5,0,0,1,0,0,1013,0.043,0.011,0.02,0.018,0.034,0.047,0.038,0.009,0.022,0.051,0.028,0.038,0.027,0.026,0.013,0.053,0.037,0.01,0.014,0.021,0.05,0.037,0.039,0.036,0.025,0.029,0.045,0.048,0.037,0.018,0.029,0.015,0.037,0.036,0
10/11/2019,2019,10,Steelers,Rams,17,12,Heinz Field,55,12,44,outdoors,-4,43,0,0,0,0,1,2134,0.026,0.058,0.032,0.055,0.022,0.017,0.023,0.045,0.032,0.02,0.032,0.033,0.036,0.036,0.012,0.015,0.049,0.049,0.023,0.035,0.047,0.018,0.022,0.034,0.026,0.038,0.022,0.019,0.026,0.041,0.031,0.034,0.024,0.029,1
