game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2019-12-21,2019,16,Buccaneers,Texans,20,23,Raymond James Stadium,73,11,65,outdoors,-3.0,50.0,0,0,0,2,2,790,0.027,0.037,0.045,0.033,0.018,0.04,0.023,0.038,0.018,0.018,0.071,0.021,0.035,0.034,0.026,0.048,0.022,0.019,0.027,0.031,0.033,0.031,0.038,0.028,0.027,0.038,0.024,0.05,0.036,0.032,0.031,0.027,0.016,0.028,0
2019-12-21,2019,16,Patriots,Bills,24,17,Gillette Stadium,33,2,64,outdoors,-7.0,38.5,1,1,0,2,2,386,0.048,0.023,0.037,0.023,0.024,0.027,0.036,0.035,0.036,0.021,0.014,0.034,0.05,0.034,0.021,0.037,0.046,0.035,0.032,0.029,0.035,0.021,0.045,0.026,0.021,0.02,0.022,0.023,0.024,0.015,0.037,0.026,0.029,0.026,1
2019-12-21,2019,16,49ers,Rams,34,31,Levi's Stadium,58,12,66,outdoors,-7.0,45.5,1,1,0,2,2,312,0.047,0.06,0.051,0.057,0.019,0.016,0.039,0.037,0.022,0.021,0.038,0.034,0.032,0.034,0.018,0.015,0.044,0.047,0.034,0.036,0.031,0.019,0.034,0.033,0.042,0.041,0.021,0.019,0.064,0.045,0.025,0.03,0.025,0.029,1
2019-12-22,2019,16,Redskins,Giants,35,41,FedExField,44,6,52,outdoors,-1.0,42.0,1,1,0,0,0,198,0.011,0.009,0.011,0.018,0.05,0.031,0.021,0.022,0.047,0.034,0.02,0.05,0.022,0.02,0.038,0.045,0.022,0.027,0.024,0.025,0.017,0.031,0.019,0.025,0.042,0.025,0.029,0.057,0.036,0.022,0.011,0.013,0.049,0.035,0
2019-12-22,2019,16,Colts,Panthers,38,6,Lucas Oil Stadium,0,0,0,retractable roof (closed),-7.5,46.0,0,0,1,2,0,428,0.04,0.034,0.019,0.038,0.04,0.033,0.038,0.031,0.022,0.044,0.028,0.052,0.026,0.031,0.013,0.03,0.035,0.023,0.015,0.02,0.05,0.035,0.036,0.029,0.024,0.032,0.044,0.036,0.035,0.018,0.029,0.028,0.036,0.035,1
2019-12-22,2019,16,Falcons,Jaguars,24,12,Mercedes-Benz Stadium,0,0,0,retractable roof (closed),-7.5,48.0,0,0,1,0,0,284,0.032,0.02,0.044,0.03,0.018,0.038,0.019,0.025,0.029,0.04,0.024,0.041,0.018,0.025,0.043,0.048,0.039,0.025,0.025,0.054,0.039,0.024,0.033,0.046,0.023,0.025,0.03,0.043,0.037,0.016,0.04,0.026,0.019,0.037,1
2019-12-22,2019,16,Titans,Saints,28,38,Nissan Stadium,50,4,59,outdoors,-3.5,49.0,1,0,0,0,2,470,0.053,0.048,0.018,0.04,0.04,0.027,0.042,0.047,0.02,0.019,0.025,0.019,0.037,0.033,0.044,0.021,0.022,0.057,0.029,0.04,0.037,0.017,0.031,0.024,0.036,0.034,0.027,0.023,0.039,0.053,0.02,0.067,0.041,0.021,0
2019-12-22,2019,16,Jets,Steelers,16,10,MetLife Stadium,45,6,52,outdoors,-3.0,36.5,0,0,0,1,0,313,0.014,0.026,0.015,0.03,0.048,0.024,0.018,0.022,0.041,0.031,0.04,0.035,0.03,0.036,0.044,0.013,0.023,0.051,0.041,0.023,0.024,0.048,0.032,0.023,0.035,0.027,0.048,0.022,0.011,0.028,0.015,0.03,0.028,0.024,1
2019-12-22,2019,16,Dolphins,Bengals,38,35,Hard Rock Stadium,76,15,68,outdoors,-1.5,46.0,1,0,0,0,0,941,0.012,0.016,0.017,0.019,0.042,0.035,0.01,0.021,0.047,0.061,0.035,0.035,0.027,0.018,0.056,0.035,0.009,0.022,0.021,0.025,0.038,0.037,0.041,0.031,0.027,0.036,0.056,0.043,0.016,0.011,0.017,0.046,0.036,0.043,1
2019-12-22,2019,16,Browns,Ravens,15,31,FirstEnergy Stadium,49,10,41,outdoors,-9.5,48.5,0,1,0,0,1,308,0.034,0.075,0.021,0.026,0.026,0.035,0.025,0.078,0.041,0.016,0.041,0.032,0.039,0.04,0.023,0.024,0.03,0.031,0.038,0.04,0.041,0.039,0.026,0.034,0.028,0.037,0.028,0.039,0.027,0.019,0.019,0.064,0.029,0.021,0
