game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2016-11-10,2016,10,Ravens,Browns,28,7,M&T Bank Stadium,54,3,0,outdoors,-7.5,44.0,0,1,0,2,2,308,0.017,0.006,0.033,0.026,0.024,0.035,0.02,0.021,0.023,0.04,0.035,0.039,0.025,0.013,0.025,0.071,0.024,0.022,0.045,0.036,0.018,0.036,0.035,0.032,0.026,0.023,0.037,0.031,0.022,0.018,0.025,0.021,0.024,0.037,1
2016-11-13,2016,10,Jaguars,Texans,21,24,TIAA Bank Stadium,69,10,0,outdoors,-3.0,42.0,1,1,0,0,1,817,0.011,0.022,0.034,0.034,0.031,0.025,0.024,0.033,0.034,0.027,0.053,0.031,0.018,0.024,0.035,0.025,0.018,0.029,0.033,0.03,0.025,0.049,0.03,0.045,0.034,0.016,0.027,0.036,0.018,0.022,0.013,0.045,0.033,0.025,0
2016-11-13,2016,10,Saints,Broncos,23,25,Mercedes-Benz Superdome,0,0,0,dome,-3.0,50.0,0,0,1,0,0,1081,0.022,0.045,0.044,0.043,0.028,0.018,0.026,0.029,0.037,0.041,0.025,0.025,0.03,0.042,0.021,0.031,0.028,0.043,0.04,0.047,0.023,0.037,0.051,0.05,0.018,0.039,0.03,0.02,0.021,0.037,0.045,0.034,0.03,0.037,0
2016-11-13,2016,10,Jets,Rams,6,9,MetLife Stadium,62,7,0,outdoors,-1.0,39.0,0,0,0,0,0,2445,0.026,0.017,0.019,0.015,0.035,0.052,0.044,0.022,0.025,0.036,0.04,0.033,0.024,0.029,0.034,0.033,0.03,0.03,0.029,0.031,0.017,0.019,0.03,0.015,0.026,0.035,0.034,0.027,0.033,0.026,0.034,0.018,0.027,0.048,0
2016-11-13,2016,10,Panthers,Chiefs,17,20,Bank of America Stadium,45,6,0,outdoors,-3.0,44.0,0,0,0,0,0,795,0.054,0.049,0.031,0.03,0.032,0.034,0.052,0.03,0.01,0.037,0.028,0.021,0.048,0.058,0.025,0.029,0.052,0.027,0.031,0.036,0.031,0.03,0.038,0.028,0.026,0.031,0.028,0.02,0.043,0.047,0.05,0.044,0.017,0.022,0
2016-11-13,2016,10,Redskins,Vikings,26,20,FedExField,58,7,0,outdoors,-2.5,42.0,1,0,0,1,0,939,0.027,0.038,0.033,0.03,0.022,0.031,0.027,0.027,0.034,0.044,0.029,0.022,0.03,0.041,0.021,0.039,0.052,0.047,0.019,0.024,0.035,0.032,0.028,0.03,0.037,0.029,0.021,0.044,0.027,0.042,0.033,0.034,0.028,0.026,1
2016-11-13,2016,10,Titans,Packers,47,25,Nissan Stadium,56,3,0,outdoors,-3.0,48.5,1,0,0,0,0,580,0.018,0.046,0.015,0.032,0.036,0.031,0.036,0.036,0.029,0.026,0.046,0.028,0.019,0.037,0.036,0.033,0.032,0.048,0.021,0.026,0.05,0.051,0.035,0.028,0.023,0.037,0.035,0.035,0.031,0.041,0.022,0.03,0.023,0.026,1
2016-11-13,2016,10,Eagles,Falcons,24,15,Lincoln Financial Field,58,10,0,outdoors,-2.0,48.5,0,0,0,0,1,725,0.045,0.055,0.029,0.039,0.038,0.017,0.031,0.038,0.032,0.028,0.024,0.02,0.027,0.034,0.028,0.032,0.046,0.025,0.03,0.039,0.032,0.03,0.041,0.031,0.039,0.03,0.046,0.032,0.034,0.046,0.036,0.047,0.035,0.022,1
2016-11-13,2016,10,Buccaneers,Bears,36,10,Raymond James Stadium,81,4,0,outdoors,-2.5,45.0,1,0,0,1,1,1002,0.029,0.012,0.025,0.03,0.031,0.021,0.029,0.022,0.023,0.031,0.041,0.042,0.039,0.02,0.018,0.023,0.026,0.031,0.035,0.024,0.023,0.034,0.033,0.027,0.028,0.035,0.032,0.032,0.031,0.032,0.032,0.026,0.03,0.032,1
2016-11-13,2016,10,Chargers,Dolphins,24,31,Qualcomm Stadium,85,11,0,outdoors,-4.0,48.5,1,0,0,0,0,2256,0.017,0.03,0.045,0.038,0.024,0.042,0.025,0.033,0.044,0.047,0.028,0.038,0.023,0.026,0.031,0.044,0.017,0.03,0.028,0.042,0.028,0.023,0.031,0.013,0.017,0.037,0.02,0.032,0.026,0.031,0.036,0.02,0.022,0.043,0
2016-11-13,2016,10,Steelers,Cowboys,30,35,Heinz Field,56,7,0,outdoors,-3.0,50.5,1,0,0,0,0,1084,0.054,0.028,0.042,0.02,0.026,0.031,0.041,0.051,0.037,0.014,0.027,0.028,0.043,0.02,0.021,0.019,0.03,0.032,0.026,0.023,0.033,0.02,0.027,0.023,0.054,0.037,0.043,0.023,0.05,0.018,0.03,0.031,0.059,0.018,0
2016-11-13,2016,10,Cardinals,49ers,23,20,State Farm Stadium,0,0,0,retractable roof (closed),-13.5,46.5,0,1,1,1,0,608,0.039,0.011,0.043,0.02,0.024,0.045,0.042,0.021,0.016,0.049,0.044,0.035,0.05,0.024,0.03,0.048,0.037,0.019,0.021,0.024,0.045,0.03,0.026,0.016,0.036,0.022,0.022,0.044,0.035,0.015,0.033,0.01,0.02,0.057,1
2016-11-13,2016,10,Patriots,Seahawks,24,31,Gillette Stadium,43,3,0,outdoors,-7.5,49.5,1,0,0,1,2,2485,0.069,0.051,0.052,0.037,0.029,0.018,0.029,0.046,0.022,0.015,0.019,0.033,0.033,0.04,0.023,0.036,0.032,0.031,0.031,0.037,0.033,0.02,0.035,0.026,0.039,0.035,0.038,0.031,0.048,0.035,0.034,0.032,0.03,0.031,0
