game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2016-10-06,2016,5,49ers,Cardinals,21,33,Levi's Stadium,75,16,34,outdoors,-3.5,42.5,1,1,0,2,2,608,0.013,0.04,0.016,0.041,0.048,0.024,0.024,0.043,0.042,0.017,0.032,0.043,0.023,0.051,0.056,0.029,0.021,0.04,0.023,0.021,0.031,0.052,0.017,0.027,0.021,0.037,0.044,0.021,0.017,0.034,0.011,0.032,0.055,0.021,0
2016-10-09,2016,5,Browns,Patriots,13,33,FirstEnergy Stadium,58,13,58,outdoors,-10.0,47.5,0,0,0,0,0,539,0.006,0.067,0.028,0.053,0.033,0.029,0.025,0.029,0.038,0.023,0.036,0.02,0.013,0.036,0.066,0.023,0.02,0.036,0.039,0.028,0.031,0.035,0.031,0.036,0.021,0.039,0.032,0.041,0.019,0.046,0.021,0.037,0.035,0.031,0
2016-10-09,2016,5,Lions,Eagles,24,23,Ford Field,0,0,0,dome,-3.5,46.0,1,0,1,0,1,443,0.018,0.046,0.037,0.027,0.028,0.037,0.012,0.037,0.044,0.027,0.04,0.026,0.024,0.029,0.031,0.024,0.023,0.044,0.032,0.027,0.026,0.036,0.025,0.044,0.027,0.038,0.025,0.048,0.018,0.031,0.032,0.04,0.027,0.036,1
2016-10-09,2016,5,Dolphins,Titans,17,30,Hard Rock Stadium,88,15,53,outdoors,-2.5,44.5,1,0,0,1,0,804,0.027,0.017,0.039,0.014,0.041,0.032,0.036,0.028,0.048,0.031,0.037,0.041,0.024,0.019,0.045,0.049,0.03,0.029,0.036,0.022,0.027,0.041,0.014,0.035,0.04,0.023,0.035,0.034,0.03,0.032,0.017,0.023,0.044,0.023,0
2016-10-09,2016,5,Steelers,Jets,31,13,Heinz Field,57,9,60,outdoors,-10.0,50.0,0,0,0,0,0,313,0.062,0.025,0.043,0.019,0.027,0.032,0.047,0.045,0.031,0.025,0.027,0.04,0.045,0.023,0.02,0.035,0.036,0.035,0.026,0.027,0.036,0.02,0.026,0.031,0.056,0.028,0.043,0.034,0.055,0.033,0.031,0.035,0.058,0.028,1
2016-10-09,2016,5,Colts,Bears,29,23,Lucas Oil Stadium,0,0,0,retractable roof (open),-4.0,47.5,1,0,0,0,0,164,0.022,0.011,0.021,0.03,0.029,0.02,0.019,0.017,0.048,0.033,0.037,0.046,0.024,0.019,0.039,0.022,0.024,0.027,0.021,0.023,0.045,0.031,0.044,0.026,0.028,0.034,0.032,0.032,0.02,0.029,0.033,0.025,0.026,0.032,1
2016-10-09,2016,5,Ravens,Redskins,10,16,M&T Bank Stadium,62,16,53,outdoors,-4.0,44.5,0,0,0,0,0,29,0.016,0.026,0.035,0.03,0.022,0.024,0.02,0.025,0.021,0.033,0.035,0.026,0.025,0.031,0.025,0.028,0.028,0.044,0.048,0.018,0.018,0.034,0.033,0.028,0.026,0.038,0.036,0.023,0.02,0.028,0.025,0.031,0.023,0.029,0
2016-10-09,2016,5,Vikings,Texans,31,13,U.S. Bank Stadium,0,0,0,dome,-6.0,39.0,1,0,1,2,0,1063,0.039,0.024,0.027,0.037,0.034,0.025,0.023,0.03,0.041,0.03,0.025,0.031,0.044,0.027,0.039,0.023,0.043,0.034,0.026,0.033,0.033,0.041,0.027,0.045,0.03,0.016,0.035,0.038,0.046,0.023,0.032,0.047,0.027,0.025,1
2016-10-09,2016,5,Broncos,Falcons,16,23,Empower Field at Mile High,72,5,18,outdoors,-3.5,44.5,0,0,0,0,0,1217,0.048,0.054,0.044,0.04,0.02,0.017,0.028,0.044,0.041,0.027,0.027,0.022,0.043,0.035,0.027,0.029,0.047,0.019,0.044,0.039,0.038,0.028,0.048,0.034,0.04,0.026,0.018,0.033,0.038,0.047,0.034,0.051,0.037,0.023,0
2016-10-09,2016,5,Rams,Bills,19,30,Los Angeles Memorial Coliseum,91,5,18,outdoors,-2.5,41.5,1,0,0,0,0,2201,0.018,0.048,0.012,0.018,0.058,0.05,0.024,0.063,0.035,0.024,0.031,0.025,0.029,0.035,0.033,0.037,0.031,0.025,0.031,0.047,0.023,0.02,0.015,0.031,0.035,0.025,0.025,0.039,0.025,0.036,0.017,0.033,0.048,0.047,0
2016-10-09,2016,5,Cowboys,Bengals,28,14,AT&T Stadium,0,0,0,retractable roof (closed),-2.5,46.0,0,0,1,0,1,828,0.024,0.03,0.019,0.036,0.034,0.03,0.044,0.022,0.014,0.018,0.028,0.017,0.018,0.029,0.021,0.029,0.03,0.029,0.022,0.023,0.021,0.042,0.024,0.022,0.036,0.038,0.021,0.015,0.018,0.026,0.033,0.021,0.02,0.025,1
2016-10-09,2016,5,Raiders,Chargers,34,31,Oakland-Alameda County Coliseum,75,7,39,outdoors,-3.5,50.5,1,1,0,0,0,448,0.021,0.014,0.021,0.045,0.027,0.024,0.025,0.02,0.039,0.049,0.016,0.03,0.037,0.022,0.022,0.03,0.031,0.02,0.048,0.03,0.026,0.027,0.04,0.03,0.028,0.016,0.026,0.02,0.04,0.027,0.041,0.032,0.029,0.023,1
2016-10-09,2016,5,Packers,Giants,23,16,Lambeau Field,49,7,0,outdoors,-7.0,49.0,0,0,0,1,2,754,0.049,0.017,0.028,0.031,0.035,0.054,0.029,0.02,0.027,0.029,0.027,0.033,0.036,0.03,0.034,0.019,0.042,0.028,0.028,0.024,0.054,0.04,0.025,0.03,0.038,0.05,0.036,0.041,0.048,0.026,0.029,0.02,0.028,0.041,1
2016-10-10,2016,5,Panthers,Buccaneers,14,17,Bank of America Stadium,66,7,35,outdoors,-6.0,46.5,0,1,0,1,1,510,0.054,0.027,0.032,0.027,0.031,0.027,0.059,0.031,0.011,0.025,0.028,0.043,0.051,0.034,0.024,0.019,0.047,0.029,0.032,0.034,0.023,0.025,0.041,0.033,0.025,0.027,0.028,0.032,0.044,0.029,0.052,0.03,0.016,0.03,0
