game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2010-10-10,2010,5,Lions,Rams,44,6,Ford Field,0,0,0,dome,Detroit Lions,-3.0,42.5,1,20,23,26,89,0,28,128,0,22,34,238,3,0,23,45,215,0,2,1,5,1,2,233,213,322,341,1,0,1,1,0,3,11,78,7,40,6,13,6,14,0,0,0,2,1604,1996
2010-10-10,2010,5,Redskins,Packers,16,13,FedExField,72,0,46,outdoors,Green Bay Packers,-3.0,45.5,0,21,17,21,51,0,17,157,0,26,49,357,1,1,27,46,293,1,1,5,35,4,23,322,270,373,427,1,0,1,1,1,2,4,28,9,63,5,17,2,13,0,1,0,1,2054,1960
2010-10-10,2010,5,Ravens,Broncos,31,17,M&T Bank Stadium,67,6,40,outdoors,Baltimore Ravens,-8.0,39.5,1,28,16,47,233,4,13,39,0,14,25,196,0,0,23,38,314,2,0,1,14,1,7,182,307,415,346,0,0,1,1,0,1,5,66,10,90,7,13,5,13,0,1,0,0,2177,1423
2010-10-10,2010,5,Bills,Jaguars,26,36,Ralph Wilson Stadium,62,10,52,outdoors,Buffalo Bills,-2.5,41.5,1,17,21,21,110,0,40,216,0,20,30,220,3,0,16,20,178,3,1,3,24,2,13,196,165,306,381,2,0,3,2,0,3,5,35,5,38,3,11,4,11,0,2,0,1,1539,2061
2010-10-10,2010,5,Panthers,Bears,6,23,Bank of America Stadium,81,2,29,outdoors,Carolina Panthers,-3.0,33.0,0,8,13,25,85,0,42,218,2,14,32,96,0,3,8,19,51,0,4,5,34,3,22,62,29,147,247,4,0,0,0,3,4,7,53,5,45,3,18,3,15,1,1,0,0,1781,1819
2010-10-10,2010,5,Bengals,Buccaneers,21,24,Paul Brown Stadium,81,2,32,outdoors,Cincinnati Bengals,-7.0,38.5,1,20,21,28,149,0,22,125,1,21,36,209,2,3,22,35,284,1,1,0,0,3,18,209,266,358,391,1,1,4,2,4,3,9,60,3,25,4,13,5,11,0,0,0,0,1775,1825
2010-10-10,2010,5,Colts,Chiefs,19,9,Lucas Oil Stadium,0,0,0,retractable roof (closed),Indianapolis Colts,-7.5,46.5,0,23,16,31,97,1,27,113,0,26,44,244,0,1,16,29,156,0,0,1,0,1,8,244,148,341,261,1,0,2,1,1,1,5,45,4,38,8,17,1,10,0,1,1,2,2065,1535
2010-10-10,2010,5,Texans,Giants,10,34,Reliant Stadium,0,0,0,retractable roof (closed),Houston Texans,-3.0,48.5,0,11,26,15,24,1,32,117,1,16,34,196,0,1,27,42,297,3,2,3,25,0,0,171,297,195,414,2,1,2,0,2,2,8,67,9,84,2,11,5,14,0,1,0,0,1269,2331
2010-10-10,2010,5,Browns,Falcons,10,20,FirstEnergy Stadium,71,9,0,outdoors,Atlanta Falcons,-3.0,41.5,0,18,17,20,48,0,31,165,0,25,39,246,1,2,16,28,187,1,0,3,25,2,14,221,173,269,338,3,1,1,1,3,1,7,58,6,60,7,15,6,15,0,0,0,0,1794,1806
2010-10-10,2010,5,Cardinals,Saints,30,20,State Farm Stadium,0,0,0,retractable roof (closed),New Orleans Saints,-7.0,45.5,1,12,19,24,41,0,22,85,0,18,29,174,0,1,24,39,279,2,3,4,21,1,6,153,273,194,358,4,0,2,1,1,4,3,20,6,45,4,15,5,11,1,1,0,0,1799,1801
2010-10-10,2010,5,Raiders,Chargers,35,27,Oakland-Alameda County Coliseum,67,0,0,outdoors,San Diego Chargers,-7.0,44.0,1,14,29,30,111,1,26,91,1,14,25,173,1,0,27,42,431,2,0,3,5,3,16,168,415,279,506,3,0,3,3,0,3,12,85,7,53,6,15,5,12,2,3,0,1,1634,1966
2010-10-10,2010,5,Cowboys,Titans,27,34,Cowboys Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-7.0,43.0,1,25,17,23,141,0,27,158,2,31,46,406,3,3,12,25,173,2,0,6,36,3,10,370,163,511,321,0,0,1,0,3,0,12,133,4,40,7,14,4,12,1,2,0,0,2204,1396
2010-10-10,2010,5,49ers,Eagles,24,27,"Candlestick Park, San Francisco",71,10,51,outdoors,San Francisco 49ers,-3.0,38.5,1,21,17,22,74,0,27,125,1,25,39,309,3,2,21,31,253,1,0,2,19,4,26,290,227,364,352,3,3,2,1,5,1,10,65,5,30,8,13,3,12,0,0,0,1,1752,1848
2010-10-11,2010,5,Jets,Vikings,29,20,MetLife Stadium,72,10,56,outdoors,New York Jets,-4.5,40.0,1,20,16,32,155,1,24,96,0,21,44,191,0,0,14,34,264,3,1,2,18,4,24,173,240,328,336,1,0,3,2,0,3,6,55,8,51,5,17,7,15,0,0,0,0,2035,1565
