game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2010-12-02,2010,13,Eagles,Texans,34,24,Lincoln Financial Field,36,5,55,outdoors,Philadelphia Eagles,-8.0,49.5,1,22,27,29,115,2,26,108,1,22,33,302,2,1,22,36,337,2,1,1,1,2,14,301,323,416,431,2,0,1,1,1,2,11,85,4,25,6,12,6,10,0,0,0,1,1909,1691
2010-12-05,2010,13,Dolphins,Browns,10,13,Sun Life Stadium,76,10,52,outdoors,Miami Dolphins,-6.0,43.5,0,17,12,32,114,0,22,52,0,16,32,174,1,3,24,34,217,1,0,1,7,2,17,167,200,281,252,1,0,1,0,3,0,4,37,4,45,4,14,2,14,0,0,0,0,1836,1764
2010-12-05,2010,13,Giants,Redskins,31,7,MetLife Stadium,33,17,51,outdoors,New York Giants,-7.5,43.0,0,22,19,36,197,4,16,74,0,15,25,161,0,1,26,44,296,1,2,0,0,4,32,161,264,358,338,1,0,6,4,1,6,5,35,5,35,2,10,5,12,0,0,0,0,2068,1532
2010-12-05,2010,13,Packers,49ers,34,16,Lambeau Field,26,16,60,outdoors,Green Bay Packers,-9.0,41.0,1,21,11,34,136,1,22,97,0,21,30,298,3,0,10,25,194,1,1,4,24,4,22,274,172,410,269,0,0,0,0,0,1,5,40,6,32,9,15,3,12,0,0,1,1,2231,1369
2010-12-05,2010,13,Bengals,Saints,30,34,Paul Brown Stadium,32,12,68,outdoors,New Orleans Saints,-7.0,45.5,1,21,19,26,96,2,22,146,2,23,33,249,1,0,24,29,313,2,1,3,34,2,23,215,290,311,436,1,0,1,0,0,1,7,43,11,100,5,14,1,8,2,3,0,0,1953,1647
2010-12-05,2010,13,Lions,Bears,20,24,Ford Field,0,0,0,dome,Chicago Bears,-5.5,43.5,1,14,23,27,134,1,28,114,2,16,24,178,1,0,21,26,234,1,0,2,10,4,37,168,197,302,311,1,0,1,1,0,1,6,42,4,25,6,14,5,9,1,2,0,0,1601,1999
2010-12-05,2010,13,Chiefs,Broncos,10,6,Arrowhead Stadium,26,8,55,outdoors,Kansas City Chiefs,-8.0,48.5,0,21,13,39,185,0,23,161,0,17,31,196,1,0,9,28,117,0,0,2,22,4,31,174,86,359,247,2,1,1,1,1,1,8,60,4,35,6,14,3,12,0,1,0,0,2234,1366
2010-12-05,2010,13,Titans,Jaguars,6,17,Nissan Stadium,35,11,70,outdoors,Tennessee Titans,-3.0,43.5,0,11,23,14,57,0,53,258,2,14,32,169,0,2,14,19,126,0,0,1,6,1,7,163,119,220,377,0,0,1,0,2,0,4,30,4,31,2,11,6,15,1,3,2,3,1206,2394
2010-12-05,2010,13,Vikings,Bills,38,14,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-5.0,44.0,1,22,10,40,210,3,23,84,0,15,23,187,2,4,15,25,158,1,1,1,10,1,3,177,155,387,239,0,0,5,4,4,5,4,20,6,54,4,12,3,12,0,0,1,1,2037,1563
2010-12-05,2010,13,Chargers,Raiders,13,28,Qualcomm Stadium,67,5,39,outdoors,San Diego Chargers,-13.0,44.5,0,18,22,8,21,0,52,251,3,23,39,280,1,1,10,16,117,1,0,4,15,1,0,265,117,286,368,1,1,1,1,2,1,3,19,13,105,3,10,8,15,0,2,2,2,1281,2319
