game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2013-01-05,2012,18,Texans,Bengals,19,13,Reliant Stadium,0,0,0,retractable roof (closed),-4,42.5,0,0,1,2,2,898,0.046,0.033,0.032,0.037,0.025,0.026,0.039,0.028,0.015,0.031,0.028,0.027,0.045,0.033,0.03,0.029,0.046,0.046,0.031,0.03,0.042,0.024,0.043,0.03,0.026,0.031,0.02,0.045,0.043,0.024,0.043,0.024,0.018,0.016,1
2013-01-05,2012,18,Packers,Vikings,24,10,Lambeau Field,29,9,78,outdoors,-11,44.5,0,1,0,2,2,257,0.049,0.031,0.038,0.013,0.027,0.065,0.019,0.065,0.026,0.011,0.013,0.035,0.048,0.034,0.04,0.031,0.029,0.038,0.023,0.025,0.047,0.031,0.026,0.032,0.032,0.042,0.012,0.037,0.032,0.031,0.032,0.039,0.026,0.046,1
2013-01-06,2012,18,Ravens,Colts,24,9,M&T Bank Stadium,49,8,36,outdoors,-7,47.0,0,0,0,0,0,509,0.062,0.016,0.033,0.04,0.028,0.037,0.035,0.013,0.031,0.054,0.022,0.04,0.048,0.018,0.029,0.047,0.045,0.024,0.036,0.016,0.026,0.059,0.037,0.044,0.043,0.018,0.027,0.027,0.042,0.015,0.041,0.029,0.047,0.042,1
2013-01-06,2012,18,Redskins,Seahawks,14,24,FedExField,52,3,44,outdoors,-3,45.0,0,0,0,0,0,2330,0.026,0.056,0.017,0.022,0.052,0.036,0.062,0.052,0.018,0.018,0.033,0.016,0.029,0.045,0.024,0.042,0.032,0.026,0.039,0.037,0.026,0.021,0.026,0.029,0.037,0.033,0.029,0.04,0.019,0.019,0.033,0.037,0.027,0.031,0
