game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,handicap,points_line,points_line_result,is_divisional_game,is_dome_game,home_previous_game,away_previous_game,away_distance_travelled,home_score_margin_rank,away_score_margin_rank,home_pass_yards_margin_rank,away_pass_yards_margin_rank,home_pass_yards_margin_reverse_rank,away_pass_yards_margin_reverse_rank,home_rush_yards_margin_rank,away_rush_yards_margin_rank,home_rush_yards_margin_reverse_rank,away_rush_yards_margin_reverse_rank,home_turnovers_margin_rank,away_turnovers_margin_rank,home_turnovers_margin_reverse_rank,away_turnovers_margin_reverse_rank,home_sacks_allowed_margin_rank,away_sacks_allowed_margin_rank,home_sacks_allowed_margin_reverse_rank,away_sacks_allowed_margin_reverse_rank,home_penallity_yards_margin_rank,away_penallity_yards_margin_rank,home_penallity_yards_margin_reverse_rank,away_penallity_yards_margin_reverse_rank,home_third_downs_converted_margin_rank,away_third_downs_converted_margin_rank,home_third_downs_converted_margin_reverse_rank,away_third_downs_converted_margin_reverse_rank,home_fourth_downs_converted_margin_rank,away_fourth_downs_converted_margin_rank,home_fourth_downs_converted_margin_reverse_rank,away_fourth_downs_converted_margin_reverse_rank,home_time_possession_margin_rank,away_time_possession_margin_rank,home_time_possession_margin_reverse_rank,away_time_possession_margin_reverse_rank,home_team_win
2012-09-20,2012,3,Panthers,Giants,7,36,Bank of America Stadium,75,3,56,outdoors,-3.0,49.0,0,0,0,2,2,534,0.028,0.079,0.033,0.043,0.022,0.022,0.034,0.034,0.034,0.043,0.024,0.025,0.03,0.073,0.032,0.019,0.028,0.048,0.047,0.03,0.028,0.05,0.033,0.027,0.03,0.032,0.019,0.022,0.026,0.057,0.045,0.041,0.037,0.03,0
2012-09-23,2012,3,Saints,Chiefs,24,27,Mercedes-Benz Superdome,0,0,0,dome,-8.5,51.5,0,0,1,0,0,676,0.045,0.013,0.055,0.016,0.016,0.036,0.033,0.024,0.041,0.03,0.029,0.058,0.032,0.013,0.022,0.036,0.032,0.021,0.036,0.03,0.047,0.02,0.034,0.04,0.031,0.022,0.027,0.04,0.04,0.019,0.036,0.031,0.031,0.033,0
2012-09-23,2012,3,Browns,Bills,14,24,FirstEnergy Stadium,53,9,79,outdoors,-3.0,45.0,0,0,0,0,0,173,0.01,0.02,0.034,0.016,0.03,0.038,0.02,0.027,0.044,0.035,0.024,0.049,0.017,0.02,0.029,0.023,0.03,0.033,0.035,0.024,0.03,0.028,0.035,0.02,0.034,0.031,0.03,0.025,0.021,0.027,0.026,0.021,0.045,0.019,0
2012-09-23,2012,3,Dolphins,Jets,20,23,Sun Life Stadium,83,4,76,outdoors,-3.0,40.5,1,1,0,0,0,1086,0.016,0.016,0.014,0.022,0.045,0.028,0.036,0.019,0.032,0.026,0.04,0.042,0.013,0.02,0.028,0.033,0.025,0.019,0.017,0.016,0.047,0.035,0.018,0.02,0.034,0.03,0.032,0.024,0.034,0.023,0.018,0.028,0.038,0.023,0
2012-09-23,2012,3,Titans,Lions,44,41,Nissan Stadium,68,5,32,outdoors,-4.0,47.0,1,0,0,0,0,471,0.022,0.024,0.026,0.043,0.047,0.01,0.025,0.017,0.062,0.025,0.024,0.032,0.021,0.037,0.026,0.024,0.026,0.034,0.032,0.044,0.032,0.02,0.028,0.035,0.032,0.025,0.025,0.038,0.027,0.039,0.012,0.03,0.045,0.023,1
2012-09-23,2012,3,Colts,Jaguars,17,22,Lucas Oil Stadium,0,0,0,retractable roof (open),-3.0,42.0,0,1,0,0,0,699,0.014,0.01,0.03,0.019,0.038,0.046,0.013,0.015,0.053,0.039,0.04,0.023,0.018,0.022,0.044,0.044,0.024,0.014,0.016,0.019,0.061,0.041,0.042,0.038,0.019,0.023,0.026,0.045,0.014,0.019,0.028,0.021,0.049,0.036,0
2012-09-23,2012,3,Redskins,Bengals,31,38,FedExField,65,6,40,outdoors,-3.0,49.5,1,0,0,0,0,411,0.028,0.03,0.016,0.041,0.042,0.031,0.05,0.029,0.019,0.029,0.038,0.028,0.029,0.031,0.024,0.027,0.032,0.044,0.039,0.029,0.027,0.03,0.028,0.03,0.033,0.031,0.031,0.043,0.021,0.026,0.034,0.025,0.029,0.014,0
2012-09-23,2012,3,Bears,Rams,23,6,Soldier Field,56,10,42,outdoors,-7.0,42.0,0,0,0,1,0,261,0.029,0.015,0.013,0.02,0.042,0.035,0.039,0.015,0.018,0.042,0.026,0.027,0.044,0.029,0.046,0.039,0.021,0.03,0.027,0.043,0.016,0.02,0.029,0.026,0.036,0.027,0.021,0.057,0.035,0.014,0.035,0.014,0.025,0.038,1
2012-09-23,2012,3,Vikings,49ers,24,13,U.S. Bank Stadium,0,0,0,dome,-7.0,42.5,0,0,1,0,0,1582,0.027,0.07,0.013,0.017,0.06,0.031,0.058,0.059,0.011,0.01,0.04,0.013,0.032,0.069,0.035,0.036,0.033,0.039,0.027,0.051,0.028,0.021,0.029,0.02,0.039,0.043,0.038,0.036,0.029,0.078,0.032,0.033,0.045,0.025,1
2012-09-23,2012,3,Cowboys,Buccaneers,16,10,Cowboys Stadium,0,0,0,retractable roof (closed),-7.0,45.5,0,0,1,0,0,929,0.022,0.016,0.047,0.022,0.016,0.029,0.022,0.032,0.036,0.045,0.034,0.033,0.022,0.036,0.021,0.032,0.031,0.026,0.044,0.044,0.02,0.021,0.029,0.037,0.031,0.024,0.023,0.054,0.029,0.02,0.042,0.029,0.024,0.034,1
