game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2011-10-09,2011,5,Colts,Chiefs,24,28,Lucas Oil Stadium,0,0,0,retractable roof (open),Indianapolis Colts,-1.5,38.0,1,15,26,27,78,1,38,194,0,15,27,277,2,0,21,29,257,4,0,0,0,2,15,277,242,355,436,0,0,1,0,0,0,4,40,5,39,5,12,8,14,0,1,0,0,1613,1987
2011-10-09,2011,5,Jaguars,Bengals,20,30,TIAA Bank Stadium,79,15,68,outdoors,Cincinnati Bengals,-2.5,37.0,1,12,13,27,96,1,31,77,1,15,28,221,1,0,21,33,179,2,1,3,21,2,17,200,162,296,239,4,2,1,0,2,1,2,15,4,33,6,16,8,19,0,0,2,3,1647,1953
2011-10-09,2011,5,Texans,Raiders,20,25,Reliant Stadium,0,0,0,retractable roof (closed),Houston Texans,-4.5,48.5,0,21,11,25,70,0,22,94,0,24,51,416,2,2,15,35,190,2,1,3,13,3,6,403,184,473,278,1,0,1,0,2,1,6,50,11,89,8,20,3,15,0,0,1,1,2065,1535
2011-10-09,2011,5,Steelers,Titans,38,17,Heinz Field,70,3,53,outdoors,Pittsburgh Steelers,-3.0,40.0,1,26,20,28,174,0,18,66,1,25,35,261,5,1,29,49,262,1,1,1,4,3,22,257,240,431,306,0,0,1,0,1,1,5,51,9,70,7,12,7,15,1,1,1,2,1942,1658
2011-10-09,2011,5,Bills,Eagles,31,24,Ralph Wilson Stadium,74,6,47,outdoors,Philadelphia Eagles,-3.0,53.0,1,21,24,35,143,2,20,174,1,21,27,193,1,1,26,40,315,2,4,1,5,0,0,188,315,331,489,0,0,1,1,1,5,4,40,5,46,6,14,2,9,0,0,1,1,2018,1582
2011-10-09,2011,5,Panthers,Saints,27,30,Bank of America Stadium,68,12,50,outdoors,New Orleans Saints,-6.5,51.5,1,20,27,22,162,2,28,101,1,16,31,224,2,1,32,45,359,2,1,1,5,2,16,219,343,381,444,1,0,0,0,1,1,7,65,9,82,7,12,12,17,0,0,0,0,1520,2080
2011-10-09,2011,5,Giants,Seahawks,25,36,MetLife Stadium,81,4,42,outdoors,New York Giants,-10.0,43.5,1,21,26,25,69,0,29,145,1,24,39,420,3,3,26,41,315,2,1,3,25,6,36,395,279,464,424,3,2,3,2,5,3,7,52,10,70,1,12,4,15,0,0,1,1,1874,1726
2011-10-09,2011,5,Vikings,Cardinals,34,10,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-3.5,45.0,0,20,18,37,172,4,24,77,1,10,21,169,0,0,23,48,254,0,3,1,9,4,40,160,214,332,291,1,1,2,1,1,4,5,35,6,64,3,10,8,18,0,0,2,4,1739,1861
2011-10-09,2011,5,49ers,Buccaneers,48,3,"Candlestick Park, San Francisco",62,6,75,outdoors,San Francisco 49ers,-3.0,41.5,1,28,14,36,213,2,23,86,0,14,22,205,3,0,18,35,194,0,2,0,0,3,8,205,186,418,272,1,1,1,1,1,3,3,30,9,96,2,7,7,16,1,1,0,1,1862,1738
2011-10-09,2011,5,Patriots,Jets,30,21,Gillette Stadium,82,9,40,outdoors,New England Patriots,-7.5,50.0,1,26,14,35,152,2,25,97,1,24,33,321,1,1,16,26,166,2,0,4,27,2,8,294,158,446,255,1,0,0,0,1,0,6,50,8,89,7,14,3,11,0,0,0,0,2035,1565
2011-10-09,2011,5,Broncos,Chargers,24,29,Empower Field at Mile High,52,6,45,outdoors,San Diego Chargers,-3.5,46.5,1,13,25,23,162,1,43,206,1,10,23,113,1,1,18,29,250,1,1,0,0,5,38,113,212,275,418,0,0,2,1,1,2,4,53,0,0,2,9,8,16,0,0,0,0,1192,2408
2011-10-09,2011,5,Falcons,Packers,14,25,Georgia Dome,0,0,0,dome,Green Bay Packers,-6.5,53.0,0,18,19,22,95,1,20,57,0,18,32,167,1,2,26,39,396,2,0,1,11,4,27,156,369,251,426,0,0,1,1,2,1,5,44,6,55,5,11,9,15,0,0,0,0,1609,1991
2011-10-10,2011,5,Lions,Bears,24,13,Ford Field,0,0,0,dome,Detroit Lions,-7.0,47.0,0,16,23,20,181,1,25,122,0,19,26,219,2,1,28,38,249,1,0,1,5,3,12,214,237,395,359,1,0,0,0,1,0,12,94,14,104,5,11,4,13,0,0,0,1,1257,2343
