game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2011-12-08,2011,14,Steelers,Browns,14,3,Heinz Field,31,6,74,outdoors,Pittsburgh Steelers,-14.0,40.0,0,20,19,28,147,0,30,98,0,16,23,280,2,1,19,36,222,0,2,2,11,3,16,269,206,416,304,2,2,2,0,3,2,12,97,6,54,2,8,7,16,0,1,0,1,1662,1938
2011-12-11,2011,14,Jets,Chiefs,37,10,MetLife Stadium,37,5,35,outdoors,New York Jets,-10.5,35.5,1,24,13,42,159,3,21,65,0,13,21,181,2,0,16,32,195,1,1,3,26,5,39,155,156,314,221,1,1,1,0,1,1,4,22,11,128,4,12,2,12,0,1,0,1,2262,1338
2011-12-11,2011,14,Bengals,Texans,19,20,Paul Brown Stadium,34,4,47,outdoors,Cincinnati Bengals,-3.0,37.0,1,16,25,29,101,0,28,144,0,16,28,189,1,0,26,44,300,2,1,1,5,5,32,184,268,285,412,2,2,4,3,2,4,3,27,5,50,5,13,9,16,1,1,0,1,1696,1904
2011-12-11,2011,14,Ravens,Colts,24,10,M&T Bank Stadium,43,2,34,outdoors,Baltimore Ravens,-16.5,41.5,0,24,12,37,146,1,16,50,0,23,31,227,2,1,17,37,136,1,1,2,15,4,19,212,117,358,167,1,1,3,0,2,1,5,40,3,15,7,13,2,14,0,1,3,4,2168,1432
2011-12-11,2011,14,Jaguars,Buccaneers,41,14,TIAA Bank Stadium,58,12,80,outdoors,Tampa Bay Buccaneers,-3.0,42.0,1,21,15,33,116,2,24,110,2,19,33,217,2,2,17,32,184,0,3,1,8,3,14,209,170,325,280,2,0,6,4,2,7,8,80,12,97,5,15,3,11,0,0,1,2,1969,1631
2011-12-11,2011,14,Lions,Vikings,34,28,Ford Field,0,0,0,dome,Detroit Lions,-10.0,47.0,1,13,29,21,72,0,35,269,1,20,29,227,2,0,23,44,199,3,3,5,19,4,43,208,156,280,425,0,0,5,3,0,6,10,76,5,37,8,16,8,14,0,0,3,3,1874,1726
2011-12-11,2011,14,Redskins,Patriots,27,34,FedExField,40,0,33,outdoors,New England Patriots,-7.5,47.0,1,25,22,34,170,0,20,79,0,20,33,301,3,1,22,37,357,3,1,2,8,1,5,293,352,463,431,2,1,0,0,2,1,8,73,4,47,7,14,5,11,0,0,0,0,2169,1431
2011-12-11,2011,14,Titans,Saints,17,22,Nissan Stadium,41,7,44,outdoors,New Orleans Saints,-3.5,48.0,0,17,24,17,59,1,26,114,0,18,36,326,1,0,36,47,337,2,0,2,12,2,14,314,323,373,437,0,0,0,0,0,0,8,54,11,95,1,10,11,19,1,2,0,0,1347,2253
2011-12-11,2011,14,Dolphins,Eagles,10,26,Sun Life Stadium,75,11,83,outdoors,Miami Dolphins,-3.0,44.5,0,11,18,26,109,0,32,51,2,17,29,155,1,1,15,30,208,1,1,9,60,4,20,95,188,204,239,3,2,1,1,3,2,7,81,7,69,3,15,4,15,0,3,0,0,1719,1881
2011-12-11,2011,14,Panthers,Falcons,23,31,Bank of America Stadium,43,10,45,outdoors,Atlanta Falcons,-3.0,47.5,1,19,18,23,157,1,28,86,0,19,39,276,2,2,22,38,320,4,0,2,17,3,12,259,308,416,394,0,0,1,0,2,0,5,50,5,50,5,13,8,17,0,1,0,0,1757,1843
