game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2011-11-24,2011,12,Lions,Packers,15,27,Ford Field,0,0,0,dome,Green Bay Packers,-4.5,55.0,0,23,18,21,136,1,18,53,1,32,45,276,1,3,22,33,307,2,0,1,3,2,11,273,296,409,349,1,0,1,0,3,0,11,82,7,54,5,10,2,10,0,0,0,0,1848,1752
2011-11-24,2011,12,Cowboys,Dolphins,20,19,Cowboys Stadium,0,0,0,retractable roof (closed),Dallas Cowboys,-7.0,46.0,0,19,18,23,85,0,25,89,0,22,34,226,2,2,19,32,288,1,0,1,8,4,25,218,263,303,352,0,0,3,1,2,1,11,69,6,55,2,9,3,12,0,0,0,0,1712,1888
2011-11-24,2011,12,Ravens,49ers,16,6,M&T Bank Stadium,53,5,32,outdoors,Baltimore Ravens,-3.5,40.5,0,16,12,35,92,0,21,74,0,15,23,161,1,0,15,24,140,0,1,0,0,9,44,161,96,253,170,0,0,1,0,0,1,3,20,7,97,7,15,2,12,0,0,1,2,1868,1732
2011-11-27,2011,12,Rams,Cardinals,20,23,The Dome at America's Center,0,0,0,dome,St. Louis Rams,-2.5,40.0,1,12,16,22,86,0,38,268,1,17,32,203,1,0,12,23,114,0,2,2,17,3,8,186,106,272,374,2,2,2,1,2,3,8,49,4,30,3,13,4,12,0,0,0,0,1561,2039
2011-11-27,2011,12,Jets,Bills,28,24,MetLife Stadium,60,10,63,outdoors,New York Jets,-9.5,42.5,1,20,21,23,138,0,28,86,0,17,35,180,4,1,26,39,264,3,0,0,0,3,14,180,250,318,336,1,1,0,0,2,0,4,40,9,85,5,11,6,15,1,1,0,1,1429,2171
2011-11-27,2011,12,Bengals,Browns,23,20,Paul Brown Stadium,57,7,98,outdoors,Cincinnati Bengals,-7.0,38.0,1,18,17,32,132,1,30,134,0,21,31,270,1,0,16,34,151,2,1,2,13,2,11,257,140,389,274,1,1,1,0,1,1,5,35,3,15,6,14,6,15,0,1,0,1,1894,1706
2011-11-27,2011,12,Falcons,Vikings,24,14,Georgia Dome,0,0,0,dome,Atlanta Falcons,-10.0,44.0,0,22,12,29,89,0,24,64,1,27,34,262,3,0,17,25,186,1,0,2,16,4,24,246,162,335,226,2,1,0,0,1,0,4,30,6,49,7,14,4,13,0,0,1,2,2079,1521
2011-11-27,2011,12,Titans,Buccaneers,23,17,Nissan Stadium,47,20,96,outdoors,Tennessee Titans,-3.0,44.0,0,18,15,35,202,0,25,122,0,19,34,160,1,2,18,33,199,1,1,2,10,2,13,150,186,352,308,3,2,5,4,4,5,5,50,4,30,7,17,2,10,1,2,0,1,2003,1597
2011-11-27,2011,12,Jaguars,Texans,13,20,TIAA Bank Stadium,75,10,61,outdoors,Houston Texans,-6.5,37.0,0,14,9,24,105,0,31,88,1,20,40,198,0,1,18,28,127,1,0,7,48,0,0,150,127,255,215,1,0,3,1,1,1,4,30,7,80,5,19,2,15,0,1,0,0,1899,1701
2011-11-27,2011,12,Colts,Panthers,19,27,Lucas Oil Stadium,0,0,0,retractable roof (closed),Carolina Panthers,-3.5,46.5,0,17,22,23,105,1,35,201,3,15,29,226,1,2,20,27,208,0,0,2,8,3,32,218,176,323,377,1,0,1,1,2,1,2,15,6,92,1,9,6,12,1,1,0,0,1423,2177
