game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
16/11/2003,Buffalo Bills,Houston Texans,10,12,13:01:00,Ralph Wilson Stadium ,00:03:10,17,12,28,182,0,28,34,0,15,26,184,0,0,13,20,219,1,1,4,31,4,8,153,211,335,245,2,1,2,0,1,1,6,44,11,65,3,13,2,10,0,0,0,1,00:31:56,00:28:04,Bills,outdoors,astroplay,"72,677","47 degrees, relative humidity 80%, wind 3 mph, wind chill 0",Buffalo Bills,-7,37.5,under
16/11/2003,Philadelphia Eagles,New York Giants,28,10,13:01:00,Lincoln Financial Field ,00:03:00,20,20,21,62,2,24,109,0,24,30,314,2,0,25,44,268,1,1,0,0,3,16,314,252,376,361,1,1,0,0,1,1,7,49,11,113,3,8,5,14,0,0,0,2,00:28:13,00:31:47,Eagles,outdoors,grass,"67,867","52 degrees, relative humidity 59%, wind 6 mph, wind chill 0",Philadelphia Eagles,-3,38,push
16/11/2003,Tennessee Titans,Jacksonville Jaguars,10,3,13:02:00,The Coliseum ,00:02:52,13,16,32,96,0,30,126,0,13,26,166,1,1,15,31,151,0,2,2,16,1,6,150,145,246,271,2,2,1,0,3,2,2,12,3,15,7,15,2,13,0,1,2,3,00:29:32,00:30:28,Jaguars,outdoors,grass,"68,809","60 degrees, relative humidity 96%, wind 6 mph, wind chill 0",Tennessee Titans,-9,44.5,under
16/11/2003,Chicago Bears,St. Louis Rams,21,23,13:03:00,Soldier Field ,00:03:30,13,22,26,95,1,25,112,0,16,32,153,1,2,29,46,240,2,2,1,7,4,32,146,208,241,320,1,0,2,1,2,3,6,47,7,45,5,16,5,16,1,2,2,2,00:27:47,00:32:13,Rams,outdoors,grass,"61,820","48 degrees, relative humidity 93%, no wind, wind chill 0",St. Louis Rams,-6,41,over
16/11/2003,Cleveland Browns,Arizona Cardinals,44,6,13:03:00,Cleveland Browns Stadium ,00:03:03,27,10,33,89,2,13,41,0,29,35,392,3,0,13,32,152,0,3,0,0,1,6,392,146,481,187,1,0,2,1,0,4,7,64,9,55,8,14,3,10,0,0,0,0,00:39:33,00:20:27,Browns,outdoors,grass,"72,908","43 degrees, relative humidity 89%, wind 5 mph, wind chill 0",Cleveland Browns,-5,37.5,over
16/11/2003,Cincinnati Bengals,Kansas City Chiefs,24,19,13:03:00,Paul Brown Stadium ,00:03:06,21,20,33,200,0,17,67,0,19,32,233,2,0,28,42,313,2,0,2,11,1,9,222,304,422,371,0,0,0,0,0,0,5,33,4,25,4,13,1,11,0,0,0,0,00:32:48,00:27:12,Bengals,outdoors,grass,"64,923","54 degrees, relative humidity 96%, wind 4 mph, wind chill 0",Kansas City Chiefs,-6,48,under
16/11/2003,Miami Dolphins,Baltimore Ravens,9,6,13:03:00,Pro Player Stadium ,00:02:59,19,13,42,141,0,33,114,0,13,32,126,0,1,14,25,112,0,2,0,0,2,3,126,109,267,223,0,0,1,1,1,3,5,50,10,88,3,15,5,14,0,0,0,0,00:34:57,00:31:15,Dolphins,outdoors,grass,"73,333","79 degrees, relative humidity 60%, wind 16 mph, wind chill 0",Miami Dolphins,-5,33,under
16/11/2003,Carolina Panthers,Washington Redskins,20,17,13:03:00,Ericsson Stadium ,00:03:00,17,13,35,110,2,22,54,0,20,30,317,0,2,16,35,150,2,1,0,0,3,23,317,127,427,181,3,2,2,1,4,2,4,69,0,0,5,15,5,16,2,2,0,1,00:34:16,00:25:44,Redskins,outdoors,grass,"73,263","63 degrees, relative humidity 65%, wind 7 mph, wind chill 0",Carolina Panthers,-6,37,push
16/11/2003,New Orleans Saints,Atlanta Falcons,23,20,13:04:00,Louisiana Superdome ,00:03:37,23,11,36,210,2,28,168,1,21,38,228,0,2,8,27,80,0,2,7,35,1,4,193,76,403,244,4,2,2,1,4,3,7,46,5,44,5,15,1,12,1,2,0,0,00:39:37,00:24:22,Saints,dome,fieldturf,"68,432",,New Orleans Saints,-9,44,under
16/11/2003,Denver Broncos,San Diego Chargers,37,8,16:05:00,Invesco Field at Mile High ,00:03:09,26,5,49,201,0,13,40,0,23,35,253,3,2,9,25,70,1,1,1,6,2,14,247,56,448,96,2,1,3,3,3,4,7,60,9,83,11,20,2,10,0,1,0,0,00:44:11,00:15:49,Chargers,outdoors,grass,"75,217","52 degrees, relative humidity 25%, wind 6 mph, wind chill 0",Denver Broncos,-8.5,44,over
16/11/2003,Indianapolis Colts,New York Jets,38,31,16:05:00,RCA Dome ,00:03:04,30,12,40,145,4,17,132,0,27,36,401,1,0,11,14,219,3,0,1,8,3,27,393,192,538,324,0,0,0,0,0,0,4,30,8,56,7,14,1,7,2,3,0,0,00:38:52,00:21:08,Colts,dome,astroturf,"56,801",,Indianapolis Colts,-6,43.5,over
16/11/2003,Oakland Raiders,Minnesota Vikings,28,18,16:15:00,Network Associates Coliseum ,00:03:15,19,24,43,191,3,22,94,1,9,13,195,0,0,27,49,396,1,3,3,11,3,23,184,373,375,467,2,2,4,3,2,6,7,85,10,60,3,10,5,13,1,2,1,3,00:29:30,00:30:30,Vikings,outdoors,grass,"56,653","55 degrees, relative humidity 72%, wind 6 mph, wind chill 0",Minnesota Vikings,-4.5,46,push
