game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
08/11/2009,Indianapolis Colts,Houston Texans,20,17,13:02:00,Lucas Oil Stadium ,00:03:06,27,22,18,72,1,26,81,1,34,51,318,1,2,32,43,311,1,2,2,12,2,10,306,301,378,382,1,0,1,1,2,3,4,40,13,103,6,12,10,16,0,1,1,1,00:25:27,00:34:33,Colts,retractable roof (open),fieldturf,"66,033",,Indianapolis Colts,-8.5,49.5,under
08/11/2009,Cincinnati Bengals,Baltimore Ravens,17,7,13:02:00,Paul Brown Stadium ,00:03:10,20,16,39,146,1,17,55,1,20,33,224,1,0,18,32,195,0,2,1,1,4,35,223,160,369,215,1,1,1,0,1,2,6,40,7,80,8,18,1,10,0,2,0,1,00:40:00,00:20:00,Bengals,outdoors,fieldturf,"64,313","67 degrees, relative humidity 48%, wind 7 mph, wind chill 0",Baltimore Ravens,-3,44.5,under
08/11/2009,New England Patriots,Miami Dolphins,27,17,13:02:00,Gillette Stadium ,00:03:12,22,21,24,109,1,31,133,1,25,37,332,1,1,20,37,220,1,0,2,9,2,19,323,201,432,334,0,0,1,0,1,0,5,49,3,35,6,13,9,17,0,0,1,2,00:28:53,00:31:07,Dolphins (deferred),outdoors,fieldturf,"68,756","65 degrees, relative humidity 44%, wind 8 mph, wind chill 0",New England Patriots,-10.5,46.5,under
08/11/2009,Jacksonville Jaguars,Kansas City Chiefs,24,21,13:03:00,Jacksonville Municipal Stadium ,00:03:05,21,14,41,173,2,14,60,0,18,27,264,1,0,23,39,262,2,0,1,11,3,21,253,241,426,301,1,1,1,0,1,0,5,31,1,10,9,16,4,13,0,0,0,0,00:36:13,00:23:47,Chiefs (deferred),outdoors,grass,"45,546","75 degrees, relative humidity 55%, wind 12 mph, wind chill 0",Jacksonville Jaguars,-7,41.5,over
08/11/2009,Chicago Bears,Arizona Cardinals,21,41,13:03:00,Soldier Field ,00:03:04,20,27,12,70,0,31,182,0,29,47,369,3,1,22,33,261,5,1,4,22,1,5,347,256,417,438,0,0,1,0,1,1,9,89,2,15,5,13,8,14,0,2,0,0,00:26:44,00:33:16,Cardinals,outdoors,grass,"62,309","65 degrees, relative humidity 71%, wind 12 mph, wind chill 0",Chicago Bears,-3,44.5,over
08/11/2009,Atlanta Falcons,Washington Redskins,31,17,13:03:00,Georgia Dome ,00:02:57,18,17,27,181,2,32,136,1,17,24,135,1,1,19,27,208,1,1,3,10,5,32,125,176,306,312,0,0,0,0,1,1,7,54,10,88,4,11,9,16,0,0,1,3,00:26:28,00:33:32,Falcons,dome,fieldturf,"67,982",,Atlanta Falcons,-9,41,over
08/11/2009,Tampa Bay Buccaneers,Green Bay Packers,38,28,13:03:00,Raymond James Stadium ,00:03:26,17,20,25,81,0,32,170,2,14,31,205,3,1,17,35,266,2,3,1,7,6,32,198,234,279,404,3,0,0,0,1,3,2,15,5,35,3,12,5,14,1,1,0,2,00:24:43,00:35:17,Buccaneers,outdoors,grass,"62,994","82 degrees, relative humidity 48%, wind 13 mph",Green Bay Packers,-9.5,43.5,over
08/11/2009,New Orleans Saints,Carolina Panthers,30,20,16:05:00,Louisiana Superdome ,00:03:04,18,21,23,84,1,39,182,2,24,35,330,1,1,17,30,201,0,0,1,0,2,12,330,189,414,371,2,1,5,3,2,3,7,55,6,37,6,12,8,16,0,0,0,2,00:27:34,00:32:26,Panthers,dome,fieldturf,"70,011",,New Orleans Saints,-13,51.5,under
08/11/2009,Seattle Seahawks,Detroit Lions,32,20,16:06:00,Qwest Field ,00:03:15,25,17,18,55,1,21,114,0,40,52,344,1,1,22,42,203,2,5,1,2,2,17,342,186,397,300,3,1,2,0,2,5,6,45,9,77,7,15,6,16,0,1,0,0,00:30:42,00:29:18,Seahawks (deferred),outdoors,fieldturf,"67,003","48 degrees, relative humidity 80%, wind 11 mph",Seattle Seahawks,-10,42,over
08/11/2009,San Francisco 49ers,Tennessee Titans,27,34,16:15:00,Candlestick Park ,00:03:26,25,14,20,108,1,34,152,3,29,45,286,2,3,12,20,172,0,0,4,36,1,9,250,163,358,315,2,1,0,0,4,0,5,25,8,58,4,13,4,12,3,3,1,1,00:33:50,00:26:10,49ers (deferred),outdoors,grass,"69,732","63 degrees, relative humidity 57%, wind 5 mph, wind chill 0",San Francisco 49ers,-4,40.5,over
