game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
11/10/2009,St. Louis Rams,Minnesota Vikings,10,38,13:00:00,Edward Jones Dome ,00:02:50,27,21,30,122,0,24,89,3,27,38,297,1,1,21,27,300,1,1,2,19,2,12,278,288,400,377,4,3,0,0,4,1,7,82,5,44,5,12,7,11,1,2,0,0,00:32:39,00:27:21,Vikings,dome,fieldturf,"60,166",,Minnesota Vikings,-10.5,41,over
11/10/2009,Kansas City Chiefs,Dallas Cowboys,20,26,13:00:00,Arrowhead Stadium ,00:03:29,20,20,29,72,0,26,150,1,23,41,253,2,0,20,34,351,2,0,4,21,1,3,232,348,304,498,0,0,4,2,0,2,7,50,13,90,5,17,5,12,1,1,0,0,00:34:38,00:32:00,Cowboys,outdoors,grass,"71,214","40 degrees, relative humidity 60%, wind 5 mph",Dallas Cowboys,-7,43.5,over
11/10/2009,Buffalo Bills,Cleveland Browns,3,6,13:01:00,Ralph Wilson Stadium ,00:03:07,13,9,35,145,0,41,171,0,16,31,152,0,1,2,17,23,0,1,2,9,1,1,143,22,288,193,2,2,0,0,3,1,13,75,3,29,6,17,4,16,0,2,0,0,00:31:34,00:28:26,Bills (deferred),outdoors,astroplay,"70,526","47 degrees, relative humidity 54%, wind 13 mph",Buffalo Bills,-5.5,42,under
11/10/2009,New York Giants,Oakland Raiders,44,7,13:02:00,Giants Stadium ,00:02:48,27,7,41,220,3,25,60,1,17,24,263,2,0,8,13,100,0,0,0,0,6,36,263,64,483,124,3,1,3,3,1,3,4,37,7,67,6,12,1,11,1,1,1,1,00:36:04,00:23:56,Giants,outdoors,fieldturf,"79,012","61 degrees, relative humidity 45%, wind 10 mph, wind chill 0",New York Giants,-15,38.5,over
11/10/2009,Detroit Lions,Pittsburgh Steelers,20,28,13:02:00,Ford Field ,00:03:02,21,18,25,110,0,21,82,1,23,37,282,1,1,23,30,277,3,1,7,57,3,15,225,262,335,344,4,0,1,0,1,1,6,66,6,59,11,18,3,8,0,1,0,0,00:32:35,00:27:25,Steelers,dome,fieldturf,"59,333",,Pittsburgh Steelers,-11,44,over
11/10/2009,Baltimore Ravens,Cincinnati Bengals,14,17,13:02:00,M&T Bank Stadium ,00:02:58,12,22,18,82,0,34,142,1,22,31,186,1,2,18,31,271,1,1,2,11,1,10,175,261,257,403,0,0,3,1,2,2,10,76,7,39,3,11,5,13,0,1,1,1,00:25:41,00:34:19,Ravens (deferred),outdoors,sportturf,"71,161","64 degrees, relative humidity 51%, wind 3 mph, wind chill 0",Baltimore Ravens,-9,42.5,under
11/10/2009,Philadelphia Eagles,Tampa Bay Buccaneers,33,14,13:02:00,Lincoln Financial Field ,00:03:10,16,22,21,76,1,22,85,0,17,24,265,3,0,26,50,240,2,3,3,16,3,22,249,218,325,303,1,0,2,0,0,3,10,111,4,30,4,10,9,18,0,0,1,3,00:25:27,00:34:33,Buccaneers,outdoors,grass,"69,144","62 degrees, relative humidity 45%, wind 7 mph, wind chill 0",Philadelphia Eagles,-15.5,42,over
11/10/2009,Carolina Panthers,Washington Redskins,20,17,13:04:00,Bank of America Stadium ,00:03:01,16,15,32,86,1,24,74,1,16,25,181,1,1,17,23,145,1,0,3,19,5,21,162,124,248,198,4,1,3,1,2,1,5,27,4,20,4,12,2,9,0,1,0,1,00:31:17,00:28:43,Panthers,outdoors,grass,"73,487","70 degrees, relative humidity 68%, wind 7 mph, wind chill 0",Carolina Panthers,-5.5,38,under
11/10/2009,San Francisco 49ers,Atlanta Falcons,10,45,16:05:00,Candlestick Park ,00:03:12,13,28,17,100,1,40,148,4,15,38,198,0,1,22,32,329,2,1,3,19,0,0,179,329,279,477,2,2,3,1,3,2,8,92,8,90,4,14,8,14,1,2,0,0,00:23:31,00:36:29,Falcons,outdoors,grass,"69,732","58 degrees, relative humidity 60%, wind 9 mph, wind chill 0",San Francisco 49ers,-1,39.5,over
11/10/2009,Arizona Cardinals,Houston Texans,28,21,16:15:00,University of Phoenix Stadium ,00:03:02,19,23,16,44,1,21,45,1,26,38,302,2,0,35,50,371,2,1,1,6,0,0,296,371,340,416,1,1,1,0,1,1,7,40,6,53,2,9,4,13,0,0,0,2,00:26:35,00:33:25,Texans,retractable roof (closed),grass,"61,819",,Arizona Cardinals,-6,51,under
11/10/2009,Seattle Seahawks,Jacksonville Jaguars,41,0,16:16:00,Qwest Field ,00:02:47,24,10,40,143,0,15,38,0,18,30,241,4,0,19,32,190,0,0,1,5,5,29,236,161,379,199,2,0,2,2,0,2,1,10,9,73,6,14,2,13,1,1,1,2,00:34:44,00:25:16,Jaguars (deferred),outdoors,fieldturf,"67,228","55 degrees, relative humidity 32%, no wind, wind chill 0",Seattle Seahawks,-2,44.5,under
11/10/2009,Denver Broncos,New England Patriots,20,17,16:16:00,Invesco Field at Mile High ,00:03:19,27,18,25,103,0,27,96,0,35,48,330,2,1,19,33,215,2,0,2,9,1,6,321,209,424,305,2,1,2,1,2,1,3,20,4,46,6,14,5,14,0,0,0,0,00:36:29,00:28:22,Patriots (deferred),outdoors,grass,"76,011","30 degrees, relative humidity 72%, wind 4 mph, wind chill 26",New England Patriots,-3,41.5,under
11/10/2009,Tennessee Titans,Indianapolis Colts,9,31,20:30:00,LP Field ,00:03:03,12,23,21,90,0,23,58,1,19,35,164,0,1,36,44,309,3,1,1,9,0,0,155,309,245,367,1,1,1,1,2,2,9,89,7,48,5,14,8,14,0,1,1,1,00:26:22,00:33:38,Colts,outdoors,grass,"69,143","57 degrees, relative humidity 75%, wind 4 mph",Indianapolis Colts,-3.5,44,under
12/10/2009,Miami Dolphins,New York Jets,31,27,20:38:00,Dolphin Stadium ,00:03:04,23,20,36,151,2,30,138,2,21,28,262,2,0,12,24,172,1,0,0,0,1,1,262,171,413,309,0,0,0,0,0,0,8,112,6,56,9,14,4,11,0,0,2,2,00:33:35,00:26:25,Jets (deferred),outdoors,grass,"69,767","83 degrees, relative humidity 69%, wind 7 mph, wind chill 0",New York Jets,-3,36.5,over
