game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
16/01/2010,New Orleans Saints,Arizona Cardinals,45,14,16:34:00,Louisiana Superdome ,00:03:03,27,15,34,171,2,15,101,2,23,32,247,3,0,24,36,266,0,1,0,0,1,8,247,258,418,359,0,0,3,1,0,2,6,44,3,22,7,13,1,8,0,1,0,1,00:36:27,00:23:33,Cardinals,dome,fieldturf,"70,149",,New Orleans Saints,-7,57,over
16/01/2010,Indianapolis Colts,Baltimore Ravens,20,3,20:15:00,Lucas Oil Stadium ,00:02:57,22,12,25,42,0,19,87,0,30,44,246,2,1,20,35,189,0,2,2,13,1,6,233,183,275,270,0,0,3,2,1,4,4,25,7,64,6,15,5,13,1,1,0,2,00:33:58,00:26:02,Colts,retractable roof (closed),fieldturf,"67,535",,Indianapolis Colts,-6.5,44,under
17/01/2010,Minnesota Vikings,Dallas Cowboys,34,3,13:05:00,Hubert H. Humphrey Metrodome ,00:03:02,16,16,33,109,0,25,92,0,15,24,234,4,0,22,35,198,0,1,3,20,6,42,214,156,323,248,0,0,4,2,0,3,8,50,2,10,4,13,3,13,1,2,0,2,00:29:26,00:30:34,Cowboys,dome,fieldturf,"63,547",,Minnesota Vikings,-2.5,45,under
17/01/2010,San Diego Chargers,New York Jets,14,17,16:40:00,Qualcomm Stadium ,00:03:17,18,14,18,61,1,39,169,1,27,40,298,1,2,12,23,100,1,1,2,15,1,7,283,93,344,262,3,0,0,0,2,1,10,87,5,37,4,13,6,16,0,0,1,1,00:28:29,00:31:31,Jets (deferred),outdoors,grass,"69,498","63 degrees, relative humidity 42%, wind 8 mph, wind chill 0",San Diego Chargers,-9,42.5,under
