game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2004-12-24,2004,16,Vikings,Packers,31,34,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-3.5,56.0,1,17,26,24,131,0,34,102,1,16,23,285,3,0,30,43,365,3,1,0,0,1,7,285,358,416,460,0,0,1,0,0,1,9,78,4,25,5,10,8,16,0,0,2,2,1547,2053
2004-12-25,2004,16,Chiefs,Raiders,31,30,Arrowhead Stadium,43,8,41,outdoors,Kansas City Chiefs,-9.5,60.0,1,32,18,29,99,2,22,100,1,32,45,358,2,1,18,37,217,2,1,4,24,2,17,334,200,433,300,1,1,0,0,2,1,7,52,12,90,6,12,5,14,0,1,0,0,2086,1514
2004-12-25,2004,16,Titans,Broncos,16,37,Nissan Stadium,29,8,66,outdoors,Denver Broncos,-4,50.5,1,10,26,14,59,1,46,193,2,12,27,137,0,2,21,26,303,2,1,6,43,0,0,94,303,153,496,1,0,1,1,2,2,3,16,2,45,1,11,6,13,0,1,0,0,1236,2364
2004-12-26,2004,16,Colts,Chargers,34,31,Lucas Oil Stadium,0,0,0,dome,Indianapolis Colts,-7,56.0,1,30,22,25,104,0,29,93,1,27,44,383,2,1,21,31,290,3,1,4,23,1,9,360,281,464,374,3,0,1,0,1,1,10,70,7,63,5,13,8,14,1,1,0,0,1894,1873
2004-12-26,2004,16,Steelers,Ravens,20,7,Heinz Field,26,3,53,outdoors,Pittsburgh Steelers,-5,34.0,0,20,16,42,183,0,21,71,1,15,20,221,2,1,18,32,177,0,1,0,0,0,0,221,177,404,248,1,1,0,0,2,1,3,25,3,30,4,10,8,14,2,4,0,1,2033,1567
2004-12-26,2004,16,Lions,Bears,19,13,Ford Field,0,0,0,dome,Detroit Lions,-6,37.0,0,17,16,32,158,1,25,124,0,15,30,166,0,1,20,35,114,1,0,2,10,2,9,156,105,314,229,1,0,1,1,1,1,6,47,8,55,4,14,4,14,1,1,1,2,1882,1718
2004-12-26,2004,16,Jaguars,Texans,0,21,TIAA Bank Stadium,40,16,0,outdoors,Jacksonville Jaguars,-6.5,36.5,0,6,19,20,95,0,44,219,1,10,21,54,0,1,13,19,131,1,2,3,23,4,17,31,114,126,333,3,2,2,0,3,2,5,45,6,50,1,10,7,15,0,0,0,0,1262,2338
2004-12-26,2004,16,Bengals,Giants,23,22,Paul Brown Stadium,24,3,81,outdoors,Cincinnati Bengals,-6.5,46.5,0,16,18,25,63,1,28,142,1,20,32,186,2,1,19,37,201,0,1,3,16,2,17,170,184,233,326,3,1,1,0,2,1,3,20,9,85,6,13,6,15,1,3,1,1,1754,1846
2004-12-26,2004,16,Saints,Falcons,26,13,Mercedes-Benz Superdome,0,0,0,dome,New Orleans Saints,-6.5,44.0,0,17,15,40,160,1,24,93,1,12,24,227,1,2,17,41,188,0,2,4,18,3,14,209,174,369,267,0,0,2,1,2,3,10,73,6,35,5,15,6,16,1,1,0,0,1985,1615
2004-12-26,2004,16,Jets,Patriots,7,23,MetLife Stadium,30,10,90,outdoors,Pi,k,41.5,0,17,21,18,46,0,38,114,0,22,36,252,1,2,21,32,264,2,0,3,19,1,6,233,258,279,372,2,1,2,0,3,0,4,20,3,25,7,14,6,15,0,1,0,1,1452,2148
2004-12-26,2004,16,49ers,Bills,7,41,"Candlestick Park, San Francisco",54,18,80,outdoors,Buffalo Bills,-10,41.5,1,12,27,28,98,1,36,226,3,9,20,109,0,3,23,36,216,2,0,3,18,1,1,91,215,189,441,2,1,1,1,4,1,4,30,5,46,3,10,9,14,1,1,0,2,1503,2097
2004-12-26,2004,16,Cowboys,Redskins,13,10,Texas Stadium,61,5,29,outdoors,Washington Redskins,-2.5,35.0,0,21,15,30,89,0,25,84,0,23,39,234,1,1,19,29,158,1,2,5,17,2,9,217,149,306,233,1,1,1,1,2,3,1,13,8,69,5,17,4,11,3,4,0,0,1962,1638
2004-12-26,2004,16,Buccaneers,Panthers,20,37,Raymond James Stadium,50,15,71,outdoors,Tampa Bay Buccaneers,-1.5,39.0,1,22,22,13,46,0,36,141,0,30,41,321,3,2,19,24,214,4,0,2,22,1,7,299,207,345,348,2,1,1,0,3,0,10,77,5,52,3,7,7,12,0,0,0,0,1466,2134
2004-12-26,2004,16,Seahawks,Cardinals,24,21,Qwest Field,46,3,89,outdoors,Seattle Seahawks,-7,44.0,1,16,18,36,175,3,30,97,0,10,26,128,0,1,21,33,248,3,2,1,2,4,28,126,220,301,317,2,0,4,0,1,2,6,51,4,25,4,15,4,15,0,0,0,0,1648,1952
