game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2004-09-19,2004,2,Chiefs,Panthers,17,28,Arrowhead Stadium,80,12,49,outdoors,Kansas City Chiefs,-7.0,46.0,0,17,23,23,109,1,39,183,1,17,34,187,0,1,16,29,180,3,2,3,15,1,5,172,175,281,358,1,1,1,0,2,2,8,88,6,51,3,12,6,14,1,2,0,0,1485,2115
2004-09-19,2004,2,Packers,Bears,10,21,Lambeau Field,74,15,41,outdoors,Green Bay Packers,-9.0,41.0,0,23,18,31,152,0,35,182,1,24,42,252,1,2,10,18,132,1,1,0,0,1,7,252,125,404,307,1,1,2,1,3,2,6,50,2,15,8,16,3,8,1,2,0,0,1950,1650
2004-09-19,2004,2,Ravens,Steelers,30,13,M&T Bank Stadium,67,13,0,outdoors,Baltimore Ravens,-4.0,35.5,1,15,16,41,172,2,25,93,0,10,18,98,0,0,16,33,243,2,2,2,11,4,26,87,217,259,310,0,0,1,1,0,3,10,123,9,75,5,16,3,13,0,0,0,0,1988,1612
2004-09-19,2004,2,Titans,Colts,17,31,Nissan Stadium,71,13,45,outdoors,Indianapolis Colts,-1.5,47.0,1,25,27,30,153,2,23,129,2,26,40,277,0,1,24,33,254,2,0,3,41,1,10,236,244,389,373,1,1,1,1,2,1,8,71,2,21,6,13,4,9,0,3,0,0,2095,1505
2004-09-19,2004,2,Jaguars,Broncos,7,6,TIAA Bank Stadium,78,15,59,outdoors,Denver Broncos,-3.0,38.0,0,8,20,22,67,0,35,106,0,8,16,120,1,0,23,39,250,0,0,2,11,0,0,109,250,176,356,1,0,3,1,0,1,10,85,7,57,1,10,6,18,0,0,0,0,1372,2228
2004-09-19,2004,2,Saints,49ers,30,27,Mercedes-Benz Superdome,0,0,0,dome,New Orleans Saints,-7.5,42.0,1,17,22,24,46,0,34,180,3,25,34,279,3,0,18,32,205,0,1,3,23,2,15,256,190,302,370,4,1,4,2,1,3,9,86,10,125,6,14,5,13,0,0,0,0,1689,1911
2004-09-19,2004,2,Falcons,Rams,34,17,Georgia Dome,0,0,0,dome,Atlanta Falcons,-2.0,46.0,1,22,14,38,242,2,15,30,1,14,19,179,1,0,24,31,285,1,1,1,5,5,35,174,250,416,280,0,0,1,1,0,2,6,51,10,75,3,9,6,14,1,1,2,2,1791,1809
2004-09-19,2004,2,Giants,Redskins,20,14,MetLife Stadium,62,16,50,outdoors,Washington Redskins,-3.0,40.0,0,15,20,28,62,0,28,108,0,22,33,232,1,0,19,36,234,2,4,2,17,4,20,215,214,277,322,2,1,5,3,1,7,8,50,7,50,1,13,4,12,0,2,0,1,1795,1805
2004-09-19,2004,2,Lions,Texans,28,16,Ford Field,0,0,0,dome,Detroit Lions,-3.0,43.5,1,18,24,23,94,0,32,112,0,18,25,176,3,1,23,34,313,2,1,2,4,5,39,172,274,266,386,0,0,4,2,1,3,8,65,9,74,6,11,7,14,0,0,1,2,1690,1910
2004-09-19,2004,2,Buccaneers,Seahawks,6,10,Raymond James Stadium,88,8,46,outdoors,Seattle Seahawks,-3.0,37.0,0,17,9,24,92,0,22,58,0,25,39,209,0,2,12,26,147,1,1,5,30,5,23,179,124,271,182,3,1,1,0,3,1,1,5,7,59,4,15,1,14,0,0,0,0,2023,1577
