game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
23/01/2011,Chicago Bears,Green Bay Packers,14,21,15:05:00,Soldier Field ,00:03:10,17,23,24,83,1,32,120,2,19,38,233,1,3,17,30,244,0,2,2,15,1,8,218,236,301,356,1,0,2,0,3,2,9,89,6,40,1,13,2,11,1,2,0,0,00:25:56,00:34:04,Bears (deferred),outdoors,grass ,"62,377","20 degrees, relative humidity 34%, wind 14 mph, wind chill 7",Green Bay Packers,-3.5,42.5,under
23/01/2011,Pittsburgh Steelers,New York Jets,24,19,18:41:00,Heinz Field ,00:03:08,23,17,43,166,2,22,70,0,10,19,133,0,2,20,33,233,2,0,2,12,2,14,121,219,287,289,3,0,2,1,2,1,4,25,6,50,6,11,5,14,0,1,2,3,00:34:41,00:25:19,Jets (deferred),outdoors,grass ,"66,662","17 degrees, relative humidity 44%, wind 10 mph, wind chill 5",Pittsburgh Steelers,-4,38,over
