game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
11/11/2010,Atlanta Falcons,Baltimore Ravens,26,21,20:31:00,Georgia Dome ,00:03:10,23,20,23,60,0,21,116,0,32,50,316,3,0,22,34,215,3,1,2,14,2,11,302,204,362,320,0,0,2,1,0,2,1,5,6,51,12,20,6,11,0,0,0,0,00:35:09,00:24:51,Falcons,dome,fieldturf ,"68,474",,Atlanta Falcons,-1,44,over
14/11/2010,Indianapolis Colts,Cincinnati Bengals,23,17,13:02:00,Lucas Oil Stadium ,00:03:06,16,19,22,76,1,20,72,0,20,36,185,0,0,31,42,292,2,3,2,5,3,23,180,269,256,341,0,0,2,2,0,5,5,45,4,38,5,14,5,13,0,0,1,1,00:25:49,00:34:11,Colts,retractable roof (closed),fieldturf ,"67,404",,Indianapolis Colts,-7,47,under
14/11/2010,Cleveland Browns,New York Jets,20,26,13:02:00,Cleveland Browns Stadium ,00:03:37,19,28,25,107,1,45,172,1,18,31,205,1,0,27,44,299,2,1,3,9,2,15,196,284,303,456,2,2,0,0,2,1,4,52,9,70,4,12,11,21,0,0,1,1,00:27:36,00:47:08,Jets (deferred),outdoors,grass ,"67,449","46 degrees, relative humidity 77%, wind 17 mph",New York Jets,-3.5,37,over
14/11/2010,Chicago Bears,Minnesota Vikings,27,13,13:02:00,Soldier Field ,00:03:04,18,15,37,130,0,22,70,0,22,35,237,3,2,18,31,170,1,3,2,7,1,0,230,170,360,240,0,0,1,1,2,4,11,116,2,19,11,19,1,9,0,0,0,0,00:34:39,00:25:21,Bears,outdoors,grass ,"62,206","44 degrees, relative humidity 57%, wind 22 mph",Minnesota Vikings,-1,41.5,under
14/11/2010,Miami Dolphins,Tennessee Titans,29,17,13:02:00,Sun Life Stadium ,00:03:03,21,15,30,88,1,25,135,1,24,37,323,2,1,18,38,143,1,1,1,7,2,19,316,124,404,259,1,0,2,2,1,3,4,63,5,55,9,17,5,16,0,1,0,1,00:33:04,00:26:56,Titans,outdoors,grass ,"65,585","79 degrees, relative humidity 46%, wind 9 mph, wind chill 0",Miami Dolphins,-1,43,over
14/11/2010,Tampa Bay Buccaneers,Carolina Panthers,31,16,13:02:00,Raymond James Stadium ,00:03:08,21,18,30,186,2,31,118,1,18,24,241,2,0,16,29,191,0,0,1,6,2,9,235,182,421,300,2,2,1,1,2,1,10,80,7,71,5,10,6,15,0,0,0,1,00:31:20,00:28:40,Panthers,outdoors,grass ,"44,264","73 degrees, relative humidity 57%, wind 7 mph",Tampa Bay Buccaneers,-7,37,over
14/11/2010,Buffalo Bills,Detroit Lions,14,12,13:02:00,Ralph Wilson Stadium ,00:03:10,12,19,33,149,1,26,76,0,12,24,146,1,0,29,50,323,1,1,1,7,1,9,139,314,288,390,3,1,1,0,1,1,4,30,11,60,5,15,5,19,0,1,3,3,00:27:36,00:32:24,Bills (deferred),outdoors,astroplay ,"56,721","58 degrees, relative humidity 36%, wind 12 mph, wind chill 0",Buffalo Bills,-1.5,45,under
14/11/2010,Jacksonville Jaguars,Houston Texans,31,24,13:04:00,EverBank Field ,00:02:59,29,20,36,165,2,21,81,1,24,31,342,2,0,22,32,314,2,0,2,16,0,0,326,314,491,395,1,0,2,1,0,1,8,62,8,49,4,11,4,10,1,1,0,0,00:35:23,00:24:37,Jaguars,outdoors,grass ,"62,340","70 degrees, relative humidity 50%, wind 5 mph, wind chill 0",Pi,k,48.5,over
14/11/2010,Denver Broncos,Kansas City Chiefs,49,29,16:05:00,Invesco Field at Mile High ,00:03:25,25,30,31,153,1,22,51,0,23,35,299,5,0,33,53,469,4,0,0,0,4,36,299,433,452,484,0,0,3,1,0,1,3,28,6,40,6,10,5,13,0,1,2,4,00:28:09,00:31:51,Broncos,outdoors,grass ,"75,334","43 degrees, relative humidity 34%, wind 6 mph",Kansas City Chiefs,-1,44.5,over
14/11/2010,Arizona Cardinals,Seattle Seahawks,18,36,16:15:00,University of Phoenix Stadium ,00:03:22,19,24,14,41,1,31,110,2,23,45,322,1,1,26,40,386,1,1,5,36,2,6,286,380,327,490,1,1,0,0,2,1,10,50,6,51,2,11,6,15,0,2,0,1,00:24:55,00:35:05,Cardinals,retractable roof (closed),grass ,"61,904",,Arizona Cardinals,-4,41.5,over
