game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
20/09/2012,Carolina Panthers,New York Giants,7,36,20:20:00,Bank of America Stadium ,00:03:06,22,24,20,60,1,29,125,2,19,33,288,0,3,28,37,292,1,0,2,21,2,12,267,280,327,405,2,2,1,0,5,0,3,22,5,38,4,9,7,14,0,1,0,0,00:23:50,00:36:10,Giants,outdoors,grass ,"73,951","75 degrees, relative humidity 56%, wind 3 mph, wind chill 0",Carolina Panthers,-3,49,under
23/09/2012,New Orleans Saints,Kansas City Chiefs,24,27,13:02:00,Mercedes-Benz Superdome ,00:03:54,14,27,19,83,0,45,273,1,20,36,240,3,1,26,44,248,0,1,4,35,3,11,205,237,288,510,0,0,2,2,1,3,4,45,6,40,5,13,7,18,0,0,2,2,00:26:01,00:42:32,Saints,dome,sportturf,"72,226",,New Orleans Saints,-8.5,51.5,under
23/09/2012,Cleveland Browns,Buffalo Bills,14,24,13:02:00,Cleveland Browns Stadium ,00:03:10,17,19,13,33,1,34,138,0,27,43,237,1,2,22,35,208,3,0,4,30,1,2,207,206,240,344,2,0,1,1,2,1,6,57,10,75,3,11,4,14,0,0,0,0,00:27:04,00:32:56,Browns,outdoors,grass ,"69,353","53 degrees, relative humidity 79%, wind 9 mph, wind chill 0",Buffalo Bills,-3,45,under
23/09/2012,Miami Dolphins,New York Jets,20,23,13:03:00,Sun Life Stadium ,00:04:00,23,21,43,185,2,32,93,0,16,36,196,0,1,21,45,306,1,2,0,0,2,11,196,295,381,388,1,1,1,0,2,2,11,65,9,108,10,19,6,17,0,0,1,1,00:33:33,00:35:23,Dolphins (deferred),outdoors,grass ,"60,102","83 degrees, relative humidity 76%, wind 4 mph, wind chill 0",New York Jets,-3,40.5,over
23/09/2012,Tennessee Titans,Detroit Lions,44,41,13:03:00,LP Field ,00:03:51,21,36,19,59,0,36,141,1,29,42,378,2,0,43,55,450,3,0,0,0,1,8,378,442,437,583,2,2,1,1,2,1,6,32,10,91,5,12,3,12,0,0,0,1,00:27:49,00:40:36,Lions,outdoors,grass ,"69,143","68 degrees, relative humidity 32%, wind 5 mph",Detroit Lions,-4,47,over
23/09/2012,Indianapolis Colts,Jacksonville Jaguars,17,22,13:03:00,Lucas Oil Stadium ,00:03:25,23,15,29,124,0,32,185,1,22,46,313,2,1,10,21,155,1,0,0,0,1,7,313,148,437,333,0,0,2,0,1,0,11,106,6,67,10,19,4,13,0,0,0,0,00:32:24,00:27:36,Jaguars,retractable roof (open),fieldturf ,"63,536",,Indianapolis Colts,-3,42,under
23/09/2012,Washington Redskins,Cincinnati Bengals,31,38,13:03:00,FedExField ,00:03:21,31,22,35,202,2,28,93,1,21,34,221,1,0,20,28,401,4,1,5,42,2,16,179,385,381,478,3,1,1,1,1,2,6,60,8,80,3,12,3,9,0,0,0,1,00:32:30,00:27:30,Redskins (deferred),outdoors,grass ,"80,060","65 degrees, relative humidity 40%, wind 6 mph, wind chill 0",Washington Redskins,-3,49.5,over
23/09/2012,Chicago Bears,St. Louis Rams,23,6,13:04:00,Soldier Field ,00:03:06,20,12,34,103,1,17,59,0,17,31,183,0,1,18,35,152,0,2,2,12,6,51,171,101,274,160,0,0,0,0,1,2,6,45,4,40,4,14,3,13,1,1,0,1,00:33:56,00:26:04,Rams (deferred),outdoors,grass ,"62,224","56 degrees, relative humidity 42%, wind 10 mph, wind chill 0",Chicago Bears,-7,42,under
23/09/2012,Minnesota Vikings,San Francisco 49ers,24,13,13:05:00,Mall of America Field ,00:03:13,25,19,41,146,1,20,89,0,21,35,198,2,0,24,35,204,1,1,0,0,3,13,198,191,344,280,3,2,2,2,2,3,1,10,6,60,7,14,4,10,1,1,0,0,00:33:28,00:26:32,49ers (deferred),dome,sportturf,"57,288",,San Francisco 49ers,-7,42.5,under
23/09/2012,Dallas Cowboys,Tampa Bay Buccaneers,16,10,13:05:00,Cowboys Stadium ,00:03:22,14,12,23,38,1,25,75,0,25,39,283,0,1,10,28,110,1,1,4,24,2,19,259,91,297,166,2,2,3,1,3,2,13,105,10,69,5,16,3,15,0,1,2,2,00:33:04,00:26:56,Buccaneers (deferred),retractable roof (closed),matrixturf,"81,984",,Dallas Cowboys,-7,45.5,under
23/09/2012,San Diego Chargers,Atlanta Falcons,3,27,16:05:00,Qualcomm Stadium ,00:02:55,15,25,17,116,0,26,119,1,21,38,173,0,2,30,40,275,3,1,1,9,2,10,164,265,280,384,2,2,0,0,4,1,4,17,2,15,5,11,8,13,0,0,0,0,00:23:46,00:36:14,Falcons,outdoors,grass ,"61,297","82 degrees, relative humidity 52%, wind 13 mph, wind chill 0",San Diego Chargers,-3,47.5,under
23/09/2012,Arizona Cardinals,Philadelphia Eagles,27,6,16:05:00,University of Phoenix Stadium ,00:03:06,16,16,34,99,0,21,113,0,17,24,222,2,0,17,37,217,0,0,3,29,5,23,193,194,292,307,0,0,3,3,0,3,5,45,5,65,6,15,5,14,0,1,0,1,00:34:33,00:25:27,Eagles,retractable roof (closed),grass ,"60,436",,Philadelphia Eagles,-3,42,under
23/09/2012,Oakland Raiders,Pittsburgh Steelers,34,31,16:25:00,O.co Coliseum ,00:03:39,21,24,21,119,1,20,54,0,24,34,209,3,1,36,49,384,3,0,1,7,1,5,202,379,321,433,0,0,4,2,1,2,3,25,10,81,7,12,8,14,0,0,2,2,00:23:45,00:36:15,Steelers (deferred),outdoors,grass ,"62,373","69 degrees, relative humidity 53%, wind 10 mph, wind chill 0",Pittsburgh Steelers,-4,45,over
23/09/2012,Denver Broncos,Houston Texans,25,31,16:25:00,Sports Authority Field at Mile High ,00:03:27,24,23,21,59,0,34,152,0,26,52,330,2,0,17,30,290,4,1,3,14,1,6,316,284,375,436,1,1,1,1,1,2,7,75,9,69,6,17,7,14,0,0,0,0,00:28:20,00:31:40,Broncos,outdoors,grass ,"76,566","84 degrees, relative humidity 10%, wind 13 mph, wind chill 0",Houston Texans,-1.5,43.5,over
23/09/2012,Baltimore Ravens,New England Patriots,31,30,20:31:00,M&T Bank Stadium ,00:03:24,28,33,26,121,1,34,77,2,28,39,382,3,1,28,41,335,1,0,0,0,2,16,382,319,503,396,1,0,1,0,1,0,14,135,10,83,4,8,7,15,0,1,0,0,00:28:57,00:31:03,Ravens (deferred),outdoors,sportturf,"71,269","67 degrees, relative humidity 39%, wind 5 mph, wind chill 0",Baltimore Ravens,-3,48,over
24/09/2012,Seattle Seahawks,Green Bay Packers,14,12,20:41:00,CenturyLink Field ,00:03:16,14,22,29,127,0,21,84,1,10,21,130,2,0,26,39,223,0,0,1,19,8,39,111,184,238,268,0,0,2,0,0,0,14,118,10,127,2,11,7,15,2,3,0,0,00:26:21,00:33:39,Packers (deferred),outdoors,fieldturf ,"68,218","67 degrees, relative humidity 49%, wind 3 mph, wind chill 0",Green Bay Packers,-3.5,45.5,under
