game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2017-10-19,2017,7,Raiders,Chiefs,31,30,Oakland-Alameda County Coliseum,62,1,0,outdoors,Kansas City Chiefs,-3.0,46.5,1,32,19,21,88,1,23,94,0,29,52,417,3,0,25,36,342,3,0,0,0,1,11,417,331,505,425,0,0,1,0,0,0,10,97,8,108,6,13,8,15,1,1,0,0,1764,1836
2017-10-22,2017,7,Colts,Jaguars,0,27,Lucas Oil Stadium,0,0,0,retractable roof (closed),Jacksonville Jaguars,-3.0,41.0,0,15,23,20,96,0,37,188,2,22,37,200,0,0,18,27,330,1,0,10,64,1,0,136,330,232,518,2,0,3,2,0,2,5,55,4,34,5,15,8,14,0,3,0,1,1633,1967
2017-10-22,2017,7,Rams,Cardinals,33,0,Twickenham Stadium,54,10,0,outdoors,Los Angeles Rams,-3.0,45.5,0,28,10,40,197,2,12,25,0,22,37,235,1,1,15,32,188,0,2,1,7,3,17,228,171,425,196,0,0,1,0,1,2,6,45,10,65,13,19,3,12,0,0,1,2,2341,1259
2017-10-22,2017,7,Vikings,Ravens,24,16,U.S. Bank Stadium,0,0,0,dome,Minnesota Vikings,-5.0,37.5,1,17,16,33,169,1,20,64,0,20,31,188,0,1,27,39,186,1,0,0,0,5,42,188,144,357,208,0,0,3,0,1,0,4,47,3,15,7,15,6,16,0,0,1,1,1921,1679
2017-10-22,2017,7,Packers,Saints,17,26,Lambeau Field,52,10,0,outdoors,New Orleans Saints,-3.5,45.5,0,16,25,24,181,2,36,161,2,12,25,87,0,1,27,38,331,1,2,1,8,1,7,79,324,260,485,2,0,1,0,1,2,8,54,7,80,4,11,8,15,0,0,1,1,1384,2216
2017-10-22,2017,7,Browns,Titans,9,12,FirstEnergy Stadium,74,12,0,outdoors,Tennessee Titans,-5.5,42.5,0,19,16,26,66,0,32,80,0,22,39,235,0,3,21,34,203,0,0,2,17,2,14,218,189,284,269,0,0,1,1,3,1,12,81,5,35,3,13,5,17,1,2,0,1,1962,2123
2017-10-22,2017,7,Bills,Buccaneers,30,27,New Era Field,74,9,0,outdoors,Buffalo Bills,-3.0,46.5,1,23,27,33,173,2,25,69,0,20,33,268,1,0,32,44,384,3,1,1,7,1,6,261,378,434,447,1,1,6,2,1,3,4,35,5,55,10,16,6,11,0,0,0,0,1610,1990
2017-10-22,2017,7,Dolphins,Jets,31,28,Hard Rock Stadium,86,18,0,outdoors,Miami Dolphins,-3.0,40.0,1,25,16,25,53,0,22,92,1,25,37,326,4,2,17,27,209,3,1,3,22,3,29,304,180,357,272,1,0,2,1,2,2,9,76,12,124,5,13,4,11,0,0,0,0,1918,1682
2017-10-22,2017,7,Bears,Panthers,17,3,Soldier Field,70,15,0,outdoors,Carolina Panthers,-2.5,39.5,0,5,20,26,68,0,30,108,0,4,7,107,0,0,21,34,211,0,2,4,22,5,26,85,185,153,293,0,0,1,1,0,3,5,40,4,35,2,11,6,15,0,0,0,1,1285,2315
2017-10-22,2017,7,49ers,Cowboys,10,40,Levi's Stadium,68,10,0,outdoors,Dallas Cowboys,-6.5,48.0,1,23,27,22,103,1,43,265,3,22,38,235,0,0,17,27,236,3,0,5,48,0,0,187,236,290,501,4,3,0,0,3,0,2,22,5,36,6,13,7,11,0,2,0,1,1630,1970
2017-10-22,2017,7,Chargers,Broncos,21,0,Dignity Health Sports Park,90,4,0,outdoors,Denver Broncos,-1.0,41.0,0,14,12,26,80,0,19,69,0,15,26,183,2,0,25,35,207,0,1,3,21,5,25,162,182,242,251,0,0,3,2,0,3,9,81,10,68,3,12,3,14,0,1,0,2,1736,1864
2017-10-22,2017,7,Steelers,Bengals,29,14,Heinz Field,79,6,0,outdoors,Pittsburgh Steelers,-4.0,40.0,1,21,11,43,152,0,17,71,0,15,25,268,2,0,17,30,140,2,2,0,0,4,32,268,108,420,179,0,0,1,0,0,2,1,5,5,54,2,11,3,11,1,3,1,2,2115,1485
2017-10-22,2017,7,Giants,Seahawks,7,24,MetLife Stadium,75,7,0,outdoors,Seattle Seahawks,-4.0,39.0,0,14,26,17,46,0,31,104,0,19,39,134,1,0,27,39,334,3,0,1,3,1,13,131,321,177,425,1,1,1,1,1,1,7,28,15,110,2,12,6,13,0,1,0,1,1474,2126
2017-10-22,2017,7,Patriots,Falcons,23,7,Gillette Stadium,56,2,0,outdoors,New England Patriots,-3.0,56.5,0,25,21,36,162,0,22,120,0,21,29,249,2,0,23,33,233,1,0,2,8,1,10,241,223,403,343,1,0,0,0,0,0,8,65,6,40,7,13,2,9,0,0,1,3,2045,1555
2017-10-23,2017,7,Eagles,Redskins,34,24,Lincoln Financial Field,70,9,0,outdoors,Philadelphia Eagles,-5.0,48.5,1,23,19,33,127,0,18,75,0,17,25,268,4,1,30,40,303,3,1,3,24,4,34,244,269,371,344,2,0,1,0,1,1,9,55,5,55,6,12,4,12,0,0,0,1,1785,1815
