game_date,year,week,home_team_alias,away_team_alias,home_score,away_score,stadium,degrees,wind,humidity,roof,fav_team,handicap,points_line,points_line_result,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession
2017-11-23,2017,12,Lions,Vikings,23,30,Ford Field,0,0,0,dome,Minnesota Vikings,-2.5,46.0,1,17,28,15,53,0,41,136,2,20,35,250,2,1,21,30,282,2,0,3,14,2,10,236,272,289,408,2,1,0,0,2,0,8,54,9,74,3,11,6,13,0,1,0,0,1503,2097
2017-11-23,2017,12,Cowboys,Chargers,6,28,AT&T Stadium,0,0,0,retractable roof (closed),Los Angeles Chargers,-1.0,46.5,0,14,25,20,79,1,33,81,0,20,27,179,0,2,27,33,434,3,0,2,11,0,0,168,434,247,515,1,0,1,0,2,0,7,60,5,56,6,11,9,14,0,0,0,1,1435,2165
2017-11-23,2017,12,Redskins,Giants,20,10,FedExField,33,0,0,outdoors,Washington Redskins,-7.0,44.0,0,17,7,31,122,0,24,84,0,19,31,242,2,1,13,27,113,0,1,6,41,4,27,201,86,323,170,0,0,1,0,1,1,8,55,6,79,4,15,2,14,0,1,1,2,2077,1523
2017-11-26,2017,12,Bengals,Browns,30,16,Paul Brown Stadium,46,3,0,outdoors,Cincinnati Bengals,-7.5,39.0,1,23,21,30,152,1,31,169,1,18,28,214,2,0,18,32,268,0,0,1,5,4,32,209,236,361,405,0,0,1,0,0,0,4,35,7,69,4,10,6,15,0,0,2,3,1832,1768
2017-11-26,2017,12,Chiefs,Bills,10,16,Arrowhead Stadium,62,9,0,outdoors,Kansas City Chiefs,-8.5,47.0,0,14,17,19,55,0,37,104,0,23,36,199,1,1,19,29,183,1,0,2,18,2,19,181,164,236,268,0,0,1,0,1,0,6,50,6,50,2,13,6,17,0,1,0,0,1602,1998
2017-11-26,2017,12,Jets,Panthers,27,35,MetLife Stadium,47,23,0,outdoors,Carolina Panthers,-5.5,39.5,1,21,17,26,109,0,33,145,2,19,36,307,3,0,11,28,168,0,0,3,25,3,14,282,154,391,299,2,1,1,0,1,0,7,68,10,84,5,14,3,14,0,0,1,1,1690,1910
2017-11-26,2017,12,Eagles,Bears,31,3,Lincoln Financial Field,49,17,0,outdoors,Philadelphia Eagles,-14.0,43.5,0,24,8,33,176,0,14,6,0,26,39,248,3,0,17,33,147,0,2,1,4,2,13,244,134,420,140,4,3,2,0,3,2,11,70,9,56,7,16,3,13,3,4,0,2,2228,1372
2017-11-26,2017,12,Patriots,Dolphins,35,17,Gillette Stadium,47,17,0,outdoors,New England Patriots,-17.0,49.0,1,25,15,38,196,1,19,67,0,18,28,227,4,1,23,34,215,1,2,1,6,7,61,221,154,417,221,4,1,2,1,2,3,7,70,6,52,5,12,2,11,1,2,2,3,1961,1639
2017-11-26,2017,12,Falcons,Buccaneers,34,20,Mercedes-Benz Stadium,0,0,0,retractable roof (closed),Atlanta Falcons,-10.5,47.0,1,23,27,28,148,2,23,94,2,27,36,368,2,0,27,44,283,0,0,0,0,1,4,368,279,516,373,1,1,0,0,1,0,4,42,2,15,11,14,4,11,0,0,1,2,1806,1794
2017-11-26,2017,12,Colts,Titans,16,20,Lucas Oil Stadium,0,0,0,retractable roof (open),Tennessee Titans,-3.0,46.5,0,15,19,24,89,1,28,92,1,17,29,196,0,0,17,25,184,1,2,8,31,0,0,165,184,254,276,2,1,0,0,1,2,9,67,2,15,6,14,3,8,0,0,0,0,1882,1718
2017-11-26,2017,12,49ers,Seahawks,13,24,Levi's Stadium,66,12,0,outdoors,Seattle Seahawks,-7.0,45.0,0,16,20,24,84,0,30,90,1,24,40,219,1,1,20,34,228,2,1,3,23,0,0,196,228,280,318,1,0,1,0,1,1,7,74,6,35,5,16,5,13,1,1,0,0,1829,1771
2017-11-26,2017,12,Rams,Saints,26,20,Los Angeles Memorial Coliseum,72,1,0,outdoors,Los Angeles Rams,-2.5,54.0,0,24,14,25,88,0,17,123,1,28,44,354,2,1,22,32,246,1,0,4,27,3,23,327,223,415,346,1,0,1,0,1,0,9,90,7,112,3,14,3,13,0,0,1,1,2126,1474
2017-11-26,2017,12,Cardinals,Jaguars,27,24,State Farm Stadium,0,0,0,retractable roof (closed),Jacksonville Jaguars,-6.0,37.5,1,20,19,31,108,0,22,91,2,22,38,241,2,1,19,33,160,0,1,1,5,3,32,236,128,344,219,2,1,3,2,2,3,10,98,5,45,7,17,1,12,0,0,1,1,2079,1521
2017-11-26,2017,12,Raiders,Broncos,21,14,Oakland-Alameda County Coliseum,61,13,0,outdoors,Oakland Raiders,-3.5,41.0,0,21,12,37,104,1,17,56,0,18,24,253,2,0,20,35,190,2,1,2,9,5,30,244,160,348,216,1,1,1,0,1,1,7,68,9,75,5,13,5,14,0,0,1,1,2154,1446
2017-11-26,2017,12,Steelers,Packers,31,28,Heinz Field,38,7,0,outdoors,Pittsburgh Steelers,-14.0,42.5,1,28,15,24,121,0,24,80,1,33,45,351,4,2,17,26,245,3,0,1,10,4,18,341,227,462,307,1,1,0,0,3,0,5,45,3,27,8,13,6,13,1,1,1,1,2016,1584
2017-11-27,2017,12,Ravens,Texans,23,16,M&T Bank Stadium,50,1,0,outdoors,Baltimore Ravens,-7.5,39.5,0,17,20,31,139,2,25,66,1,21,33,163,0,0,22,37,252,0,2,1,8,2,15,155,237,294,303,0,0,2,1,0,3,7,89,6,36,3,14,6,14,2,2,0,0,1784,1816
