game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
17/09/2015,Kansas City Chiefs,Denver Broncos,24,31,20:29:00,Arrowhead Stadium ,00:03:23,20,21,28,147,2,22,61,0,16,25,191,0,2,26,45,256,3,1,5,24,3,18,167,238,314,299,3,3,0,0,5,1,9,60,8,85,0,7,6,16,0,0,0,1,00:28:59,00:31:01,Chiefs (deferred),outdoors,grass ,"76,404","87 degrees, relative humidity 59%, wind 13 mph, wind chill 0",Kansas City Chiefs,-3,42,over
20/09/2015,Chicago Bears,Arizona Cardinals,23,48,13:00:00,Soldier Field ,00:03:18,18,21,28,109,1,28,115,1,22,32,241,1,2,17,24,185,4,1,2,15,0,0,226,185,335,300,3,0,1,1,2,2,14,170,8,58,2,12,5,9,0,1,1,1,00:29:56,00:30:04,Cardinals,outdoors,grass ,"62,351","70 degrees, relative humidity 47%, wind 6 mph, wind chill 0",Arizona Cardinals,-2,46,over
20/09/2015,Carolina Panthers,Houston Texans,24,17,13:02:00,Bank of America Stadium ,00:03:39,25,21,33,172,1,23,61,1,18,37,195,2,1,27,58,244,1,1,2,17,1,5,178,239,350,300,0,0,1,0,1,1,10,92,10,70,4,13,5,19,0,0,2,4,00:32:29,00:27:31,Texans (deferred),outdoors,grass ,"73,254","88 degrees, relative humidity 43%, wind 6 mph, wind chill 0",Carolina Panthers,-3,39.5,over
20/09/2015,New York Giants,Atlanta Falcons,20,24,13:02:00,MetLife Stadium ,00:03:09,19,25,23,97,0,22,56,2,27,40,292,2,0,30,46,363,1,0,2,1,2,17,291,346,388,402,2,1,0,0,1,0,6,35,6,65,10,17,11,17,0,1,0,0,00:28:25,00:31:35,Giants (deferred),outdoors,fieldturf ,"77,678","73 degrees, relative humidity 47%, wind 9 mph, wind chill 0",New York Giants,-2.5,51,under
20/09/2015,Pittsburgh Steelers,San Francisco 49ers,43,18,13:02:00,Heinz Field ,00:03:04,21,27,25,84,3,31,111,0,21,27,369,3,0,33,46,335,2,0,0,0,5,37,369,298,453,409,0,0,2,1,0,1,7,58,7,46,6,10,7,17,0,0,3,5,00:23:01,00:36:59,49ers (deferred),outdoors,grass ,"66,472","66 degrees, relative humidity 60%, wind 10 mph",Pittsburgh Steelers,-6.5,45.5,over
20/09/2015,New Orleans Saints,Tampa Bay Buccaneers,19,26,13:02:00,Mercedes-Benz Superdome ,00:03:16,21,18,27,104,2,35,139,1,24,38,255,1,1,14,21,207,1,0,4,36,3,13,219,194,323,333,5,2,2,2,3,2,10,115,11,90,7,14,5,14,1,1,0,0,00:31:28,00:28:32,Saints,dome,sportturf,"73,006",,New Orleans Saints,-10,47.5,under
20/09/2015,Cleveland Browns,Tennessee Titans,28,14,13:02:00,FirstEnergy Stadium ,00:03:05,13,21,30,116,1,30,166,0,8,15,172,2,0,21,37,257,2,0,2,14,7,38,158,219,274,385,2,0,4,3,0,3,4,40,9,85,4,11,7,16,0,1,2,2,00:24:49,00:35:11,Browns (deferred),outdoors,grass ,"67,431","64 degrees, relative humidity 59%, wind 12 mph, wind chill 0",Tennessee Titans,-2,41,over
20/09/2015,Buffalo Bills,New England Patriots,32,40,13:02:00,Ralph Wilson Stadium ,00:03:38,23,28,27,160,2,15,56,1,23,30,242,3,3,38,59,466,3,0,8,53,2,15,189,451,349,507,3,0,2,2,3,2,14,140,11,119,4,13,3,10,1,1,0,2,00:30:03,00:29:57,Patriots (deferred),outdoors,a_turf,"70,858","62 degrees, relative humidity 57%, wind 7 mph, wind chill 0",New England Patriots,-1,44,over
20/09/2015,Washington Redskins,St. Louis Rams,24,10,13:03:00,FedExField ,00:02:52,19,11,37,182,2,13,67,0,23,27,203,1,0,17,32,150,1,0,2,12,1,4,191,146,373,213,1,1,2,0,1,0,7,53,9,80,8,16,2,12,0,0,0,1,00:37:44,00:22:16,Redskins (deferred),outdoors,grass ,"72,460","72 degrees, relative humidity 56%, wind 9 mph, wind chill 0",St. Louis Rams,-3,41,under
20/09/2015,Cincinnati Bengals,San Diego Chargers,24,19,13:03:00,Paul Brown Stadium ,00:03:06,20,19,36,175,0,25,131,0,16,26,214,3,0,21,27,241,2,1,0,0,4,18,214,223,389,354,2,2,2,2,2,3,9,75,8,64,4,10,4,11,0,0,0,0,00:29:51,00:30:09,Chargers (deferred),outdoors,fieldturf ,"57,579","69 degrees, relative humidity 47%, wind 6 mph, wind chill 0",Cincinnati Bengals,-3,47,under
20/09/2015,Minnesota Vikings,Detroit Lions,26,16,13:03:00,TCF Bank Stadium ,00:03:17,20,25,42,199,2,16,38,0,14,18,153,1,0,32,53,286,2,1,1,2,1,1,151,285,350,323,2,1,2,2,1,3,10,97,6,39,7,14,6,13,1,1,2,2,00:31:06,00:28:54,Lions (deferred),outdoors,fieldturf,"52,319","67 degrees, relative humidity 0%, no wind, wind chill 0",Minnesota Vikings,-2,43.5,under
20/09/2015,Jacksonville Jaguars,Miami Dolphins,23,20,16:05:00,EverBank Field ,00:03:17,19,17,33,123,0,16,42,0,18,33,273,2,0,30,44,359,2,0,0,0,2,15,273,344,396,386,0,0,1,0,0,0,9,93,13,112,5,14,5,15,0,0,0,1,00:30:08,00:29:52,Dolphins (deferred),outdoors,grass ,"65,443","87 degrees, relative humidity 55%, wind 5 mph, wind chill 0",Miami Dolphins,-6,41.5,over
20/09/2015,Oakland Raiders,Baltimore Ravens,37,33,16:05:00,O.co Coliseum ,00:03:25,27,29,19,97,1,25,109,1,30,46,351,3,1,32,45,384,2,1,1,0,0,0,351,384,448,493,0,0,1,1,1,2,16,106,10,109,9,14,4,11,0,0,2,2,00:29:33,00:30:27,Ravens (deferred),outdoors,grass ,"53,500","80 degrees, relative humidity 32%, wind 8 mph, wind chill 0",Baltimore Ravens,-6,43,over
20/09/2015,Philadelphia Eagles,Dallas Cowboys,10,20,16:25:00,Lincoln Financial Field ,00:03:13,17,21,17,7,0,33,109,0,23,37,224,1,2,25,34,268,1,0,1,5,3,18,219,250,226,359,1,1,2,2,3,2,8,60,18,142,2,11,4,12,1,1,0,0,00:19:30,00:40:30,Cowboys,outdoors,grass ,"69,296","77 degrees, relative humidity 37%, wind 15 mph, wind chill 0",Philadelphia Eagles,-5,55,under
20/09/2015,Green Bay Packers,Seattle Seahawks,27,17,20:25:00,Lambeau Field ,00:03:26,21,21,29,127,0,25,119,0,25,33,249,2,0,19,30,206,2,1,2,15,2,1,234,205,361,324,2,1,1,1,1,2,6,35,6,92,4,11,3,9,0,0,0,0,00:33:18,00:26:42,Packers,outdoors,grass ,"78,433","62 degrees, relative humidity 52%, wind 9 mph, wind chill 0",Green Bay Packers,-3,49,under
21/09/2015,Indianapolis Colts,New York Jets,7,20,20:30:00,Lucas Oil Stadium ,00:03:04,17,20,24,93,0,27,101,0,21,37,250,1,3,22,34,244,2,1,0,0,1,1,250,243,343,344,2,2,1,0,5,1,11,84,8,90,6,14,4,12,0,0,0,0,00:28:12,00:31:48,Colts (deferred),retractable roof (closed),fieldturf ,"65,220",,Indianapolis Colts,-7,46.5,under
