game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
24/01/2016,Denver Broncos,New England Patriots,20,18,15:05:00,Sports Authority Field at Mile High ,00:03:29,12,20,30,99,0,17,44,1,17,32,176,2,0,27,56,310,1,2,3,31,4,18,145,292,244,336,1,1,1,0,1,2,7,51,7,53,6,17,2,15,0,0,2,4,00:29:48,00:30:12,Patriots,outdoors,grass ,"77,112","46 degrees, relative humidity 36%, wind 6 mph",New England Patriots,-3,44.5,under
24/01/2016,Carolina Panthers,Arizona Cardinals,49,15,18:42:00,Bank of America Stadium ,00:03:16,21,21,37,152,3,16,60,1,19,28,335,2,1,23,41,235,1,4,1,11,3,8,324,227,476,287,0,0,3,3,1,7,5,45,8,51,8,14,3,10,0,1,2,2,00:36:39,00:23:21,Cardinals,outdoors,grass ,"74,294","39 degrees, relative humidity 39%, wind 4 mph",Carolina Panthers,-3,47.5,over
