game_date,home_team,away_team,home_score,away_score,game_time,stadium,duration,home_first_downs,away_first_downs,home_num_rushes,home_rush_yards,home_rush_tds,away_num_rushes,away_rush_yards,away_rush_tds,home_pass_comp,home_pass_att,home_pass_yards,home_pass_tds,home_pass_ints,away_pass_comp,away_pass_att,away_pass_yards,away_pass_tds,away_pass_ints,home_sacks_allowed,home_sacks_yards_allowed,away_sacks_allowed,away_sacks_yards_allowed,home_net_pass_yards,away_net_pass_yards,home_total_yards,away_total_yards,home_fumbles,home_fumbles_lost,away_fumbles,away_fumbles_lost,home_turnovers,away_turnovers,home_num_penallity,home_penallity_yards,away_num_penallity,away_penallity_yards,home_third_downs,home_third_downs_converted,away_third_downs,away_third_downs_converted,home_fourth_downs,home_fourth_downs_converted,away_fourth_downs,away_fourth_downs_converted,home_time_possession,away_time_possession,won_toss,roof,surface,attendance,weather,fav_team,handicap,points_line,points_line_result
19/11/2015,Jacksonville Jaguars,Tennessee Titans,19,13,20:26:00,EverBank Field ,00:03:08,18,22,23,90,0,26,104,1,21,31,242,1,1,22,35,231,0,0,4,24,4,19,218,212,308,316,1,1,1,1,2,1,8,88,6,59,4,13,5,13,0,0,0,0,00:28:25,00:31:35,Jaguars (deferred),outdoors,grass ,"60,121","75 degrees, relative humidity 90%, wind 5 mph, wind chill 0",Jacksonville Jaguars,-2.5,43,under
22/11/2015,Atlanta Falcons,Indianapolis Colts,21,24,13:02:00,Georgia Dome ,00:03:05,21,17,24,100,0,27,74,0,25,46,280,3,3,23,32,213,2,2,1,5,2,11,275,202,375,276,1,1,1,1,4,3,6,69,7,42,8,16,7,14,0,1,0,0,00:27:21,00:32:39,Falcons (deferred),dome,fieldturf ,"70,433",,Atlanta Falcons,-4.5,47.5,under
22/11/2015,Baltimore Ravens,St. Louis Rams,16,13,13:02:00,M&T Bank Stadium ,00:03:17,16,13,28,96,0,29,82,1,27,44,299,1,2,12,26,136,1,0,1,7,1,5,292,131,388,213,2,0,5,4,2,4,10,137,6,35,4,16,3,13,0,1,0,0,00:32:52,00:27:08,Rams,outdoors,sportturf,"71,105","47 degrees, relative humidity 39%, wind 14 mph",Baltimore Ravens,-2.5,42,under
22/11/2015,Philadelphia Eagles,Tampa Bay Buccaneers,17,45,13:02:00,Lincoln Financial Field ,00:03:13,21,25,28,136,0,42,283,0,26,41,261,2,3,19,29,246,5,0,3,14,1,8,247,238,383,521,1,1,3,1,4,1,5,25,9,82,7,15,10,16,0,0,1,1,00:24:06,00:35:54,Buccaneers (deferred),outdoors,grass ,"69,596","48 degrees, relative humidity 41%, wind 15 mph",Philadelphia Eagles,-6,44.5,over
22/11/2015,Carolina Panthers,Washington Redskins,44,16,13:02:00,Bank of America Stadium ,00:03:08,27,9,39,142,0,12,14,0,21,34,246,5,0,22,30,207,1,1,2,20,5,35,226,172,368,186,1,0,5,4,0,5,8,66,9,68,7,14,2,9,0,1,1,1,00:38:07,00:21:53,Redskins (deferred),outdoors,grass ,"74,418","50 degrees, relative humidity 63%, wind 8 mph",Carolina Panthers,-7,44.5,over
22/11/2015,Chicago Bears,Denver Broncos,15,17,13:02:00,Soldier Field ,00:03:01,19,21,25,86,1,36,170,0,18,32,265,0,1,20,27,250,2,0,2,4,5,31,261,219,347,389,1,1,0,0,2,0,0,0,8,118,4,12,6,14,0,1,0,1,00:26:47,00:33:13,Broncos (deferred),outdoors,grass ,"62,483","29 degrees, relative humidity 57%, wind 9 mph, wind chill 21",Denver Broncos,-1,41,under
22/11/2015,Detroit Lions,Oakland Raiders,18,13,13:02:00,Ford Field ,00:02:54,22,13,31,109,1,21,52,1,22,35,282,0,0,13,25,169,0,0,4,16,1,5,266,164,375,216,0,0,3,0,0,0,7,55,6,31,6,14,4,11,0,0,0,0,00:36:02,00:23:58,Raiders (deferred),dome,fieldturf ,"60,202",,Oakland Raiders,-1,49,under
22/11/2015,Miami Dolphins,Dallas Cowboys,14,24,13:03:00,Sun Life Stadium ,00:03:04,9,22,14,70,0,38,166,0,13,24,188,2,1,18,28,227,2,2,3,48,2,7,140,220,210,386,1,0,0,0,1,2,9,74,10,79,1,10,7,14,0,1,1,2,00:21:10,00:38:50,Dolphins,outdoors,grass ,"65,115","74 degrees, relative humidity 90%, wind 10 mph, wind chill 0",Dallas Cowboys,-1.5,46,under
22/11/2015,Houston Texans,New York Jets,24,17,13:03:00,NRG Stadium ,00:03:13,19,16,37,123,0,21,70,1,17,35,250,3,0,19,39,216,1,2,1,9,3,19,241,197,364,267,2,1,1,0,1,2,3,54,7,54,7,18,3,14,0,0,1,2,00:33:25,00:26:35,Jets (deferred),retractable roof (closed),fieldturf,"71,718",,New York Jets,-3,40.5,over
22/11/2015,San Diego Chargers,Kansas City Chiefs,3,33,16:05:00,Qualcomm Stadium ,00:02:58,14,22,25,52,0,31,153,3,19,30,178,0,1,20,25,253,0,0,3,29,3,21,149,232,201,385,1,1,0,0,2,0,6,39,5,35,4,13,5,12,0,1,1,1,00:26:32,00:33:28,Chargers (deferred),outdoors,grass ,"65,837","87 degrees, relative humidity 12%, wind 4 mph, wind chill 0",Kansas City Chiefs,-3,45,under
22/11/2015,Minnesota Vikings,Green Bay Packers,13,30,16:25:00,TCF Bank Stadium ,00:03:15,16,19,18,94,1,34,124,0,25,38,296,1,0,16,34,212,2,0,6,48,2,16,248,196,342,320,1,1,0,0,1,0,8,110,4,19,5,13,6,16,0,2,0,0,00:29:38,00:30:22,Packers (deferred),outdoors,fieldturf,"52,529","30 degrees, relative humidity 0%, wind 8 mph, wind chill 0",Minnesota Vikings,-1,44,under
22/11/2015,Seattle Seahawks,San Francisco 49ers,29,13,16:27:00,CenturyLink Field ,00:03:06,28,14,44,255,1,16,59,0,24,29,260,3,0,22,34,264,1,0,2,7,2,17,253,247,508,306,0,0,2,0,0,0,8,51,5,42,8,14,2,11,0,0,0,0,00:37:39,00:22:21,Seahawks (deferred),outdoors,fieldturf ,"68,993","46 degrees, relative humidity 60%, wind 6 mph",Seattle Seahawks,-13.5,40,over
22/11/2015,Arizona Cardinals,Cincinnati Bengals,34,31,20:30:00,University of Phoenix Stadium ,00:03:18,21,24,25,82,0,28,99,2,20,31,317,4,2,22,39,315,2,0,2,16,4,37,301,278,383,377,2,0,3,1,2,1,7,40,10,108,5,11,5,13,0,0,1,1,00:28:45,00:31:15,Cardinals,retractable roof (closed),grass ,"64,745",,Arizona Cardinals,-4.5,48.5,over
